年月	股票代號	股票名稱	單月合併營收(千)	去年單月合併營收(千)	單月合併營收年成長(%)	單月合併營收月變動(%)	累計合併營收(千)	去年累計合併營收(千)	累計合併營收成長(%)	近三月合併營收(千)	近三月合併營收年成長(%)	近三月合併營收月變動(%)	近12月累計合併營收(千)	近12月營收合併成長(%)	預估年營收(千)	累計營收達成率(%)	單月營收(千)	去年單月營收(千)	單月營收年成長(%)	單月營收月變動(%)	累計營收(千)	去年累計營收(千)	累計營收成長(%)	近三月營收(千)	近三月營收年成長(%)	近三月營收月變動(%)	近12月累計營收(千)	近12月營收成長(%)	淨值(千)	資金貸放餘額(千)	資金貸放佔淨值比(%)	背書保證單月金額(千)	背書保證累計餘額(千)	背書保証累計餘額佔淨值比(%)	重要子公司本月營業收入淨額(千)	重要子公司本年累計營收淨額(千)	公告日	RTIME
201804	1201	味全	1497842	1331729	12.47	8.46	5400590	4939607	9.33	4099319	10.02	-4.44	18178842	4.22			1497842	1331729	12.47	8.46	5400590	4939607	9.33	4099319	10.02	-4.44	18178842	4.22	5318173	0	0	17075	1121650	21.09			20180509	271863393
201805	1201	味全	1693716	1476996	14.67	13.08	7094306	6416603	10.56	4572519	12.18	18.22	18395562	6.43			1693716	1476996	14.67	13.08	7094306	6416603	10.56	4572519	12.18	18.22	18395562	6.43	5318173	0	0	100155	1221805	22.97			20180611	271863396
201806	1201	味全	1720797	1536126	12.02	1.6	8828716	7910364	11.61	4912355	13.06	25.4	18580233	8.33			1720797	1536126	12.02	1.6	8828716	7910364	11.61	4912355	13.06	25.4	18580233	8.33	5291980	0	0	13550	1235355	23.34			20180710	308547898
201807	1201	味全	1899582	1745969	8.8	10.39	10714685	9698698	10.48	5314095	11.66	29.63	18733846	9.04			1899582	1745969	8.8	10.39	10714685	9698698	10.48	5314095	11.66	29.63	18733846	9.04	5291980	0	0	-900	1234455	23.33			20180810	280934271
201808	1201	味全	1927383	1785571	7.94	1.46	12642068	11484269	10.08	5547762	9.47	21.33	18875658	9.73			1927383	1785571	7.94	1.46	12642068	11484269	10.08	5547762	9.47	21.33	18875658	9.73	5291980	0	0	4170	1238625	23.41			20180910	280934271
201809	1201	味全	1857221	1685062	10.22	-3.64	14509560	13169205	10.18	5684186	8.96	15.71	19047817	10.64			1857221	1685062	10.22	-3.64	14509560	13169205	10.18	5684186	8.96	15.71	19047817	10.64	6136654	0	0	-9435	1229190	20.03			20181009	308547921
201810	1201	味全	1772387	1559834	13.63	-4.57	16271676	14729165	10.47	5556991	10.47	4.57	19260370	11.64			1772387	1559834	13.63	-4.57	16271676	14729165	10.47	5556991	10.47	4.57	19260370	11.64	6136654	0	0	14555	1243745	20.27			20181109	290063294
201811	1201	味全	1633866	1642814	-0.54	-7.82	17905542	16371979	9.37	5263474	7.69	-5.12	19251422	9.39			1633866	1642814	-0.54	-7.82	17905542	16371979	9.37	5263474	7.69	-5.12	19251422	9.39	6136654	0	0	-77840	1165905	19			20181210	290063300
201812	1201	味全	1536834	1345880	14.19	-5.94	19436763	17749330	9.51	4943087	8.67	-13.04	19436763	9.51			1536834	1345880	14.19	-5.94	19436763	17749330	9.51	4943087	8.67	-13.04	19436763	9.51	6188035	0	0	-1940	1163965	18.81			20190110	308547943
201901	1201	味全	1583493	1301271	21.69	3.04	1583493	1301271	21.69	4754193	10.82	-14.45	19724598	10.78			1583493	1301271	21.69	3.04	1583493	1301271	21.69	4754193	10.82	-14.45	19724598	10.78	6188035	0	0	6115	1170080	18.91			20190215	302139664
201902	1201	味全	1358770	1220516	11.33	-14.19	2942263	2521787	16.67	4479097	15.81	-14.9	19862852	10.97			1358770	1220516	11.33	-14.19	2942263	2521787	16.67	4479097	15.81	-14.9	19862852	10.97	6188035	0	0	1890	1171970	18.94			20190308	302139664
201903	1201	味全	1598137	1380961	15.73	17.62	4540795	3917347	15.92	4540795	15.92	-8.15	20080028	11.48			1598137	1380961	15.73	17.62	4540795	3917347	15.92	4540795	15.92	-8.15	20080028	11.48	7384848	0	0	-18515	1153455	15.62			20190410	308547961
201904	1201	味全	1695994	1497842	13.23	6.12	6236394	5400590	15.48	4652901	13.5	-2.13	20278180	11.55			1695994	1497842	13.23	6.12	6236394	5400590	15.48	4652901	13.5	-2.13	20278180	11.55	7384848	0	0	2975	1156430	15.66			20190509	311249879
201905	1201	味全	1809938	1693716	6.86	6.72	8046332	7094306	13.42	5104069	11.62	13.95	20394402	10.87			1809938	1693716	6.86	6.72	8046332	7094306	13.42	5104069	11.62	13.95	20394402	10.87	7384848	0	0	20580	1177010	15.94			20190610	311249881
201906	1201	味全	1728231	1720797	0.43	-4.51	9773386	8828716	10.7	5234163	6.55	15.27	20401836	9.8			1728231	1720797	0.43	-4.51	9773386	8828716	10.7	5234163	6.55	15.27	20401836	9.8	6990788	0	0	-19310	1157700	16.56			20190710	315558687
201907	1201	味全	1850126	1899582	-2.6	7.05	11624689	10714685	8.49	5388295	1.4	15.81	20352380	8.64			1850126	1899582	-2.6	7.05	11624689	10714685	8.49	5388295	1.4	15.81	20352380	8.64	6990788	0	0	810	1158510	16.57			20190812	317443495
201908	1201	味全	2010851	1927383	4.33	8.69	13635540	12642068	7.86	5589208	0.75	9.5	20435848	8.27			2010851	1927383	4.33	8.69	13635540	12642068	7.86	5589208	0.75	9.5	20435848	8.27	6990788	0	0	161575	1320085	18.88			20190910	317445882
201909	1201	味全	1797271	1857221	-3.23	-10.62	15431845	14509560	6.36	5658248	-0.46	8.1	20375898	6.97			1797271	1857221	-3.23	-10.62	15431845	14509560	6.36	5658248	-0.46	8.1	20375898	6.97	7011393	0	0	-14255	1305830	18.62			20191009	324337084
201910	1201	味全	1739332	1772387	-1.86	-3.22	17172143	16271676	5.53	5547454	-0.17	2.95	20342843	5.62			1739332	1772387	-1.86	-3.22	17172143	16271676	5.53	5547454	-0.17	2.95	20342843	5.62	7011393	0	0	-24645	1281185	18.27			20191111	326563222
201911	1201	味全	1557497	1633866	-4.67	-10.45	18729640	17905542	4.6	5094100	-3.22	-8.86	20266474	5.27			1557497	1633866	-4.67	-10.45	18729640	17905542	4.6	5094100	-3.22	-8.86	20266474	5.27	7011393	0	0	-57750	1223435	17.45			20191210	326563252
201912	1201	味全	1499513	1536834	-2.43	-3.72	20229153	19442376	4.05	4796342	-2.97	-15.23	20229153	4.05			1499513	1536834	-2.43	-3.72	20229153	19442376	4.05	4796342	-2.97	-15.23	20229153	4.05	7011393	0	0	-19220	1204215	17.18			20200110	329656213
202001	1201	味全	1442127	1583493	-8.93	-3.83	1442127	1583493	-8.93	4499137	-5.36	-18.9	20087787	1.84			1442127	1583493	-8.93	-3.83	1442127	1583493	-8.93	4499137	-5.36	-18.9	20087787	1.84	7011393	0	0	11215	1215430	17.34			20200210	332766699
202002	1201	味全	1108658	1358770	-18.41	-23.12	2550785	2942263	-13.31	4050298	-9.57	-20.49	19837675	-0.13			1108658	1358770	-18.41	-23.12	2550785	2942263	-13.31	4050298	-9.57	-20.49	19837675	-0.13	7011393	0	0	-1770	1213660	17.31			20200310	335654326
