年月	股票代號	股票名稱	單月合併營收(千)	去年單月合併營收(千)	單月合併營收年成長(%)	單月合併營收月變動(%)	累計合併營收(千)	去年累計合併營收(千)	累計合併營收成長(%)	近三月合併營收(千)	近三月合併營收年成長(%)	近三月合併營收月變動(%)	近12月累計合併營收(千)	近12月營收合併成長(%)	預估年營收(千)	累計營收達成率(%)	單月營收(千)	去年單月營收(千)	單月營收年成長(%)	單月營收月變動(%)	累計營收(千)	去年累計營收(千)	累計營收成長(%)	近三月營收(千)	近三月營收年成長(%)	近三月營收月變動(%)	近12月累計營收(千)	近12月營收成長(%)	淨值(千)	資金貸放餘額(千)	資金貸放佔淨值比(%)	背書保證單月金額(千)	背書保證累計餘額(千)	背書保証累計餘額佔淨值比(%)	重要子公司本月營業收入淨額(千)	重要子公司本年累計營收淨額(千)	公告日	RTIME
201705	1217	愛之味	316091	324102	-2.47	16.22	1522479	1509050	0.89	874171	0.72	-7.06	4123428	-5.83			316091	324102	-2.47	16.22	1522479	1509050	0.89	874171	0.72	-7.06	4123428	-5.83	5263325	0	0	-3150	1374700	26.12			20170612	235451467
201706	1217	愛之味	341617	413384	-17.36	8.08	1864097	1922433	-3.03	929680	-8.46	-0.43	4051661	-6.33			341617	413384	-17.36	8.08	1864097	1922433	-3.03	929680	-8.46	-0.43	4051661	-6.33	5258733	0	0	9900	1384600	26.33			20170710	243552553
201707	1217	愛之味	457971	453952	0.89	34.06	2322067	2376386	-2.29	1115679	-6.36	36.85	4055680	-2.93			457971	453952	0.89	34.06	2322067	2376386	-2.29	1115679	-6.36	36.85	4055680	-2.93	5258733	0	0	-6750	1377850	26.18			20170810	244551403
201708	1217	愛之味	592995	599499	-1.08	29.48	2915062	2975885	-2.04	1392583	-5.06	59.3	4049176	-1.08			592995	599499	-1.08	29.48	2915062	2975885	-2.04	1392583	-5.06	59.3	4049176	-1.08	5258733	0	0	-450	1377400	26.19			20170911	244551403
201709	1217	愛之味	456849	337564	35.34	-22.96	3371910	3313279	1.76	1507815	8.4	62.19	4168461	3.19			456849	337564	35.34	-22.96	3371910	3313279	1.76	1507815	8.4	62.19	4168461	3.19	5319725	0	0	502400	1879800	35.34			20171011	251137071
201710	1217	愛之味	261965	257937	1.56	-42.66	3633876	3571386	1.75	1311809	9.77	17.58	4172489	2.89			261965	257937	1.56	-42.66	3633876	3571386	1.75	1311809	9.77	17.58	4172489	2.89	5319725	0	0	-2700	1877100	35.29			20171110	253651378
201711	1217	愛之味	253185	246358	2.77	-3.35	3887061	3817744	1.82	971999	15.46	-30.2	4179316	2.79			253185	246358	2.77	-3.35	3887061	3817744	1.82	971999	15.46	-30.2	4179316	2.79	5319725	0	0	-5250	1871850	35.19			20171211	253651379
201712	1217	愛之味	246169	292255	-15.77	-2.77	4146490	4114545	0.78	761319	-4.42	-49.51	4146490	0.78			246169	292255	-15.77	-2.77	4146490	4114545	0.78	761319	-4.42	-49.51	4146490	0.78	5416535	0	0	-7050	1864800	34.43			20180110	290337867
201801	1217	愛之味	373733	391125	-4.45	51.82	373733	391125	-4.45	873087	-6.09	-33.44	4115838	-0.53			373733	391125	-4.45	51.82	373733	391125	-4.45	873087	-6.09	-33.44	4115838	-0.53	5416535	0	0	-18900	1845900	34.08			20180212	265651442
201802	1217	愛之味	290269	257183	12.86	-22.33	664003	648308	2.42	910171	-3.23	-6.36	4148924	0.77			290269	257183	12.86	-22.33	664003	648308	2.42	910171	-3.23	-6.36	4148924	0.77	5416535	0	0	-873900	972000	17.95			20180312	265651448
201803	1217	愛之味	364432	286108	27.38	25.55	1028433	933729	10.14	1028433	10.14	35.09	4227248	2.17			364432	286108	27.38	25.55	1028433	933729	10.14	1028433	10.14	35.09	4227248	2.17	5566619	0	0	0	972000	17.46			20180410	290337935
201804	1217	愛之味	252532	271972	-7.15	-30.71	1280966	1206388	6.18	907233	11.28	3.91	4207808	1.85			252532	271972	-7.15	-30.71	1280966	1206388	6.18	907233	11.28	3.91	4207808	1.85	5566619	0	0	-42000	930000	16.71			20180510	271851529
201805	1217	愛之味	316505	316091	0.13	25.33	1597471	1522479	4.93	933469	6.78	2.56	4208222	2.06			316505	316091	0.13	25.33	1597471	1522479	4.93	933469	6.78	2.56	4208222	2.06	5566619	0	0	0	930000	16.71			20180611	271851530
201806	1217	愛之味	377313	341617	10.45	19.21	1982512	1864097	6.35	946350	1.79	-7.98	4243918	4.75			377313	341617	10.45	19.21	1982512	1864097	6.35	946350	1.79	-7.98	4243918	4.75	5581649	0	0	0	930000	16.66			20180710	290338030
201807	1217	愛之味	478884	457971	4.57	26.92	2453668	2322067	5.67	1172702	5.11	29.26	4264831	5.16			478884	457971	4.57	26.92	2453668	2322067	5.67	1172702	5.11	29.26	4264831	5.16	5581649	0	0	0	930000	16.66			20180810	280952331
201808	1217	愛之味	668101	592995	12.67	39.51	3121769	2915062	7.09	1524298	9.46	63.29	4339937	7.18			668101	592995	12.67	39.51	3121769	2915062	7.09	1524298	9.46	63.29	4339937	7.18	5581649	0	0	0	930000	16.66			20180910	280952334
201809	1217	愛之味	417077	456849	-8.71	-37.57	3538841	3371910	4.95	1564062	3.73	65.27	4300165	3.16			417077	456849	-8.71	-37.57	3538841	3371910	4.95	1564062	3.73	65.27	4300165	3.16	5571637	0	0	-58000	872000	15.65			20181011	290338138
201810	1217	愛之味	244422	261965	-6.7	-41.4	3783268	3633876	4.11	1329600	1.36	13.38	4282622	2.64			244422	261965	-6.7	-41.4	3783268	3633876	4.11	1329600	1.36	13.38	4282622	2.64	5571637	0	0	0	872000	15.65			20181112	290051412
201811	1217	愛之味	269672	253185	6.51	10.33	4052940	3887061	4.27	931171	-4.2	-38.91	4299109	2.87			269672	253185	6.51	10.33	4052940	3887061	4.27	931171	-4.2	-38.91	4299109	2.87	5571637	0	0	0	872000	15.65			20181210	290051416
201812	1217	愛之味	269710	246169	9.56	0.01	4321819	4146490	4.23	783804	2.95	-49.89	4321819	4.23			269710	246169	9.56	0.01	4321819	4146490	4.23	783804	2.95	-49.89	4321819	4.23	5530367	0	0	0	872000	15.77			20190110	301237725
201901	1217	愛之味	379511	373733	1.55	40.71	379511	373733	1.55	918893	5.25	-30.89	4328428	5.17			379511	373733	1.55	40.71	379511	373733	1.55	918893	5.25	-30.89	4328428	5.17	5530367	0	0	0	872000	15.77			20190215	302151393
201902	1217	愛之味	303197	290269	4.45	-20.11	682708	664003	2.82	952418	4.64	2.28	4341356	4.64			303197	290269	4.45	-20.11	682708	664003	2.82	952418	4.64	2.28	4341356	4.64	5530367	0	0	0	872000	15.77			20190311	302151395
201903	1217	愛之味	313572	364432	-13.96	3.42	996828	1028433	-3.07	996828	-3.07	27.18	4290496	1.5			313572	364432	-13.96	3.42	996828	1028433	-3.07	996828	-3.07	27.18	4290496	1.5	5599502	0	0	0	872000	15.57			20190410	305837988
201904	1217	愛之味	287677	252532	13.92	-8.26	1283957	1280966	0.23	904446	-0.31	-1.57	4325641	2.8			287677	252532	13.92	-8.26	1283957	1280966	0.23	904446	-0.31	-1.57	4325641	2.8	5599502	0	0	0	872000	15.57			20190510	308252339
201905	1217	愛之味	318595	316505	0.66	10.75	1602551	1597471	0.32	919844	-1.46	-3.42	4327731	2.84			318595	316505	0.66	10.75	1602551	1597471	0.32	919844	-1.46	-3.42	4327731	2.84	5599502	0	0	0	872000	15.57			20190610	308252343
201906	1217	愛之味	449669	377313	19.18	41.14	2052804	1982512	3.55	1055941	11.58	5.93	4400087	3.68			449669	377313	19.18	41.14	2052804	1982512	3.55	1055941	11.58	5.93	4400087	3.68	5593913	0	0	0	872000	15.59			20190710	315558687
201907	1217	愛之味	482920	478884	0.84	7.39	2535140	2453668	3.32	1251184	6.69	38.34	4404123	3.27			482920	478884	0.84	7.39	2535140	2453668	3.32	1251184	6.69	38.34	4404123	3.27	5593913	0	0	0	872000	15.59			20190812	317451388
201908	1217	愛之味	637949	668101	-4.51	32.1	3173089	3121769	1.64	1570538	3.03	70.74	4373971	0.78			637949	668101	-4.51	32.1	3173089	3121769	1.64	1570538	3.03	70.74	4373971	0.78	5593913	0	0	0	872000	15.59			20190910	317451391
201909	1217	愛之味	441377	417077	5.83	-30.81	3614468	3538841	2.14	1562246	-0.12	47.95	4398271	2.28			441377	417077	5.83	-30.81	3614468	3538841	2.14	1562246	-0.12	47.95	4398271	2.28	5613947	0	0	0	872000	15.53			20191009	324337084
201910	1217	愛之味	284230	244422	16.29	-35.6	3898696	3783268	3.05	1363556	2.55	8.98	4438079	3.63			284230	244422	16.29	-35.6	3898696	3783268	3.05	1363556	2.55	8.98	4438079	3.63	5613947	0	0	-80000	792000	14.11			20191111	326551388
201911	1217	愛之味	277877	269672	3.04	-2.24	4176573	4052940	3.05	1003484	7.77	-36.11	4446284	3.42			277877	269672	3.04	-2.24	4176573	4052940	3.05	1003484	7.77	-36.11	4446284	3.42	5613947	0	0	0	792000	14.11			20191210	326555133
201912	1217	愛之味	292321	269710	8.38	5.2	4468894	4322650	3.38	854428	9.01	-45.31	4468894	3.38			292321	269710	8.38	5.2	4468894	4322650	3.38	854428	9.01	-45.31	4468894	3.38	5613947	0	0	0	792000	14.11			20200110	329651394
202001	1217	愛之味	405408	379511	6.82	38.69	405408	379511	6.82	975606	6.17	-28.45	4494792	3.84			405408	379511	6.82	38.69	405408	379511	6.82	975606	6.17	-28.45	4494792	3.84	5613947	0	0	0	792000	14.11			20200211	332861267
202002	1217	愛之味	302786	303197	-0.14	-25.31	708194	682708	3.73	1000515	5.05	-0.3	4494381	3.52			302786	303197	-0.14	-25.31	708194	682708	3.73	1000515	5.05	-0.3	4494381	3.52	5613947	0	0	0	792000	14.11			20200310	335656148
