年度	年季	股票代號	代號	股票名稱	名稱	市場別	財報類別	流動資產(千)	　現金及約當現金(千)	　透過損益按公允價值衡量之金融資產–流動(千)	　透過其他綜合損益按公允價值衡量之金融資產–流動(千)	　備供出售金融資產–流動(千)	　持有至到期日金融資產–流動(千)	　按攤銷後成本衡量之金融資產–流動(千)	　避險之金融資產–流動(千)	　合約資產–流動(千)	　以成本衡量之金融資產–流動(千)	　無活絡市場之債務工具投資–流動(千)	　短期投資合計(千)	　避險之衍生金融資產–流動(千)	　應收票據淨額(千)	　應收票據–關係人淨額(千)	　應收帳款淨額(千)	　應收帳款–關係人淨額(千)	　應收帳款與票據合計(千)	　應收建造合約款(千)	　應收建造合約款–關係人淨額(千)	　應收營業租賃款淨額(千)	　應收營業租賃款淨額–關係人淨額(千)	　應收融資租賃款淨額(千)	　應收融資租賃款淨額–關係人淨額(千)	　其他應收款(千)	　其他應收款–關係人(千)	　本期所得稅資產(千)	　生物資產(千)	　存貨(千)	　在建工程(千)	　預付款項(千)	　取得合約之增額成本–流動(千)	　待退回產品權利–流動(千)	　履行合約成本–流動(千)	　其他流動資產(千)	非流動資產(千)	　透過損益按公允價值衡量之金融資產–非流動(千)	　透過其他綜合損益按公允價值衡量之金融資產–非流動(千)	　備供出售金融資產–非流動(千)	　持有至到期日金融資產–非流動(千)	　避險之衍生金融資產–非流動(千)	　按攤銷後成本衡量之金融資產–非流動(千)	　避險之金融資產–非流動(千)	　合約資產–非流動(千)	　以成本衡量之金融資產–非流動(千)	　無活絡市場之債務工具投資–非流動(千)	　採用權益法之投資(千)	　長期投資合計(千)	　不動產、廠房及設備(千)	　　土地(千)	　　土地改良物(千)	　　房屋及建築(千)	　　機器設備(千)	　　運輸設備(千)	　　租賃資產淨額(千)	　　其他不動產、廠房及設備(千)	　礦產資源(千)	　使用權資產(千)	　投資性不動產(千)	　無形資產(千)	　　商標權(千)	　　專利權(千)	　　商譽(千)	　　其他無形資產(千)	　遞延所得稅資產(千)	　存出保證金(千)	　遞延費用(千)	　長期應收票據及款項(千)	　長期應收票據及款項–關係人(千)	　取得合約之增額成本–非流動(千)	　預付投資款(千)	　待退回產品權利–非流動(千)	　履行合約成本–非流動(千)	　其他非流動資產(千)	資產總計(千)	流動負債(千)	　短期借款(千)	　應付短期票券(千)	　透過損益按公允價值衡量之金融負債–流動(千)	　避險之衍生金融負債–流動(千)	　避險之金融負債–流動(千)	　合約負債–流動(千)	　按攤銷後成本衡量之金融負債–流動(千)	　以成本衡量之金融負債–流動(千)	　應付票據(千)	　應付票據–關係人(千)	　應付帳款(千)	　應付帳款–關係人(千)	　應付建造合約款(千)	　應付建造合約款–關係人(千)	　其他應付款(千)	　其他應付款項–關係人(千)	　應付租賃款–流動(千)	　淨確定福利負債–流動(千）	　本期所得稅負債(千)	　負債準備–流動(千)	　與待出售非流動資產直接相關之負債(千)	　租賃負債–流動(千)	　預收款項(千)	　一年或一營業週期內到期長期負債(千)	　退款負債–流動(千)	　　一年或一營業週期內到期或執行賣回權公司債(千)	　　一年或一營業週期內到期長期借款(千)	　　一年或一營業週期內到期長期應付票據及款項－非關係人(千)	　　一年或一營業週期內到期長期應付票據及款項－關係人(千)	　財務保證負債–流動(千)	　其他流動負債(千)	非流動負債(千)	　透過損益按公允價值衡量之金融負債–非流動(千)	　避險之衍生金融負債–非流動(千)	　避險之金融負債–非流動(千)	　按攤銷後成本衡量之金融負債–非流動(千)	　以成本衡量之金融負債–非流動(千)	　合約負債–非流動(千)	　應付公司債(千)	　長期借款(千)	　長期應付票據及款項(千)	　長期應付票據及款項–關係人(千)	　長期遞延收入(千)	　特別股負債–非流動(千)	　長期負債合計(千)	　負債準備–非流動(千)	　遞延所得稅負債(千)	　租賃負債–非流動(千)	　淨確定福利負債–非流動(千)	　存入保證金(千)	　退款負債–非流動(千)	　財務保證負債–非流動(千)	　其他非流動負債(千)	負債總計(千)	股本(千)	　普通股股本(千)	　特別股股本(千)	　債券換股權利證書(千)	　預收股本(千)	　待分配股票股利(千)	　特別股轉換普通股權利證書(千)	資本公積(千)	　資本公積–發行溢價(千)	　資本公積–庫藏股票交易(千)	　資本公積–取得或處分子公司股權價格與帳面價值差額(千)	　資本公積–處分資產增益(千)	　資本公積–受贈資產(千)	　資本公積–採用權益法認列關聯企業及合資股權淨值之變動數(千)	　資本公積–合併溢額(千)	　資本公積–員工認股權(千)	　資本公積–認股權(千)	　資本公積–其他(千)	保留盈餘(千)	　法定盈餘公積(千)	　特別盈餘公積(千)	　未分配盈餘(千)	其他權益(千)	　國外營運機構財務報表換算之兌換差額(千)	　透過其他綜合損益按公允價值衡量之金融資產未實現評價損益(千)	　備供出售金融資產未實現損益(千)	　現金流量避險中屬有效避險部分之避險工具損益(千)	　國外營運機構淨投資避險中屬有效避險部分之避險工具損益(千)	　按公允價值衡量之金融負債信用風險變動影響數(千)	　確定福利計畫再衡量數(千)	　避險工具之損益(千)	　不動產重估增值(千)	　與待出售非流動資產直接相關之權益(千)	　其他權益項目(千)	庫藏股票(千)	共同控制下前手權益(千)	合併前非屬共同控制股權(千)	母公司業主權益(千)	非控制權益(千)	權益總計(千)	每股淨值(元)	原始每股淨值(元)	公告每股淨值(元)	負債及權益總計(千)	預收股款之約當發行股數(股)	母公司暨子公司所持有之母公司庫藏股(股)	銷貨收入淨額累計(千)	　銷貨收入累計(千)	　銷貨退回累計(千)	　銷貨折讓累計(千)	營業收入淨額累計(千)	營業成本累計(千)	營業毛利累計(千)	　聯屬公司間未實現利益累計(千)	　聯屬公司間已實現利益累計(千)	營業毛利淨額累計(千)	營業費用累計(千)	　推銷費用累計(千)	　管理費用累計(千)	　研發費用累計(千)	　預期信用減損損益累計(千)	　其他營業費用累計(千)	其他收益及費損累計(千)	　其他收益累計(千)	　其他費損累計(千)	營業利益累計(千)	營業外收入及支出累計(千)	其他收入累計(千)	　利息收入累計(千)	　租金收入累計(千)	　權利金收入累計(千)	　股利收入累計(千)	　廉價購買利益累計(千)	　手續費收入累計(千)	　違約金收入累計(千)	　歸墊收入累計(千)	　壞帳轉回利益累計(千)	　沖銷逾期應付款利益累計(千)	　其他收入累計(千)	其他利益及損失累計(千)	　處分不動產、廠房及設備利益累計(千)	　處分投資性不動產利益累計(千)	　處分無形資產利益累計(千)	　處分投資利益累計(千)	　售後租回移轉權利利益累計(千)	　使用權資產轉租利益累計(千)	　租賃修改利益累計(千)	　外幣兌換利益累計(千)	　透過損益按公允價值衡量之金融資產及負債利益累計(千)	　按攤銷後成本衡量之金融負債利益累計(千)	　當期原始認列生物資產之利益累計(千)	　生物資產當期公允價值減出售成本變動之利益累計(千)	　公允價值調整利益–投資性不動產累計(千)	　不動產、廠房及設備重估價利益累計(千)	　無形資產重估價利益累計(千)	　減損迴轉利益累計(千)	　手續費支出累計(千)	　停工損失累計(千)	　虧損性合約損失累計(千)	　保證合約損失累計(千)	　賠償損失累計(千)	　什項支出累計(千)	　處分不動產、廠房及設備損失累計(千)	　處分投資性不動產損失累計(千)	　處分無形資產損失累計(千)	　處分投資損失累計(千)	　售後租回移轉權利損失累計(千)	　使用權資產轉租損失累計(千)	　租賃修改損失累計(千)	　外幣兌換損失累計(千)	　透過損益按公允價值衡量之金融資產及負債損失累計(千)	　按攤銷後成本衡量之金融負債損失累計(千)	　當期原始認列生物資產之損失累計(千)	　生物資產當期公允價值減出售成本變動之損失累計(千)	　公允價值調整損失–投資性不動產累計(千)	　不動產、廠房及設備重估價損失累計(千)	　無形資產重估價損失累計(千)	　減損損失累計(千)	　其他利益及損失累計(千)	　處分不動產、廠房及設備淨損益累計(千)	　處分投資性不動產淨損益累計(千)	　處分無形資產淨損益累計(千)	　處分投資淨損益累計(千)	　售後租回移轉權利淨損益累計(千)	　使用權資產轉租淨損益累計(千)	　租賃修改淨損益累計(千)	　外幣兌換淨損益累計(千)	　透過損益按公允價值衡量之金融資產及負債淨損益累計(千)	　按攤銷後成本衡量之金融負債淨損益累計(千)	　當期原始認列生物資產之淨損益累計(千)	　生物資產當期公允價值減出售成本變動之淨損益累計(千)	　公允價值調整利淨損益–投資性不動產累計(千)	　不動產、廠房及設備重估價利淨損益累計(千)	　無形資產重估價淨損益累計(千)	　減損迴轉淨損益累計(千)	財務成本累計(千)	　避險工具之利益累計(千)	　歸因於所規避風險之被避險項目之利益–公允價值避險累計(千)	　現金流量避險無效而認列於損益之利益累計(千)	　現金流量避險有效而自權益轉列之利益累計(千)	　國外營運機構淨投資避險無效而認列於損益之利益累計(千)	　利息費用累計(千)	　負債性特別股股息累計(千)	　避險工具之損失累計(千)	　歸因於所規避風險之被避險項目之損失–公允價值避險累計(千)	　現金流量避險無效而認列於損益之損失累計(千)	　現金流量避險有效自權益轉列之損失累計(千)	　國外營運機構淨投資避險無效而認列於損益之損失累計(千)	　其他財務成本累計(千)	預期信用減損損益累計(千)	　預期信用減損利益累計(千)	　預期信用減損損失累計(千)	採用權益法之關聯企業及合資損益之份額累計(千)	　採用權益法認列之關聯企業及合資利益之份額累計(千)	　採用權益法認列之關聯企業及合資損失之份額累計(千)	除列按攤銷後成本衡量金融資產淨損益累計(千)	　除列按攤銷後成本衡量金融資產利益累計(千)	　除列按攤銷後成本衡量金融資產損失累計(千)	金融資產重分類淨損益累計(千)	　金融資產重分類利益累計(千)	　金融資產重分類損失累計(千)	營業外收入累計(千)	營業外支出累計(千)	稅前純益累計(千)	所得稅累計(千)	繼續營業單位損益累計(千)	停業部門損益累計(千)	合併前非屬共同控制股權損益累計(千)	稅後純益累計(千)	其他綜合損益累計(千)	　不重分類至損益之項目累計(千)	　　確定福利計畫之再衡量數累計(千)	　　不動產重估增值累計(千)	　　指定按公允價值衡量之金融負債信用風險變動影響數累計(千)	　　與待出售非流動資產直接相關之權益–不重分類至損益累計(千)	　　透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益累計(千)	　　避險工具之損益–不重分類至損益累計(千)	　　採權益法認列之關聯企業及合資其他綜合損益之份額–不重分類至損益累計(千)	　　不重分類至損益之其他項目累計(千)	　　與不重分類之項目相關之所得稅累計(千)	　後續可能重分類至損益之項目累計(千)	　　合併前非屬共同控制股權綜合損益淨額累計(千)	　　國外營運機構財務報表換算之兌換差額累計(千)	　　備供出售金融資產未實現評價損益累計(千)	　　現金流量避險中屬有效避險部分之避險工具損益累計(千)	　　國外營運機構淨投資避險中屬有效避險部分之避險工具損益累計(千)	　　與待出售非流動資產直接相關之權益–可能重分類至損益累計(千)	　　透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益累計(千)	　　避險工具之損益–可能重分類至損益累計(千)	　　採權益法認列關聯企業及合資其他綜合損益之份額–可能重分類至損益累計(千)	　　可能重分類至損益之其他項目累計(千)	　　與可能重分類至損益之項目相關之所得稅累計(千)	綜合損益累計(千)	稅後純益歸屬累計(千)	　母公司業主–稅後純益累計(千)	　非控制權益–稅後純益累計(千)	　共同控制下前手權益–稅後純益累計(千)	綜合損益歸屬累計(千)	　母公司業主–綜合損益累計(千)	　非控制權益–綜合損益累計(千)	　共同控制下前手權益–綜合損益累計(千)	EBITDA累計(千)	公告累計基本每股盈餘(元)	公告累計稀釋每股盈餘(元)	原始累計每股稅前盈餘(元)	原始累計每股稅後盈餘(元)	原始累計每股綜合盈餘(元)	累計每股稅前盈餘(元)	累計每股稅後盈餘(元)	累計每股綜合盈餘(元)	銷貨收入淨額(千)	　銷貨收入(千)	　銷貨退回(千)	　銷貨折讓(千)	營業收入淨額(千)	營業成本(千)	營業毛利(千)	　聯屬公司間未實現利益(千)	　聯屬公司間已實現利益(千)	營業毛利淨額(千)	營業費用(千)	　推銷費用(千)	　管理費用(千)	　研發費用(千)	　預期信用減損損益(千)	　其他營業費用(千)	其他收益及費損(千)	　其他收益(千)	　其他費損(千)	營業利益(千)	營業外收入及支出(千)	其他收入(千)	　利息收入(千)	　租金收入(千)	　權利金收入(千)	　股利收入(千)	　廉價購買利益(千)	　手續費收入(千)	　違約金收入(千)	　歸墊收入(千)	　壞帳轉回利益(千)	　沖銷逾期應付款利益(千)	　其他收入(千)	其他利益及損失(千)	　手續費支出(千)	　停工損失(千)	　虧損性合約損失(千)	　保證合約損失(千)	　賠償損失(千)	　什項支出(千)	　其他利益及損失(千)	　處分不動產、廠房及設備淨損益(千)	　處分投資性不動產淨損益(千)	　處分無形資產淨損益(千)	　處分投資淨損益(千)	　售後租回移轉權利淨損益(千)	　使用權資產轉租淨損益(千)	　租賃修改淨損益(千)	　外幣兌換淨損益(千)	　透過損益按公允價值衡量之金融資產及負債淨損益(千)	　按攤銷後成本衡量之金融負債淨損益(千)	　當期原始認列生物資產之淨損益(千)	　生物資產當期公允價值減出售成本變動之淨損益(千)	　公允價值調整利淨損益–投資性不動產(千)	　不動產、廠房及設備重估價利淨損益(千)	　無形資產重估價淨損益(千)	　減損迴轉淨損益(千)	財務成本(千)	　避險工具之利益(千)	　歸因於所規避風險之被避險項目之利益–公允價值避險(千)	　現金流量避險無效而認列於損益之利益(千)	　現金流量避險有效而自權益轉列之利益(千)	　國外營運機構淨投資避險無效而認列於損益之利益(千)	　利息費用(千)	　負債性特別股股息(千)	　避險工具之損失(千)	　歸因於所規避風險之被避險項目之損失–公允價值避險(千)	　現金流量避險無效而認列於損益之損失(千)	　現金流量避險有效自權益轉列之損失(千)	　國外營運機構淨投資避險無效而認列於損益之損失(千)	　其他財務成本(千)	預期信用減損損益(千)	　預期信用減損利益(千)	　預期信用減損損失(千)	採用權益法之關聯企業及合資損益之份額(千)	　採用權益法認列之關聯企業及合資利益之份額(千)	　採用權益法認列之關聯企業及合資損失之份額(千)	除列按攤銷後成本衡量金融資產淨損益(千)	　除列按攤銷後成本衡量金融資產利益(千)	　除列按攤銷後成本衡量金融資產損失(千)	金融資產重分類淨損益(千)	　金融資產重分類利益(千)	　金融資產重分類損失(千)	營業外收入(千)	營業外支出(千)	稅前純益(千)	所得稅(千)	繼續營業單位損益(千)	停業部門損益(千)	合併前非屬共同控制股權損益(千)	稅後純益(千)	其他綜合損益(千)	　不重分類至損益之項目(千)	　　確定福利計畫之再衡量數(千)	　　不動產重估增值(千)	　　指定按公允價值衡量之金融負債信用風險變動影響數(千)	　　與待出售非流動資產直接相關之權益–不重分類至損益(千)	　　透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益(千)	　　避險工具之損益–不重分類至損益(千)	　　採權益法認列之關聯企業及合資其他綜合損益之份額–不重分類至損益(千)	　　不重分類至損益之其他項目(千)	　　與不重分類之項目相關之所得稅(千)	　後續可能重分類至損益之項目(千)	　　合併前非屬共同控制股權綜合損益淨額(千)	　　國外營運機構財務報表換算之兌換差額(千)	　　備供出售金融資產未實現評價損益(千)	　　現金流量避險中屬有效避險部分之避險工具損益(千)	　　國外營運機構淨投資避險中屬有效避險部分之避險工具損益(千)	　　與待出售非流動資產直接相關之權益–可能重分類至損益(千)	　　透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益(千)	　　避險工具之損益–可能重分類至損益(千)	　　採權益法認列關聯企業及合資其他綜合損益之份額–可能重分類至損益(千)	　　可能重分類至損益之其他項目(千)	　　與可能重分類至損益之項目相關之所得稅(千)	綜合損益(千)	稅後純益歸屬(千)	　母公司業主–稅後純益(千)	　非控制權益–稅後純益(千)	　共同控制下前手權益–稅後純益(千)	綜合損益歸屬(千)	　母公司業主–綜合損益(千)	　非控制權益–綜合損益(千)	　共同控制下前手權益–綜合損益(千)	EBITDA(千)	公告基本每股盈餘(元)	公告稀釋每股盈餘(元)	原始每股稅前盈餘(元)	原始每股稅後盈餘(元)	原始每股綜合盈餘(元)	每股稅前盈餘(元)	每股稅後盈餘(元)	每股綜合盈餘(元)	營業活動現金流量累計(千)	投資活動現金流量累計(千)	籌資活動現金流量累計(千)	現金流量匯率影響數累計(千)	本期現金及約當現金增減數累計(千)	原始累計每股營業現金流量(元)	原始累計每股現金流量(元)	營業活動現金流量(千)	投資活動現金流量(千)	籌資活動現金流量(千)	現金流量匯率影響數(千)	本期現金及約當現金增減數(千)	原始每股營業現金流量(元)	原始每股現金流量(元)	固定資產比率(%)	固定資產對權益比率(%)	固定資產對長期負債比率(%)	固定資產對長期資金比率(%)	負債比率(%)	長期資金佔固定資產比率(%)	權益對負債比率(%)	權益對長期負債比率(%)	運用資本對資產總額比率(%)	淨值比率(%)	歸屬於母公司–淨值比率(%)	長期負債對淨值比率(%)	固定資產對淨值比率(%)	槓桿比率(%)	流動比率(%)	速動比率(%)	現金與流動資產比率(%)	現金與流動負債比率(%)	運用資本與流動資產比率(%)	短期借款與流動資產比率(%)	應付款項週轉率(次)	應付款項週轉率–不含關係人(次)	應付款項週轉率累季(次)	應付款項週轉率累季–不含關係人(次)	應付款項週轉天數(天)	應付款項週轉天數–不含關係人(天)	應付款項週轉天數累季(天)	應付款項週轉天數累季–不含關係人(天)	應收款項週轉率(次)	應收款項週轉率–不含關係人(次)	應收款項週轉率累季(次)	應收款項週轉率累季–不含關係人(次)	應收款項週轉天數(天)	應收款項週轉天數–不含關係人(天)	應收款項週轉天數累季(天)	應收款項週轉天數累季–不含關係人(天)	存貨週轉率(次)	存貨週轉率累季(次)	存貨週轉天數(天)	存貨週轉天數累季(天)	固定資產週轉率(次)	固定資產週轉率累季(次)	總資產週轉率(次)	總資產週轉率累季(次)	淨值週轉率(次)	淨值週轉率累季(次)	營業利益佔實收資本比率(%)	營業利益佔實收資本比率累季(%)	稅前純益佔實收資本比率(%)	稅前純益佔實收資本比率累季(%)	毛利率(%)	毛利率累季(%)	營業費用率(%)	營業費用率累季(%)	營業利益率(%)	營業利益率累季(%)	營業利益率(減利息費用)(%)	營業利益率(減利息費用)累季(%)	稅前純益率(%)	稅前純益率累季(%)	稅後純益率(%)	稅後純益率累季(%)	歸屬於母公司–稅後純益(%)	歸屬於母公司–稅後純益累季(%)	EBITDA利潤率(%)	EBITDA利潤率累季(%)	稅前權益報酬率(%)	稅前權益報酬率累季(%)	稅後權益報酬率(%)	稅後權益報酬率累季(%)	歸屬於母公司–稅後權益報酬率(%)	歸屬於母公司–稅後權益報酬率累季(%)	稅前資產報酬率(%)	稅前資產報酬率累季(%)	稅後資產報酬率(%)	稅後資產報酬率累季(%)	歸屬於母公司–稅後資產報酬率(%)	歸屬於母公司–稅後資產報酬率累季(%)	稅後固定資產報酬率(%)	稅後固定資產報酬率累季(%)	歸屬於母公司–稅後固定資產報酬率(%)	歸屬於母公司–稅後固定資產報酬率累季(%)	利息費用對營業收入比率(%)	利息費用對營業收入比率累季(%)	利息保障倍數(倍)	利息保障倍數累季(倍)	營收季變動率(%)	營收成長率(%)	營收成長率累季(%)	總資產成長率(%)	淨值成長率(%)	固定資產成長率(%)	研發費用比率(%)	研發費用比率累季(%)	管銷費用比率(%)	管銷費用比率累季(%)	現金流量比率(%)	現金流量比率累季(%)	營業利益季變動率(%)	營業利益成長率(%)	營業利益成長率累季(%)	稅前純益季變動率(%)	稅前純益成長率(%)	稅前純益成長率累季(%)	稅後純益季變動率(%)	稅後純益成長率(%)	稅後純益成長率累季(%)	歸屬於母公司–稅後純益季變動率(%)	歸屬於母公司–稅後純益成長率(%)	歸屬於母公司–稅後純益成長率累季(%)	稅額扣抵比率(%)	預計稅額扣抵比率(%)	員工人數	公告累計基本每股盈餘成長率(%)	公告基本每股盈餘成長率(%)	公告基本每股盈餘季變動(%)	原始每股營業額(元)	原始累計每股營業額(元)	原始每股營業利益(元)	原始累計每股營業利益(元)	期末股價淨值比	季底收盤價(元)	DPZ–Score	DPZ等級	Z–Score	Z等級	財務信評	WACC	加權平均股本(百萬)	更新日期	公告日期	建立日期	CTIME	RTIME
2000	200001	1217	1217	愛之味	愛之味	1	個別	1501693	109700												133258		375020	26371	534649											534733		59808				262803	4813037													1872305	301996		678264	613890			278155				629				629	158781	2211	40451							2738660	6314730	1186564	192000	571367							92380		88152				139261				5070				13331								85003	1015759								725027					725027				64273				226459	2202323	3466313	3466313						262428				103798		74023				84607	363833	182987		180846	19833	47559										-27726				4112407		4112407	11.3	11.86	11.86	6314730			659181	709066	49063	822	659181	367004	292177			292177	260277	213867	42173	4237		0				27962	-15547	297	297										0	8220	281			40639																		14310	105			13433				4852									0	176			27206				-4852									15309						15309							0													76540	92087	12415	-79779				92194																									92194	92194							12415	0.27		0.04	0.27		0.03	0.25		659181	709066	49063	822	659181	367004	292177			292177	260277	213867	42173	4237		0				27962	-15547	297	297										0	8220						14310	0	176			27206				-4852									15309						15309							0													76540	92087	12415	-79779				92194																									92194	92194							12415	0.27		0.04	0.27		0.03	0.25		-37878	-237801	277552		1873	-0.11	0.01	-37878	-237801	277552		1873	-0.11	0.01	29.65	45.53	258.24	38.7	34.88	258.37	186.73	567.21	4.99	65.12	65.12	17.63	45.53	53.55	126.56	76.45	7.31	9.25	20.98	12.79	0.46	0.46	1.84	1.84	195.98	195.98	195.98	195.98	1.2	1.28	4.8	5.13	74.94	70.19	74.94	70.19	0.71	2.84	126.8	126.8	0.35	1.4	0.11	0.43	0.16	0.65	0.75	0.75	0.33	0.33	44.32	44.32	39.48	39.48	4.24	4.24	1.92	1.92	1.88	1.88	13.99	13.99	13.99	13.99	2	2	0.31	0.31	2.27	2.27	2.27	2.27	0.2	0.2	1.51	1.51	1.51	1.51	4.91	4.91	4.91	4.91	2.32	2.32	1.81	1.81	24.27	2.79	2.79	3.1	6.84	-2.23	0.64	0.64	38.84	38.84	-3.19	-3.19	460.81	507.87	507.87		8.38	8.38	113.48	706.53	706.53	113.48	706.53	706.53				800	800	107.69	1.9	1.9	0.08	0.08	0.98	11.6	2.67	4	1.75	6	4		3466	20181203		20151229	2015/12/29 上午 08:21:17	289353522
2000	200002	1217	1217	愛之味	愛之味	1	個別	1542183	111681												157365	2723	419064	40288	619440											545556		40155				225351	4864720													2071203	301996		712610	975852			80745				629				629	131631	1770	35875							2623612	6406903	1500105	359000	530941							129323		79230				132199				8381				851								260180	1024337								707430					707430				68112				248795	2524442	3466313	3466313						245658				103965		57086				84607	319518	187513	7494	124511	-149028	18892										-167920				3882461		3882461	10.67	11.2	11.2	6406903			1321023	1437224	113925	2276	1321023	749773	571250			571250	496596	403237	84774	8585		0				67874	-61427	2093	2093										0	-7167	309			60959				2590								52						32653	423			29108				8886								7	0	-114			31851				-6296								45	38688						38688							0													128710	190137	6447	-44443				50890																									50890	50890							6447	0.14		0.02	0.15		0.02	0.14		661842	728158	64862	1454	661842	382769	279073			279073	236319	189370	42601	4348		0				39912	-45880	1796	1796										0	-15387						18343	0	-290			4645				-1444									23379						23379							0													52170	98050	-5968	35336				-41304																									-41304	-41304							-5968	-0.13		-0.02	-0.12		-0.02	-0.11		13266	-401939	392527		3854	0.04	0.01	51144	-164138	114975		1981	0.15	0.01	32.33	53.35	292.78	45.13	39.4	221.61	153.79	548.81	0.66	60.6	60.6	18.22	53.35	65.02	102.81	63.76	7.24	7.44	2.73	23.28	0.43	0.43	1.9	1.9	207.25	207.25	189.52	189.52	1.15	1.22	4.47	4.82	78.47	73.75	80.57	74.69	0.71	2.87	127	125.43	0.34	1.34	0.1	0.43	0.17	0.67	1.08	1.83	-0.16	0.17	42.17	43.24	35.71	37.59	6.03	5.14	2.5	2.21	-0.9	0.49	-6.24	3.85	-6.24	3.85	-1	0	-0.15	0.16	-1.03	1.29	-1.03	1.29	-0.09	0.1	-0.65	0.82	-0.65	0.82	-2.09	2.57	-2.09	2.57	3.53	2.93	0.74	1.17	0.4	7.97	5.32	10.27	-1.51	5.12	0.66	0.65	35.05	36.94	3.41	0.88	42.74	48.7	115.88			-94.92			-55.4			-55.4				-57.58			1.91	3.81	0.12	0.12	0.89	10	1.89	6	1.35	6	4		3466	20181203		20151229	2015/12/29 上午 08:24:52	289353553
2000	200003	1217	1217	愛之味	愛之味	1	個別	1491832	93461												185880	7593	471473	28859	693805											501341		30442				172783	4843231													2022969	368954		712451	924424			17140				629				629	140111	1700	32898							2644924	6335063	1671321	316000	658306							127664		64396				146363				19916				1								338675	866628								548041					548041				71930				246657	2537949	3639628	3639628						141712				8318		57086				76308	200807	187513	7494	5800	-185033	20719										-205752				3797114		3797114	10.43	10.43	10.43	6335063			2168473	2349918	178124	3321	2168473	1246288	922185			922185	795462	656737	125534	13191		0				121067	-159702	2895	2895										0	-47318	367			63624				2257								51						43060	2274			58686				9590								7	0	-1907			4938				-7333								44	65442						65442							0													148256	307958	-38635	-40184				1549																									1549	1549							-38635			-0.11	0		-0.11	0		847450	912694	64199	1045	847450	496515	350935			350935	298866	253500	40760	4606		0				53193	-98275	802	802										0	-40151						10407	0	-1793			-26913				-1037								-1	26754						26754							0													19546	117821	-45082	4259				-49341																									-49341	-49341							-45082			-0.12	-0.14		-0.12	-0.14		71117	-603651	518168		-14366	0.2	-0.04	57851	-201712	125641		-18220	0.16	-0.05	31.93	53.28	369.13	46.56	40.06	214.79	149.61	692.85	-2.83	59.94	59.94	14.43	53.28	66.84	89.26	57.44	6.26	5.59	-12.03	21.18	0.53	0.53	1.95	1.95	169.34	169.34	184.57	184.57	1.29	1.37	4.6	4.91	69.73	65.51	78.25	73.29	0.95	3.32	94.88	108.4	0.41	1.48	0.13	0.47	0.22	0.74	1.41	3.2	-1.19	-1.02	41.41	42.53	35.27	36.68	6.28	5.58	3.12	2.57	-5.32	-1.78	-5.82	0.07	-5.82	0.07	-5	-2	-1.17	-0.99	-1.28	0.04	-1.28	0.04	-0.71	-0.63	-0.77	0.03	-0.77	0.03	-2.41	0.08	-2.41	0.08	3.16	3.02	-0.69	0.41	28.04	1.92	3.96	4.45	-3.87	10.13	0.54	0.61	34.72	36.07	3.46	4.26	33.28		324.57						-98.73			-98.73							2.33	5.96	0.15	0.15	0.7	7.3	1.51	6	1.08	7	4		3501	20181203		20151229	2015/12/29 上午 08:28:43	289353594
