日期	股票代號	股票名稱	開盤價	最高價	最低價	收盤價	漲跌	漲幅(%)	振幅(%)	成交量	成交筆數	成交金額(千)	均張	成交量變動(%)	均張變動(%)	股本(百萬)	總市值(億)	市值比重(%)	本益比	股價淨值比	本益比(近四季)	週轉率(%)	成交值比重(%)	漲跌停	均價	成交量(股)	RTIME
20000104	2330	台積電	178	178	175	178	11	6.59	1.8	35125	10232	6248459	3.4	-15.47	9.68	76709	13654.2	10.491	55.6	10.47	72.7	0.46	2.737	1	177.89	35125000	123456
20000105	2330	台積電	178	182	176	182	4	2.25	3.37	70449	20298	12635716	3.5	100.57	2.94	76709	13961	10.621	56.9	10.7	74.3	0.91	5.014	0	179.36	70449937	123456
20000106	2330	台積電	181	182	178	178	-4	-2.2	2.2	34579	10963	6197016	3.2	-50.92	-8.57	76709	13654.2	10.301	55.6	10.47	72.7	0.45	2.316	0	179.21	34579454	123456
20000107	2330	台積電	172	175	170	173	-5	-2.81	2.81	41182	14454	7102142	2.8	19.1	-12.5	76709	13270.7	10.098	54.1	10.17	70.6	0.54	3.198	0	172.45	41182975	123456
20000110	2330	台積電	178	180	175	179	6	3.47	2.89	48342	15336	8595890	3.2	17.39	14.29	76709	13730.9	10.153	55.9	10.52	73.1	0.63	3.522	0	177.81	48342563	123456
20000111	2330	台積電	181	183	175	176	-3	-1.68	4.47	48622	13493	8716359	3.6	0.58	12.5	76709	13500.8	10.174	55	10.35	71.8	0.65	2.677	0	179.27	48622260	123456
20000112	2330	台積電	177	181	176	181	5	2.84	2.84	37852	11553	6782349	3.3	-22.15	-8.33	76709	13884.3	10.237	56.6	10.64	73.9	0.49	2.86	0	179.18	37852991	123456
20000113	2330	台積電	181	181	178	178	-3	-1.66	1.66	25817	7905	4625945	3.3	-31.79	0	76709	13654.2	10.082	55.6	10.47	72.7	0.34	1.789	0	179.18	25817607	123456
20000114	2330	台積電	180	185	179	182	4	2.25	3.37	50468	15290	9176538	3.3	95.48	0	76709	13961	10.4	56.9	10.7	74.3	0.66	4.457	0	181.83	50468880	123456
20000115	2330	台積電	188	189	186	188	6	3.3	1.65	47479	15313	8895779	3.1	-5.92	-6.06	76709	14421.3	10.552	58.8	11.05	76.7	0.62	4.854	0	187.36	47479351	123456
20000117	2330	台積電	190	190	187	187	-1	-0.53	1.6	27177	8422	5120726	3.2	-42.76	3.23	76709	14344.6	10.344	58.4	10.99	76.3	0.36	2.562	0	188.42	27177000	123456
20000118	2330	台積電	187	187	183	184	-3	-1.6	2.14	23044	8446	4258174	2.7	-15.21	-15.63	76709	14114.5	10.244	57.5	10.82	75.1	0.3	2.464	0	184.78	23044370	123456
20000119	2330	台積電	184	187	183	184	0	0	2.17	23604	6565	4361594	3.6	2.43	33.33	76709	14114.5	10.349	57.5	10.82	75.1	0.31	2.664	0	184.78	23604632	123456
20000120	2330	台積電	184	184	181	182	-2	-1.09	1.63	22013	6553	4017797	3.4	-6.74	-5.56	76709	13961	10.247	56.9	10.7	74.3	0.29	2.921	0	182.52	22013379	123456
20000121	2330	台積電	182	186	182	186	4	2.2	2.2	19849	5831	3667488	3.4	-9.83	0	76709	14267.9	10.332	58.1	10.94	75.9	0.26	1.985	0	184.76	19849691	123456
20000124	2330	台積電	188	191	187	188	2	1.08	2.15	30652	9263	5801914	3.3	54.43	-2.94	76709	14421.3	10.289	58.8	11.05	76.7	0.4	2.966	0	189.28	30652737	123456
20000125	2330	台積電	193	193	190	193	5	2.66	1.6	39156	12534	7519700	3.1	27.74	-6.06	76709	14804.8	10.571	60.3	11.35	78.8	0.51	4.577	0	192.04	39156262	123456
20000126	2330	台積電	199	206	199	206	13	6.74	3.63	62645	17205	12848672	3.6	59.99	16.13	76709	15802.1	11.036	64.4	12.11	84.1	0.81	5.833	1	205.1	62645393	123456
20000127	2330	台積電	208	211	204	208	2	0.97	3.4	50400	14702	10470257	3.4	-19.55	-5.56	76709	15955.5	11.097	65	12.23	84.9	0.66	5.114	0	207.74	50400312	123456
20000128	2330	台積電	201	204	201	204	-4	-1.92	1.44	34642	11111	7029551	3.1	-31.27	-8.82	76709	15648.6	10.817	63.8	11.99	83.3	0.45	3.421	0	202.92	34642311	123456
20000129	2330	台積電	198	200	198	200	-4	-1.96	0.98	25714	10605	5117190	2.4	-25.77	-22.58	76709	15341.8	10.665	62.5	11.76	81.6	0.33	3.505	0	199	25714366	123456
20000131	2330	台積電	198	204	197	203	3	1.5	3.5	29418	8250	5875653	3.6	14.4	50	76709	15571.9	10.684	63.4	11.94	82.9	0.38	3.842	0	199.73	29418000	123456
20000201	2330	台積電	205	205	201	202	-1	-0.49	1.97	26796	8149	5431713	3.3	-8.91	-8.33	76709	15495.2	10.507	63.1	11.88	82.4	0.35	2.718	0	202.7	26796268	123456
20000209	2330	台積電	214	214	207	211	9	4.46	3.47	44213	12320	9319805	3.6	65	9.09	76709	16185.6	10.797	65.9	12.41	86.1	0.58	4.032	0	210.79	44213000	123456
20000210	2330	台積電	209	215	207	214	3	1.42	3.79	31077	9795	6533171	3.2	-29.71	-11.11	76709	16415.7	10.885	66.9	12.58	87.3	0.4	3.043	0	210.22	31077647	123456
20000211	2330	台積電	217	222	215	219	5	2.34	3.27	37639	11655	8196293	3.2	21.12	0	76709	16799.3	11.046	68.4	12.88	89.4	0.49	3.239	0	217.76	37639626	123456
20000214	2330	台積電	218	218	214	214	-5	-2.28	1.83	24559	8744	5289888	2.8	-34.75	-12.5	76709	16415.7	10.949	66.9	12.58	87.3	0.32	2.592	0	215.39	24559084	123456
20000215	2330	台積電	214	217	212	215	1	0.47	2.34	18398	6583	3939647	2.8	-25.09	0	76709	16492.4	11.029	67.2	12.64	87.8	0.24	2.473	0	214.13	18398187	123456
20000216	2330	台積電	215	216	213	213	-2	-0.93	1.4	13890	5549	2966491	2.5	-24.5	-10.71	76709	16339	10.791	66.6	12.52	86.9	0.18	1.631	0	213.57	13890254	123456
20000217	2330	台積電	211	213	210	211	-2	-0.94	1.41	20375	6796	4308299	3	46.69	20	76709	16185.6	10.545	65.9	12.41	86.1	0.27	1.79	0	211.45	20375321	123456
20000218	2330	台積電	212	214	207	208	-3	-1.42	3.32	21321	7995	4484152	2.7	4.64	-10	76709	15955.5	10.496	65	12.23	84.9	0.28	1.73	0	210.31	21321415	123456
20000219	2330	台積電	205	207	205	205	-3	-1.44	0.96	15672	7190	3219489	2.2	-26.5	-18.52	76709	15725.3	10.275	64.1	12.05	83.7	0.2	1.509	0	205.43	15672224	123456
20000221	2330	台積電	203	203	195	195	-10	-4.88	3.9	26940	10989	5367138	2.5	71.9	13.64	76709	14958.3	10.018	60.9	11.47	79.6	0.36	2.165	0	199.23	26940000	123456
20000222	2330	台積電	192	198	190	195	0	0	4.1	29432	11485	5716967	2.6	9.25	4	76709	14958.3	10.208	60.9	11.47	79.6	0.38	2.894	0	194.24	29432755	123456
20000223	2330	台積電	195	195	193	194	-1	-0.51	1.03	12934	5314	2508332	2.4	-56.05	-7.69	76709	14881.5	10.239	60.6	11.41	79.2	0.17	1.547	0	193.92	12934559	123456
20000224	2330	台積電	195	197	194	195	1	0.52	1.55	14593	5235	2847858	2.8	12.83	16.67	76709	14958.3	10.329	60.9	11.47	79.6	0.19	1.759	0	195.14	14593726	123456
20000225	2330	台積電	195	200	195	199	4	2.05	2.56	29021	8012	5740610	3.6	98.87	28.57	76709	15265.1	10.725	62.2	11.7	81.2	0.38	3.836	0	197.8	29021944	123456
20000229	2330	台積電	200	203	200	201	2	1.01	1.51	17285	5778	3485769	3	-40.44	-16.67	76709	15418.5	10.835	62.8	11.82	82	0.23	3.036	0	201.66	17285602	123456
20000301	2330	台積電	205	206	204	206	5	2.49	1	15842	5591	3249998	2.8	-8.35	-6.67	76709	15802.1	10.818	64.4	12.11	84.1	0.21	2.459	0	205.14	15842469	123456
20000302	2330	台積電	207	208	203	203	-3	-1.46	2.43	12033	4223	2460145	2.8	-24.04	0	76709	15571.9	10.706	63.4	11.94	82.9	0.16	1.955	0	204.44	12033610	123456
20000303	2330	台積電	202	204	202	203	0	0	0.99	10175	3232	2061386	3.1	-15.44	10.71	76709	15571.9	10.634	63.4	11.94	82.9	0.13	1.74	0	202.59	10175279	123456
20000304	2330	台積電	205	207	203	204	1	0.49	1.97	11936	3830	2440197	3.1	17.31	0	76709	15648.6	10.729	63.8	11.99	83.3	0.16	1.817	0	204.43	11936388	123456
20000306	2330	台積電	204	205	199	200	-4	-1.96	2.94	12658	3925	2544310	3.2	6.05	3.23	76709	15341.8	10.652	62.5	11.76	81.6	0.17	2.429	0	201	12658000	123456
20000307	2330	台積電	198	201	197	199	-1	-0.5	2	14657	4758	2912046	3.1	15.79	-3.13	76709	15265.1	10.586	62.2	11.7	81.2	0.19	2.046	0	198.67	14657856	123456
20000308	2330	台積電	198	199	196	198	-1	-0.5	1.51	11346	4099	2239250	2.8	-22.59	-9.68	76709	15188.4	10.498	61.9	11.64	80.8	0.15	1.595	0	197.36	11346273	123456
20000309	2330	台積電	198	200	198	200	2	1.01	1.01	12585	3836	2508943	3.3	10.92	17.86	76709	15341.8	10.38	62.5	11.76	81.6	0.16	1.382	0	199.35	12585375	123456
20000310	2330	台積電	201	202	194	195	-5	-2.5	4	17500	6160	3457538	2.8	39.05	-15.15	76709	14958.3	10.298	60.9	11.47	79.6	0.23	1.618	0	197.57	17500749	123456
20000313	2330	台積電	190	190	182	182	-13	-6.67	4.1	40641	14524	7461491	2.8	132.23	0	76709	13961	10.282	56.9	10.7	74.3	0.53	5.158	-1	183.59	40641919	123456
20000314	2330	台積電	182	187	180	186	4	2.2	3.85	25465	9412	4695576	2.7	-37.34	-3.57	76709	14267.9	10.51	58.1	10.94	75.9	0.33	3.42	0	184.39	25465179	123456
20000315	2330	台積電	185	188	182	183	-3	-1.61	3.23	26992	7192	4992294	3.8	6	40.74	76709	14037.7	10.584	57.2	10.76	74.7	0.36	3.853	0	184.95	26992695	123456
20000316	2330	台積電	179	186	172	184	1	0.55	7.65	40862	12867	7319468	3.2	51.39	-15.79	76709	14114.5	10.613	57.5	10.82	75.1	0.52	5.002	0	179.13	40862260	123456
20000317	2330	台積電	185	190	183	190	6	3.26	3.8	46864	14509	8715173	3.2	14.69	0	76709	14574.7	10.861	59.4	11.17	77.6	0.6	5.016	0	185.97	46864550	123456
20000320	2330	台積電	184	184	184	184	-6	-3.16	0	3709	1559	682827	2.4	-92.09	-25	76709	14114.5	10.807	57.5	10.82	75.1	0.05	0.858	0	184.09	3709227	123456
20000321	2330	台積電	178	196	178	195	11	5.98	9.78	78356	20333	14625654	3.9	2012.59	62.5	76709	14958.3	10.839	60.9	11.47	79.6	0.98	7.928	0	186.65	78356954	123456
20000322	2330	台積電	192	198	189	192	-3	-1.54	4.62	43281	14013	8326099	3.1	-44.76	-20.51	76709	14728.1	10.576	60	11.29	78.4	0.57	3.777	0	192.37	43281868	123456
20000323	2330	台積電	194	203	193	201	9	4.69	5.21	49041	17398	9742073	2.8	13.31	-9.68	76709	15418.5	10.531	62.8	11.82	82	0.63	3.973	0	198.65	49041506	123456
20000324	2330	台積電	201	201	196	198	-3	-1.49	2.49	33181	9253	6607570	3.6	-32.34	28.57	76709	15188.4	10.421	61.9	11.64	80.8	0.44	2.415	0	199.13	33181808	123456
20000327	2330	台積電	200	211	200	211	13	6.57	5.56	45128	15029	9373635	3	36.01	-16.67	76709	16185.6	10.736	65.9	12.41	86.1	0.58	3.608	1	207.71	45128798	123456
20000328	2330	台積電	212	214	207	209	-2	-0.95	3.32	31819	11389	6662755	2.8	-29.49	-6.67	76709	16032.2	10.587	65.3	12.29	85.3	0.42	2.281	0	209.39	31819728	123456
20000329	2330	台積電	208	208	204	204	-5	-2.39	1.91	18498	7428	3806410	2.5	-41.86	-10.71	76709	15648.6	10.376	63.8	11.99	83.3	0.24	1.626	0	205.77	18498525	123456
20000330	2330	台積電	204	212	204	208	4	1.96	3.92	39878	11072	8315917	3.6	115.58	44	76709	15955.5	10.454	65	12.23	84.9	0.52	3.056	0	208.53	39878129	123456
20000331	2330	台積電	207	210	205	205	-3	-1.44	2.4	22235	6976	4591729	3.2	-44.24	-11.11	76709	15725.3	10.381	64.1	12.05	83.7	0.29	2.227	0	206.5	22235618	123456
20000401	2330	台積電	206	210	205	210	5	2.44	2.44	17769	6549	3694101	2.7	-20.09	-15.63	76709	16108.9	10.417	52.8	7.81	85.7	0.23	1.667	0	207.89	17769295	123456
20000405	2330	台積電	201	210	201	208	-2	-0.95	4.29	32134	8939	6624337	3.6	80.84	33.33	76709	15955.5	10.186	52.3	7.74	84.9	0.42	2.373	0	206.15	32134000	123456
20000406	2330	台積電	208	211	202	202	-6	-2.88	4.33	25787	8954	5306007	2.9	-19.75	-19.44	76709	15495.2	10.096	50.8	7.51	82.4	0.34	2.039	0	205.76	25787975	123456
20000407	2330	台積電	204	205	200	200	-2	-0.99	2.48	19459	6870	3921079	2.8	-24.54	-3.45	76709	15341.8	10.038	50.3	7.44	81.6	0.26	1.873	0	201.5	19459740	123456
20000408	2330	台積電	202	203	199	200	0	0	2	17426	6991	3495410	2.5	-10.45	-10.71	76709	15341.8	9.995	50.3	7.44	81.6	0.23	1.59	0	200.58	17426359	123456
20000410	2330	台積電	201	213	200	210	10	5	6.5	35636	13399	7427915	2.7	104.5	8	76709	16108.9	10.28	52.8	7.81	85.7	0.46	2.973	0	208.44	35636000	123456
20000411	2330	台積電	208	208	205	205	-5	-2.38	1.43	20759	7326	4278730	2.8	-41.75	3.7	76709	15725.3	10.085	51.5	7.63	83.7	0.27	1.679	0	206.11	20759678	123456
20000412	2330	台積電	202	204	200	200	-5	-2.44	1.95	22681	8644	4558182	2.6	9.26	-7.14	76709	15341.8	9.987	50.3	7.44	81.6	0.3	1.968	0	200.96	22681681	123456
20000413	2330	台積電	190	194	190	192	-8	-4	2	43879	18144	8382806	2.4	93.46	-7.69	76709	14728.1	9.845	48.2	7.14	78.4	0.57	3.993	0	191.04	43879259	123456
20000414	2330	台積電	185	190	185	186	-6	-3.13	2.6	42135	15531	7855267	2.7	-3.97	12.5	76709	14267.9	9.833	46.7	6.92	75.9	0.55	4.231	0	186.43	42135731	123456
20000415	2330	台積電	173	180	173	176	-10	-5.38	3.76	60349	24763	10541803	2.4	43.23	-11.11	76709	13500.8	9.841	44.2	6.55	71.8	0.78	6.744	0	174.68	60349507	123456
20000417	2330	台積電	176	180	175	179	3	1.7	2.84	36638	15981	6525538	2.3	-39.29	-4.17	76709	13730.9	9.873	45	6.66	73.1	0.48	3.955	0	178.11	36638000	123456
20000418	2330	台積電	189	189	185	189	10	5.59	2.23	38334	14324	7187105	2.7	4.63	17.39	76709	14498	10.075	47.5	7.03	77.1	0.5	3.72	0	187.48	38334404	123456
20000419	2330	台積電	194	194	182	183	-6	-3.17	6.35	25673	11081	4824490	2.3	-33.03	-14.81	76709	14037.7	9.974	46	6.81	74.7	0.34	2.621	0	187.92	25673139	123456
20000420	2330	台積電	183	186	180	186	3	1.64	3.28	16799	6863	3078716	2.4	-34.57	4.35	76709	14267.9	10.142	46.7	6.92	75.9	0.22	2.303	0	183.26	16799369	123456
20000421	2330	台積電	187	189	185	186	0	0	2.15	12462	5422	2334366	2.3	-25.82	-4.17	76709	14267.9	10.13	46.7	6.92	75.9	0.16	1.932	0	187.31	12462665	123456
20000424	2330	台積電	186	187	180	180	-6	-3.23	3.76	14244	5216	2604123	2.7	14.3	17.39	76709	13807.6	10.16	45.2	6.7	73.5	0.19	2.554	0	182.82	14244447	123456
20000425	2330	台積電	180	188	180	187	7	3.89	4.44	22906	8667	4222343	2.6	60.81	-3.7	76709	14344.6	10.431	47	6.96	76.3	0.29	3.385	0	184.33	22906321	123456
20000426	2330	台積電	191	192	183	185	-2	-1.07	4.81	39360	15486	7443220	2.5	71.83	-3.85	76709	14191.2	10.787	46.5	6.88	75.5	0.52	5.245	0	189.1	39360503	123456
20000427	2330	台積電	189	190	185	188	3	1.62	2.7	18692	7016	3510189	2.7	-52.51	8	76709	14421.3	10.971	47.2	6.99	76.7	0.24	3.124	0	187.79	18692246	123456
20000428	2330	台積電	191	199	189	197	9	4.79	5.32	41902	16358	8190427	2.6	124.17	-3.7	76709	15111.7	11.103	49.5	7.33	80.4	0.54	4.852	0	195.46	41902923	123456
20000429	2330	台積電	197	200	194	195	-2	-1.02	3.05	19772	7494	3884694	2.6	-52.81	0	76709	14958.3	11.035	49	7.25	79.6	0.26	2.796	0	196.47	19772654	123456
20000502	2330	台積電	196	196	192	193	-2	-1.03	2.05	14964	4959	2904357	3	-24.32	15.38	76709	14804.8	11.101	63.1	7.18	48.5	0.2	3.031	0	194.09	14964000	123456
20000503	2330	台積電	191	193	188	188	-5	-2.59	2.59	13337	5687	2531079	2.3	-10.87	-23.33	76709	14421.3	11.11	61.4	6.99	47.2	0.18	2.887	0	189.78	13337030	123456
20000504	2330	台積電	188	192	185	187	-1	-0.53	3.72	19705	7123	3715922	2.8	47.75	21.74	76709	14344.6	11.054	61.1	6.96	47	0.26	3.09	0	188.57	19705428	123456
20000505	2330	台積電	185	194	184	192	5	2.67	5.35	19526	6584	3707399	3	-0.91	7.14	76709	14728.1	10.983	62.7	7.14	48.2	0.25	3.324	0	189.87	19526197	123456
20000506	2330	台積電	192	193	190	190	-2	-1.04	1.56	11050	3987	2115094	2.8	-43.41	-6.67	76709	14574.7	10.916	62.1	7.07	47.7	0.15	1.811	0	191.4	11050754	123456
20000508	2330	台積電	190	194	190	193	3	1.58	2.11	14605	5456	2800695	2.7	32.17	-3.57	76709	14804.8	11.143	63.1	7.18	48.5	0.19	3.353	0	191.76	14605000	123456
20000509	2330	台積電	193	194	190	193	0	0	2.07	13523	5151	2587708	2.6	-7.41	-3.7	76709	14804.8	11.118	63.1	7.18	48.5	0.17	2.909	0	191.35	13523704	123456
20000510	2330	台積電	194	194	188	188	-5	-2.59	3.11	16876	5283	3218722	3.2	24.79	23.08	76709	14421.3	10.917	61.4	6.99	47.2	0.22	3.494	0	190.72	16876520	123456
20000511	2330	台積電	182	184	177	179	-9	-4.79	3.72	29310	11315	5264323	2.6	73.68	-18.75	76709	13730.9	10.665	58.5	6.66	45	0.38	5.212	0	179.61	29310000	123456
20000512	2330	台積電	182	185	179	185	6	3.35	3.35	38309	14574	6997801	2.6	30.7	0	76709	14191.2	10.759	60.5	6.88	46.5	0.49	5.727	0	182.67	38309000	123456
20000515	2330	台積電	147	147	140.5	141	-44	-23.78	3.51	38971	16231	5612236	2.4	1.73	-7.69	99910	14087.3	10.816	46.1	6.83	46.1	0.4	5.968	0	144.01	38971000	123456
20000516	2330	台積電	144.5	150	142	149.5	8.5	6.03	5.67	30785	11527	4504644	2.7	-21.01	12.5	99910	14936.5	11.114	48.9	7.24	48.9	0.3	3.753	0	146.32	30785998	123456
20000517	2330	台積電	156	159	155	159	9.5	6.35	2.68	47775	15891	7514000	3	55.19	11.11	99910	15885.7	11.351	52	7.7	52	0.47	4.209	1	157.28	47775319	123456
20000518	2330	台積電	158	163	156	163	4	2.52	4.4	36662	12578	5833212	2.9	-23.26	-3.33	99910	16285.3	11.631	53.3	7.9	53.3	0.36	3.794	0	159.11	36662462	123456
20000519	2330	台積電	160	162	159	162	-1	-0.61	1.84	24316	9984	3900753	2.4	-33.68	-17.24	99910	16185.4	11.522	52.9	7.85	52.9	0.24	3.491	0	160.42	24316336	123456
20000520	2330	台積電	162	162	155	160	-2	-1.23	4.32	27040	12186	4312807	2.2	11.2	-8.33	99910	15985.6	11.767	52.3	7.75	52.3	0.27	3.421	0	159.49	27040604	123456
20000522	2330	台積電	160	161	158	158	-2	-1.25	1.88	30913	9889	4942543	3.1	14.32	40.91	99910	15785.8	11.632	51.6	7.65	51.6	0.31	5.025	0	159.89	30913000	123456
20000523	2330	台積電	158	158	152	153	-5	-3.16	3.8	22639	10157	3489477	2.2	-26.77	-29.03	99910	15286.2	11.456	50	7.41	50	0.23	4.432	0	154.13	22639606	123456
20000524	2330	台積電	147	150	147	148.5	-4.5	-2.94	1.96	24773	9991	3681254	2.5	9.43	13.64	99910	14836.6	11.347	48.5	7.19	48.5	0.25	4.641	0	148.59	24773981	123456
20000525	2330	台積電	149	150	144	145.5	-3	-2.02	4.04	27905	11228	4093624	2.5	12.64	0	99910	14536.9	11.212	47.5	7.05	47.5	0.28	5.268	0	146.69	27905945	123456
20000526	2330	台積電	144	146	143	145.5	0	0	2.06	20146	6880	2920326	2.9	-27.81	16	99910	14536.9	11.049	47.5	7.05	47.5	0.2	3.765	0	144.96	20146017	123456
20000529	2330	台積電	145.5	148	145	145.5	0	0	2.06	15020	6199	2195053	2.4	-25.44	-17.24	99910	14536.9	11.003	47.5	7.05	47.5	0.15	2.788	0	146.14	15020562	123456
20000530	2330	台積電	147	152	146.5	151	5.5	3.78	3.78	23836	8424	3545673	2.8	58.7	16.67	99910	15086.4	11.198	49.3	7.32	49.3	0.24	3.775	0	148.75	23836200	123456
20000531	2330	台積電	157	158	154	157	6	3.97	2.65	45867	13526	7160136	3.4	92.43	21.43	99910	15685.9	11.404	51.3	7.61	51.3	0.46	4.699	0	156.11	45867384	123456
20000601	2330	台積電	156	156	152	153	-4	-2.55	2.55	15916	6423	2447037	2.5	-65.3	-26.47	99910	15286.2	11.223	58.6	7.41	50	0.16	2.997	0	153.74	15916703	123456
20000602	2330	台積電	157	159	155	155	2	1.31	2.61	29134	10092	4582051	2.9	83.05	16	101060	15664.3	11.42	59.4	7.6	51.3	0.29	3.739	0	157.27	29134843	123456
20000603	2330	台積電	159	160	157	157	2	1.29	1.94	17808	6980	2816843	2.6	-38.88	-10.34	101060	15866.4	11.506	60.2	7.69	52	0.18	2.439	0	158.17	17808711	123456
20000605	2330	台積電	157	159	155	158	1	0.64	2.55	17308	5383	2722693	3.2	-2.81	23.08	101060	15967.5	11.538	60.5	7.74	52.3	0.17	3.064	0	157.31	17308000	123456
20000607	2330	台積電	156	161	155	161	3	1.9	3.8	23755	7971	3770817	3	37.25	-6.25	101060	16270.7	11.528	61.7	7.89	53.3	0.23	2.547	0	158.74	23755323	123456
20000608	2330	台積電	161	162	157	157	-4	-2.48	3.11	20401	8316	3259006	2.5	-14.12	-16.67	101060	15866.4	11.3	60.2	7.69	52	0.21	2.09	0	159.74	20401509	123456
20000609	2330	台積電	158	159	156	158	1	0.64	1.91	13283	4783	2091454	2.8	-34.89	12	101060	15967.5	11.4	60.5	7.74	52.3	0.13	1.835	0	157.44	13283974	123456
20000612	2330	台積電	160	160	157	157	-1	-0.63	1.9	19452	5560	3079272	3.5	46.44	25	101060	15866.4	11.428	60.2	7.69	52	0.19	3.246	0	158.3	19452570	123456
20000613	2330	台積電	156	156	155	155	-2	-1.27	0.64	13998	6171	2175041	2.3	-28.04	-34.29	101060	15664.3	11.351	59.4	7.6	51.3	0.14	2.293	0	155.38	13998547	123456
20000614	2330	台積電	158	158	154	154	-1	-0.65	2.58	18838	6909	2940631	2.7	34.58	17.39	101060	15563.2	11.206	59	7.55	51	0.19	2.497	0	156.09	18838729	123456
20000615	2330	台積電	154	154	150	150	-4	-2.6	2.6	20194	9456	3062197	2.1	7.2	-22.22	101060	15159	11.023	57.5	7.35	49.7	0.2	3.633	0	151.63	20194582	123456
20000616	2330	台積電	150	151	149	150	0	0	1.33	21826	7910	3274539	2.8	8.08	33.33	101060	15159	11.043	57.5	7.35	49.7	0.22	3.985	0	150.02	21826947	123456
20000617	2330	台積電	150	151	149	149.5	-0.5	-0.33	1.33	11620	5077	1742670	2.3	-46.76	-17.86	101060	15108.5	11.076	57.3	7.33	49.5	0.12	2.644	0	149.96	11620613	123456
20000619	2330	台積電	149.5	150	146.5	148	-1.5	-1	2.34	16644	6566	2455329	2.5	43.24	8.7	101060	14956.9	11.001	56.7	7.25	49	0.16	3.795	0	147.52	16644000	123456
20000620	2330	台積電	151	151	148	148.5	0.5	0.34	2.03	13224	5282	1969641	2.5	-20.55	0	101060	15007.4	11.112	56.9	7.28	49.2	0.13	2.419	0	148.94	13224284	123456
20000621	2330	台積電	148.5	149	147	147	-1.5	-1.01	1.35	10905	4542	1614793	2.4	-17.54	-4	101060	14855.8	11.066	56.3	7.2	48.7	0.11	2.315	0	148.07	10905565	123456
20000622	2330	台積電	146	149.5	146	149	2	1.36	2.38	18616	6538	2752659	2.8	70.71	16.67	101060	15057.9	11.031	57.1	7.3	49.3	0.18	2.9	0	147.86	18616906	123456
20000623	2330	台積電	148	148.5	146	146	-3	-2.01	1.68	14558	5477	2141930	2.7	-21.8	-3.57	101060	14754.8	10.901	55.9	7.15	48.3	0.15	2.844	0	147.13	14558289	123456
20000626	2330	台積電	144.5	145	140.5	141.5	-4.5	-3.08	3.08	27432	10638	3895448	2.6	88.43	-3.7	101060	14300	10.766	54.2	6.93	46.9	0.27	5.665	0	142	27432020	123456
20000627	2330	台積電	142	143	141.5	141.5	0	0	1.06	15822	6107	2247827	2.6	-42.32	0	101060	14300	10.911	54.2	6.93	46.9	0.16	3.541	0	142.06	15822922	123456
20000628	2330	台積電	142.5	144.5	142	144	2.5	1.77	1.77	18815	6886	2695584	2.7	18.92	3.85	101060	14552.6	11.194	55.2	7.06	47.7	0.19	3.425	0	143.26	18815837	123456
20000629	2330	台積電	146	146	142	142.5	-1.5	-1.04	2.78	22487	7412	3244400	3	19.52	11.11	101060	14401	11.398	54.6	6.98	47.2	0.23	3.963	0	144.28	22487167	123456
20000630	2330	台積電	143	146	141.5	146	3.5	2.46	3.16	22512	7356	3256738	3.1	0.11	3.33	116894	17066.5	13.038	55.9	8.28	55.9	0.19	4.1	0	144.66	22512945	123456
20000703	2330	台積電	143	146	140.5	143.5	-2.5	-1.71	3.77	30095	7526	4320886	4	33.68	29.03	116894	16774.3	12.799	44.2	7.4	55	0.26	5.689	0	143.57	30095857	123456
20000704	2330	台積電	143.5	144	140	141	-2.5	-1.74	2.79	21260	7082	3007291	3	-29.36	-25	116894	16482.1	12.979	43.4	7.28	54	0.18	4.405	0	141.45	21260033	123456
20000705	2330	台積電	142.5	150	140	149	8	5.67	7.09	34591	11309	5020226	3.1	62.7	3.33	116894	17417.2	13.112	45.8	7.69	57.1	0.29	5.061	0	145.13	34591146	123456
20000706	2330	台積電	145	147.5	143.5	145	-4	-2.68	2.68	29218	9160	4247257	3.2	-15.53	3.23	116894	16949.6	12.964	44.6	7.48	55.6	0.25	4.883	0	145.36	29218589	123456
20000707	2330	台積電	145	146	142	142	-3	-2.07	2.76	16693	6028	2406475	2.8	-42.87	-12.5	116894	16598.9	12.861	43.7	7.33	54.4	0.14	3.458	0	144.15	16693748	123456
20000710	2330	台積電	142.5	144.5	140	143.5	1.5	1.06	3.17	18866	6751	2680608	2.8	13.02	0	116894	16774.3	13.053	44.2	7.4	55	0.16	4.441	0	142.09	18866017	123456
20000711	2330	台積電	143	145.5	142	144	0.5	0.35	2.44	15134	5153	2179511	2.9	-19.78	3.57	116894	16832.7	13.088	44.3	7.43	55.2	0.13	3.575	0	144.01	15134864	123456
20000712	2330	台積電	144	144.5	142.5	143.5	-0.5	-0.35	1.39	11864	3867	1703707	3.1	-21.61	6.9	116894	16774.3	13.197	44.2	7.4	55	0.1	3.104	0	143.6	11864518	123456
20000713	2330	台積電	144	147	144	145	1.5	1.05	2.09	20212	7467	2953502	2.7	70.36	-12.9	116894	16949.6	12.989	44.6	7.48	55.6	0.17	3.018	0	146.13	20212022	123456
20000714	2330	台積電	145	147	145	146	1	0.69	1.38	18256	5740	2668596	3.2	-9.68	18.52	116894	17066.5	12.7	44.9	7.53	55.9	0.16	2.059	0	146.17	18256317	123456
