日期	股票代號	股票名稱	外資買賣超	投信買賣超	自營商買賣超	買賣超合計	外資持股(張)	外資持股比率(%)	投信持股(張)	投信持股比率(%)	自營商持股(張)	自營商持股比率(%)	法人持股合計	法人持股比率(%)	外資持股市值(百萬)	投信持股市值(百萬)	自營商持股市值(百萬)	法人持股市值(百萬)	外資買賣超金額(千)	投信買賣超金額(千)	自營商買賣超金額(千)	法人買賣超金額(千)	RTIME
20001002	2330	台積電	-6923		484		2273611	19.45			8084	0.07			223950.69		796.27		-694862		48579		
20001003	2330	台積電	-41		816		2273564	19.45			8900	0.08			234177.13		916.7		-4216		84183		
20001004	2330	台積電	10613		-300		2284177	19.54			8600	0.07			227275.62		855.7		1056069		-29850		
20001005	2330	台積電	2855		497		2287032	19.57			9097	0.08			235564.31		936.99		289582		49779		
20001006	2330	台積電	9329		2276		2296360	19.64			11373	0.1			252599.7		1251.03		1009749		246590		
20001007	2330	台積電	1278		1087		2297788	19.66			12460	0.11			255054.57		1383.06		140721		119860		
20001009	2330	台積電	3724		-475		2301474	19.69			11985	0.1			247408.55		1288.39		404985		-51700		
20001011	2330	台積電	-230		0		2301231	19.69			11985	0.1			239328.04		1246.44		-24004		0		
20001012	2330	台積電	-13054		-3905		2288176	19.57			8080	0.07			221953.1		783.76		-1274802		-382863		
20001013	2330	台積電	-3442		-869		2284731	19.55			7211	0.06			220476.61		695.86		-319717		-78240		
20001016	2330	台積電	17183		-1335		2301914	19.69			5876	0.05			210625.14		537.65		1675278		-123703		
20001017	2330	台積電	-5622		-234		2296291	19.64			5642	0.05			215851.39		530.35		-521950		-21727		
20001018	2330	台積電	2891		-1083		2299251	19.67			4559	0.04			201184.53		398.91		263686		-97634		
20001019	2330	台積電	3094		24		2302355	19.7			4583	0.04			187641.98		373.51		254097		2471		
20001020	2330	台積電	2855		0		2305182	19.72			4583	0.04			200550.87		398.72		248314		0		
20001021	2330	台積電	5714		200		2310896	19.77			4783	0.04			214913.37		444.82		531116		18574		
20001023	2330	台積電	51746		817		2362634	20.21			5600	0.05			235082.13		557.2		5127511		80418		
20001024	2330	台積電	16225		1679		2378858	20.35			7279	0.06			252159.04		771.57		1689777		175457		
20001025	2330	台積電	5625		1053		2384483	20.4			8332	0.07			256332.02		895.69		602100		112061		
20001026	2330	台積電	803		-1425		2385220	20.4			6907	0.06			251640.77		728.69		84372		-148958		
20001027	2330	台積電	5531		20		2390750	20.45			6927	0.06			243856.58		706.55		585870		4457		
20001030	2330	台積電	10238		-150		2400945	20.54			6777	0.06			236493.16		667.53		1008545		-14775		
20001031	2330	台積電	10161		-2171		2411214	20.63			4606	0.04			236299.05		451.39		985211		-209444		
20001101	2330	台積電	12039		-199		2423164	20.73			4407	0.04			235047		427.48		1182512		-17840		
20001102	2330	台積電	9862		1223		2433026	20.81			5630	0.05			251818.27		582.7		1001861		125482		
20001103	2330	台積電	26768		2969		2459874	21.04			8599	0.07			269356.28		941.59		2903779		323259		
20001104	2330	台積電	1392		-255		2461266	21.06			8344	0.07			260894.24		884.46		150111		-27226		
20001106	2330	台積電	38309		-1262		2499571	21.38			7082	0.06			272453.28		771.94		4157292		-133067		
20001107	2330	台積電	28674		2386		2528217	21.63			9468	0.08			294537.38		1103.02		3322109		276431		
20001108	2330	台積電	15266		2894		2543482	21.76			12362	0.11			297587.5		1446.35		1822496		353021		
20001109	2330	台積電	-12479		-132		2531002	21.65			12230	0.1			291065.31		1406.45		-1426382		-15126		
20001110	2330	台積電	-11922		-60		2519080	21.55			12170	0.1			287175.12		1387.38		-1335575		-7176		
20001113	2330	台積電	-7374		-1696		2511705	21.49			10474	0.09			267496.6		1115.48		-787041		-181543		
20001114	2330	台積電	-2136		-1087		2509598	21.47			9387	0.08			267272.21		999.72		-228680		-115929		
20001115	2330	台積電	-4573		-2001		2505025	21.43			7386	0.06			268037.68		790.3		-493486		-212522		
20001116	2330	台積電	-9338		-3285		2495686	21.35			4101	0.04			249568.61		410.1		-947065		-332802		
20001117	2330	台積電	-5366		-484		2490319	21.3			3617	0.03			245296.52		356.27		-514717		-45978		
20001118	2330	台積電	-2896		-420		2487424	21.28			3197	0.03			233817.88		300.52		-275254		-39638		
20001120	2330	台積電	-1772		-1010		2485652	21.26			2187	0.02			218737.4		192.46		-157460		-89990		
20001121	2330	台積電	-9041		600		2476659	21.19			2787	0.02			232805.99		261.98		-821176		55950		
20001122	2330	台積電	-19833		169		2456826	21.02			2956	0.03			223571.17		269		-1867715		17789		
20001123	2330	台積電	-3822		-450		2453008	20.98			2506	0.02			218317.75		223.03		-338989		-39935		
20001124	2330	台積電	10348		770		2463344	21.07			3276	0.03			234017.75		311.22		966547		72648		
20001127	2330	台積電	2606		-40		2465950	21.1			3236	0.03			233032.33		305.8		250420		-3890		
20001128	2330	台積電	3577		-107		2469528	21.13			3129	0.03			228431.42		289.43		332446		-9896		
20001129	2330	台積電	-4210		-650		2465318	21.09			2479	0.02			223111.34		224.35		-381494		-58825		
20001130	2330	台積電	-3496		-360		2461832	21.06			2119	0.02			220334		189.65		-316584		-32370		
20001201	2330	台積電	-4712		-66		2457120	21.02			2053	0.02			224826.56		187.85		-418381		-5789		
20001202	2330	台積電	265		361		2457385	21.02			2414	0.02			221164.73		217.26		23951		32703		
20001204	2330	台積電	-2815		43		2454629	21			2457	0.02			216007.43		216.22		-248255		3784		
20001205	2330	台積電	-2631		92		2451998	20.98			2549	0.02			217001.85		225.59		-232208		8162		
20001206	2330	台積電	10995		66		2462993	21.07			2615	0.02			219206.38		232.74		1007780		5946		
20001207	2330	台積電	2404		92		2465456	21.09			2707	0.02			224356.58		246.34		215819		8259		
20001208	2330	台積電	-848		-9		2464608	21.08			2698	0.02			221814.77		242.82		-76715		-814		
20001211	2330	台積電	12074		48		2476681	21.19			2746	0.02			222901.35		247.14		1090806		4337		
20001212	2330	台積電	19029	1189	214	20432	2495744	21.35	59141	0.51	2960	0.03	2557845	21.89	230856.4	5470.54	273.8	236600.74	1761246	110054	19808	1891108	206072654
20001213	2330	台積電	2962	-171	-13	2778	2498705	21.38	58970	0.5	2947	0.03	2560622	21.91	229880.88	5425.24	271.12	235577.24	272090	-15711	-1195	255184	206373653
20001214	2330	台積電	3433	-470	10	2973	2502137	21.41	58500	0.5	2957	0.03	2563594	21.94	226443.46	5294.25	267.61	232005.32	309610	-42394	902	268118	206373657
20001215	2330	台積電	-4669	-895	-329	-5893	2497465	21.37	57605	0.49	2628	0.02	2557698	21.88	219776.96	5069.24	231.26	225077.46	-413041	-79172	-29103	-521316	206373661
20001216	2330	台積電	-293	410	-252	-135	2497172	21.36	58015	0.5	2376	0.02	2557563	21.88	218502.55	5076.31	207.9	223786.76	-25702	35908	-22070	-11864	206373666
20001218	2330	台積電	173	210	-474	-91	2497335	21.36	58225	0.5	1902	0.02	2557462	21.88	211024.81	4920.01	160.72	216105.54	14803	17969	-40560	-7788	206373672
20001219	2330	台積電	9169	-2368	-476	6325	2506504	21.44	55857	0.48	1426	0.01	2563787	21.93	210546.35	4691.99	119.78	215358.12	759492	-196165	-39431	523896	206373676
20001220	2330	台積電	5387	-862	-238	4287	2511890	21.49	54995	0.47	1188	0.01	2568073	21.97	204719.06	4482.09	96.82	209297.97	441126	-70597	-19492	351037	206373680
20001221	2330	台積電	952	-250	-409	293	2512841	21.5	54745	0.47	779	0.01	2568365	21.98	198514.48	4324.86	61.54	202900.88	75158	-19752	-32315	23091	206373685
20001222	2330	台積電	-2722	-50	-474	-3246	2510119	21.47	54695	0.47	305	0	2565119	21.94	195789.32	4266.21	23.79	200079.32	-213324	-3919	-37147	-254390	206373689
20001226	2330	台積電	903	69	40	1012	2510971	21.48	54764	0.47	345	0	2566080	21.95	190833.84	4162.06	26.22	195022.12	69599	5323	3086	78008	206373702
20001227	2330	台積電	11603	-1270	-345	9988	2522574	21.58	53494	0.46	0	0	2576068	22.04	189193.09	4012.05	0	193205.14	873819	-95644	-25981	752194	206373707
20001228	2330	台積電	7239	1620	179	9038	2529816	21.64	55114	0.47	178	0	2585108	22.11	202385.35	4409.12	14.31	206808.78	567259	126960	14019	708238	206373712
20001229	2330	台積電	6942	-1198	271	6015	2536757	21.7	53916	0.46	449	0	2591122	22.16	201672.26	4286.32	35.77	205994.35	559596	-96583	21849	484862	206373716
20001230	2330	台積電	-683	810	-50	77	2536074	19.52	54725	0.42	399	0	2591198	19.94	199081.89	4295.98	31.39	203409.26	-54087	64128	-3960	6081	206373720
20010102	2330	台積電	2285	251	1024	3560	2538444	19.54	54976	0.42	1423	0.01	2594843	19.97	211960.16	4590.56	118.89	216669.61	186296	20464	83486	290246	206373729
20010103	2330	台積電	-15398	164	7	-15227	2523046	19.42	55140	0.42	1430	0.01	2579616	19.85	203105.26	4438.83	115.19	207659.28	-1247411	13286	567	-1233558	206373732
20010104	2330	台積電	29035	3910	2050	34995	2552080	19.65	59050	0.45	3480	0.03	2614610	20.13	216926.88	5019.32	295.87	222242.07	2463846	331803	173963	2969612	206373735
20010105	2330	台積電	21355	-276	1559	22638	2573435	19.81	58774	0.45	5039	0.04	2637248	20.3	232895.91	5319.12	456.11	238671.14	1872151	-24197	136677	1984631	206373737
20010108	2330	台積電	17396	-288	832	17940	2590831	19.95	58486	0.45	5871	0.05	2655188	20.45	231879.39	5234.57	525.53	237639.49	1585095	-26242	75812	1634665	206373741
20010109	2330	台積電	8166	473	1447	10086	2598996	20.01	58959	0.45	7318	0.06	2665273	20.52	241706.66	5483.26	680.66	247870.58	750051	43450	132922	926423	206373744
20010110	2330	台積電	6943	2617	868	10428	2605938	20.06	61576	0.47	8186	0.06	2675700	20.59	244958.23	5788.22	769.57	251516.02	649383	244795	81192	975370	206373746
20010111	2330	台積電	9952	1057	-1645	9364	2615890	20.14	62633	0.48	6541	0.05	2685064	20.67	241969.83	5793.63	605.12	248368.58	936924	99516	-154877	881563	206373749
20010112	2330	台積電	16054	510	-1673	14891	2631944	20.26	63143	0.49	4868	0.04	2699955	20.79	247402.74	5935.52	457.67	253795.93	1493981	47461	-155689	1385753	206373751
20010115	2330	台積電	15104	-60	778	15822	2647048	20.38	63083	0.49	5646	0.04	2715777	20.91	250146.06	5961.42	533.63	256641.11	1412979	-5613	72782	1480148	206373755
20010116	2330	台積電	8194	2400	3734	14328	2655242	20.44	65483	0.5	9380	0.07	2730105	21.01	268179.46	6613.86	947.47	275740.79	807682	236568	368061	1412311	206373758
20010117	2330	台積電	10355	83	1551	11989	2665597	20.52	65566	0.5	10931	0.08	2742094	21.1	269225.31	6622.25	1104.12	276951.68	1047089	8393	156838	1212320	206373761
20010118	2330	台積電	33564	-647	-1568	31349	2699161	20.78	64919	0.5	9363	0.07	2773443	21.35	275314.43	6621.82	955.12	282891.37	3437625	-66265	-160595	3210765	206373763
20010129	2330	台積電	7706	-1243	-1696	4767	2706865	20.84	63676	0.49	7667	0.06	2778208	21.39	262565.92	6176.65	743.78	269486.35	768905	-124026	-169227	475652	206373776
20010130	2330	台積電	10697	-1100	-41	9556	2717561	20.92	62576	0.48	7626	0.06	2787763	21.46	269038.57	6195.1	755.06	275988.73	1040950	-107052	-3990	929908	206373778
20010131	2330	台積電	15624	-1396	6317	20545	2733185	21.04	61180	0.47	13943	0.11	2808308	21.62	288351.04	6454.57	1471.08	296276.69	1602388	-143173	647872	2107087	206373780
20010201	2330	台積電	2511	-55	768	3224	2736550	21.07	61125	0.47	14711	0.11	2812386	21.65	277759.9	6204.27	1493.26	285457.43	258184	-5656	78982	331510	206373783
20010202	2330	台積電	374	-488	-686	-800	2736924	21.07	60637	0.47	14025	0.11	2811586	21.65	275060.91	6094.1	1409.6	282564.61	38509	-50283	-70685	-82459	206373787
20010205	2330	台積電	8052	-1827	-2005	4220	2744976	21.13	58810	0.45	12020	0.09	2815806	21.67	270380.14	5792.86	1184.06	277357.06	796622	-180764	-198375	417483	206373791
20010206	2330	台積電	7034	-1944	-574	4516	2751977	21.19	56866	0.44	11446	0.09	2820289	21.72	269693.83	5572.95	1121.79	276388.57	696706	-192553	-56854	447299	206373794
20010207	2330	台積電	8625	-11325	-3582	-6282	2759393	21.24	45541	0.35	7864	0.06	2812798	21.65	252484.49	4167.07	719.64	257371.2	792156	-1040201	-329007	-577052	206373796
20010208	2330	台積電	2030	-1953	-2508	-2431	2760244	21.25	43588	0.34	5356	0.04	2809188	21.63	249802.17	3944.79	484.8	254231.76	182787	-175887	-225870	-218970	206373799
20010209	2330	台積電	15372	-800	-448	14124	2775886	21.37	42788	0.33	4908	0.04	2823582	21.74	253993.65	3915.18	449.16	258357.99	1402378	-72984	-40871	1288523	206373801
20010212	2330	台積電	36	92	65	193	2775922	21.37	42880	0.33	4973	0.04	2823775	21.74	255384.9	3945.03	457.6	259787.53	3299	8431	5957	17687	206373805
20010213	2330	台積電	6699	-206	984	7477	2782614	21.42	42674	0.33	5957	0.05	2831245	21.8	272696.2	4182.13	583.87	277462.2	639428	-19665	93932	713695	206373807
20010214	2330	台積電	1252	-743	204	713	2783865	21.43	41931	0.32	6161	0.05	2831957	21.8	261683.34	3941.59	579.22	266204.15	120404	-71506	19632	68530	206373810
20010215	2330	台積電	16971	610	3321	20902	2800867	21.56	42541	0.33	9482	0.07	2852890	21.96	281487.14	4275.45	953.03	286715.62	1688414	60689	330406	2079509	206373812
20010216	2330	台積電	11573	-460	-575	10538	2812439	21.65	42081	0.32	8907	0.07	2863427	22.04	275619.04	4124.02	872.97	280616.03	1149574	-45697	-57120	1046757	206373815
20010219	2330	台積電	3034	240	-844	2430	2815464	21.68	42321	0.33	8063	0.06	2865848	22.07	270284.58	4062.89	774.13	275121.6	290400	22978	-80805	232573	206373820
20010220	2330	台積電	2059	-900	-131	1028	2817523	21.69	41421	0.32	7932	0.06	2866876	22.07	270482.23	3976.49	761.56	275220.28	199727	-87309	-12709	99709	206373822
20010221	2330	台積電	4715	-1067	15	3663	2822236	21.73	40354	0.31	7947	0.06	2870537	22.1	275168.03	3934.59	774.92	279877.54	450236	-101888	1432	349780	206373824
20010222	2330	台積電	-7273	300	-1560	-8533	2814962	21.67	40654	0.31	6387	0.05	2862003	22.03	263199.02	3801.22	597.27	267597.51	-684787	28245	-146874	-803416	206373827
20010223	2330	台積電	-11753	250	-400	-11903	2803209	21.58	40904	0.31	5987	0.05	2850100	21.94	255092.09	3722.34	544.9	259359.33	-1071640	22795	-36472	-1085317	206373829
20010226	2330	台積電	-6945	-99	-840	-7884	2796264	21.53	40805	0.31	5147	0.04	2842216	21.88	248867.56	3631.72	458.16	252957.44	-625685	-8919	-75675	-710279	206373833
20010227	2330	台積電	4928	-685	-80	4163	2801292	21.57	40120	0.31	5067	0.04	2846479	21.92	252116.34	3610.87	456.11	256183.32	445639	-61944	-7235	376460	206373835
20010301	2330	台積電	-28277	-1559	-588	-30424	2773015	21.35	38561	0.3	4479	0.03	2816055	21.68	232933.32	3239.19	376.31	236548.82	-2399869	-132313	-49903	-2582085	206373839
20010302	2330	台積電	-10332	54	-250	-10528	2762682	21.27	38615	0.3	4229	0.03	2805526	21.6	230684.03	3224.42	353.19	234261.64	-867640	4534	-20992	-884098	206373842
20010305	2330	台積電	-6565	150	57	-6358	2756094	21.22	38765	0.3	4286	0.03	2799145	21.55	232890.02	3275.71	362.24	236527.97	-553823	12654	4808	-536361	206373848
20010306	2330	台積電	12111	-945	-57	11109	2768208	21.31	37820	0.29	4229	0.03	2810257	21.63	244986.43	3347.14	374.34	248707.91	1067641	-83311	-5025	979305	206373850
20010307	2330	台積電	23300	-648	12	22664	2791477	21.49	37172	0.29	4241	0.03	2832890	21.81	256815.9	3419.9	390.25	260626.05	2143364	-59609	1103	2084858	206373853
20010308	2330	台積電	715	-540	510	685	2792191	21.5	36632	0.28	4751	0.04	2833574	21.82	252693.36	3315.27	430.05	256438.68	64654	-48854	46139	61939	206373855
20010309	2330	台積電	-2802	-1479	0	-4281	2789389	21.47	35153	0.27	4751	0.04	2829293	21.78	245466.25	3093.53	418.17	248977.95	-246068	-129856	0	-375924	206373858
20010312	2330	台積電	-5537	-140	-307	-5984	2783854	21.43	35013	0.27	4444	0.03	2823311	21.73	238019.54	2993.68	380.04	241393.26	-472168	-11936	-26174	-510278	206373863
20010313	2330	台積電	-8766	948	338	-7480	2775088	21.36	35961	0.28	4782	0.04	2815831	21.68	241432.68	3128.68	416.11	244977.47	-749055	81007	28883	-639165	206373865
20010314	2330	台積電	7661	-656	266	7271	2782749	21.42	35305	0.27	5048	0.04	2823102	21.73	240707.8	3053.95	436.73	244198.48	674826	-57787	23432	640471	206373867
20010315	2330	台積電	2290	-130	47	2207	2785039	21.44	35175	0.27	5095	0.04	2825309	21.75	245083.43	3095.47	448.44	248627.34	198760	-11284	4079	191555	206373870
20010316	2330	台積電	7400	-1417	113	6096	2792438	21.5	33758	0.26	5208	0.04	2831404	21.8	247130.8	2987.63	460.99	250579.42	651742	-124834	9953	536861	206373873
20010319	2330	台積電	3428	-124	2	3306	2862783	22.04	33634	0.26	5210	0.04	2901627	22.34	249062.2	2926.2	453.35	252441.75	298545	-10799	174	287920	206373879
20010320	2330	台積電	-4181	-1	0	-4182	2858602	22.01	33633	0.26	5210	0.04	2897445	22.31	245839.85	2892.45	448.14	249180.44	-360569	-120	0	-360689	206373881
20010321	2330	台積電	-5482	-856	-199	-6537	2853120	21.96	32776	0.25	5011	0.04	2890907	22.25	242515.25	2786	426.01	245727.26	-465840	-72786	-16910	-555536	206373884
20010322	2330	台積電	6823	-1394	130	5559	2859943	22.02	31382	0.24	5141	0.04	2896466	22.3	247385.12	2714.59	444.77	250544.48	588962	-120330	11222	479854	206373886
20010323	2330	台積電	37791	-369	-352	37070	2897727	22.31	31012	0.24	4789	0.04	2933528	22.59	262244.35	2806.67	433.48	265484.5	3374657	-33005	-31433	3310219	206373889
20010326	2330	台積電	11332	-253	-150	10929	2909059	22.4	30759	0.24	4639	0.04	2944457	22.68	261815.33	2768.39	417.59	265001.31	1023470	-22851	-13548	987071	206373895
20010327	2330	台積電	848	-175	22	695	2909907	22.4	30584	0.24	4661	0.04	2945152	22.68	260436.68	2737.3	417.24	263591.22	76830	-15912	1994	62912	206373899
20010328	2330	台積電	5878	-10	10	5878	2915784	22.45	30574	0.24	4671	0.04	2951029	22.73	259504.81	2721.11	415.8	262641.72	525377	-893	894	525378	206373901
20010329	2330	台積電	-4137	-650	73	-4714	2911646	22.42	29924	0.23	4744	0.04	2946314	22.69	256224.91	2633.34	417.55	259275.8	-364944	-57330	6438	-415836	206373904
20010330	2330	台積電	-1354	-400	-48	-1802	2910292	22.41	29523	0.23	4696	0.04	2944511	22.68	257560.88	2612.82	415.67	260589.37	-119384	-35338	-4231	-158953	206373907
20010402	2330	台積電	-5145	-330	-330	-5805	2905132	22.37	29192	0.22	4366	0.03	2938690	22.62	246936.24	2481.39	371.18	249788.81	-442795	-28454	-28399	-499648	206373913
20010403	2330	台積電	-20460	-1140	-180	-21780	2884671	22.21	28052	0.22	4186	0.03	2916909	22.46	235100.74	2286.3	341.23	237728.27	-1671631	-93138	-14706	-1779475	206373915
20010404	2330	台積電	-20391	-2460	76	-22775	2864279	22.05	25592	0.2	4262	0.03	2894133	22.28	227710.25	2034.63	338.9	230083.78	-1624611	-195988	6055	-1814544	206373918
20010406	2330	台積電	2702	-1678	-490	534	2866981	22.07	23914	0.18	3772	0.03	2894667	22.28	236525.98	1972.97	311.26	238810.21	225566	-140096	-40910	44560	206373922
20010409	2330	台積電	-5098	-2114	47	-7165	2861883	22.03	21800	0.17	3819	0.03	2887502	22.23	228950.69	1744.06	305.59	231000.34	-406872	-168718	3752	-571838	206373928
20010410	2330	台積電	-8128	-523	-107	-8758	2853675	21.97	21277	0.16	3712	0.03	2878664	22.16	225440.36	1680.9	293.32	227414.58	-646348	-41636	-8509	-696493	206373930
20010411	2330	台積電	10013	-639	136	9510	2863687	22.05	20638	0.16	3848	0.03	2888173	22.24	237686.08	1712.97	319.46	239718.51	811998	-51822	11030	771206	206373933
20010412	2330	台積電	31385	3850	-155	35080	2895072	22.29	24488	0.19	3693	0.03	2923253	22.51	248976.24	2105.98	317.67	251399.89	2696900	330830	-13319	3014411	206373936
20010413	2330	台積電	9182	-191	-70	8921	2904254	22.36	24297	0.19	3623	0.03	2932174	22.58	246861.59	2065.26	308.03	249234.88	790152	-16438	-6024	767690	206373939
20010416	2330	台積電	-954	0	1	-953	2903300	22.35	24297	0.19	3624	0.03	2931221	22.57	243877.2	2040.96	304.49	246222.65	-79621	0	83	-79538	206373945
20010417	2330	台積電	2511	-140	0	2371	2905811	22.37	24157	0.19	3624	0.03	2933592	22.59	242635.22	2017.13	302.68	244955.03	209468	-11679	0	197789	206373947
20010418	2330	台積電	7958	568	4	8530	2913768	22.43	24725	0.19	3628	0.03	2942121	22.65	247670.32	2101.64	308.45	250080.41	674398	48138	339	722875	206373950
20010419	2330	台積電	53428	2845	66	56339	2967195	22.84	27570	0.21	3694	0.03	2998459	23.08	268531.2	2495.1	334.39	271360.69	4833552	257387	5972	5096911	206373953
20010420	2330	台積電	25668	1245	-87	26826	2992862	23.04	28815	0.22	3607	0.03	3025284	23.29	270854.07	2607.77	326.51	273788.35	2324920	112772	-7881	2429811	206373957
20010423	2330	台積電	3866	168	93	4127	2996708	23.07	28983	0.22	3700	0.03	3029391	23.32	269703.78	2608.49	333.08	272645.35	347437	15098	8358	370893	206373963
20010424	2330	台積電	-3936	-340	247	-4029	2992771	23.04	28643	0.22	3947	0.03	3025361	23.29	263363.91	2520.6	347.41	266231.92	-349130	-30151	21903	-357378	206373966
20010425	2330	台積電	-3177	-189	-213	-3579	2989585	23.02	28454	0.22	3734	0.03	3021773	23.27	258599.16	2461.29	323.06	261383.51	-276685	-16460	-18561	-311706	206373969
20010426	2330	台積電	9808	-1948	349	8209	2999398	23.09	26506	0.2	4083	0.03	3029987	23.32	266946.44	2359.05	363.45	269668.94	860020	-170820	30604	719804	206373972
20010427	2330	台積電	135	-995	54	-806	2999533	23.09	25511	0.2	4137	0.03	3029181	23.32	260959.39	2219.47	359.99	263538.85	11845	-87301	4738	-70718	206373974
20010430	2330	台積電	41241	430	75	41746	3040773	23.41	25941	0.2	4212	0.03	3070926	23.64	276710.4	2360.65	383.36	279454.41	3721946	38807	6769	3767522	206373981
20010502	2330	台積電	75826	1104	207	77137	3116599	23.99	27045	0.21	4419	0.03	3148063	24.23	299193.54	2596.34	424.3	302214.18	7312640	106470	19963	7439073	206373985
20010503	2330	台積電	24634	614	445	25693	3141233	24.18	27659	0.21	4864	0.04	3173756	24.43	303129.02	2669.11	469.45	306267.58	2360676	58840	42644	2462160	206373988
20010504	2330	台積電	7680	615	-980	7315	3148912	24.24	28274	0.22	3884	0.03	3181070	24.49	292848.85	2629.5	361.28	295839.63	725206	58081	-92551	690736	206373992
20010507	2330	台積電	10231	1819	172	12222	3159125	24.32	30093	0.23	4056	0.03	3193274	24.58	300116.96	2858.85	385.39	303361.2	978343	173951	16448	1168742	206373998
20010508	2330	台積電	10077	28	342	10447	3169207	24.4	30121	0.23	4398	0.03	3203726	24.66	299490.1	2846.45	415.68	302752.23	950613	2641	32264	985518	206374001
20010509	2330	台積電	6762	216	327	7305	3175969	24.45	30337	0.23	4725	0.04	3211031	24.72	301717.09	2882.03	448.95	305048.07	644079	20574	31147	695800	206374004
20010510	2330	台積電	-6	-57	-196	-259	3175959	24.45	30280	0.23	4529	0.03	3210768	24.71	293776.28	2800.92	419	296996.2	-612	-5284	-18171	-24067	206374007
20010511	2330	台積電	6337	-230	40	6147	3182295	24.5	30050	0.23	4569	0.04	3216914	24.77	299135.81	2824.72	429.56	302390.09	589446	-21397	3722	571771	206374009
20010514	2330	台積電	131	424	-236	319	3182483	24.5	30474	0.23	4333	0.03	3217290	24.76	294379.76	2818.86	400.87	297599.49	12130	39262	-21853	29539	206374016
20010515	2330	台積電	-4901	-882	-252	-6035	3177582	24.46	29592	0.23	4081	0.03	3211255	24.72	284393.65	2648.5	365.32	287407.47	-440760	-79318	-22662	-542740	206374019
20010516	2330	台積電	-1302	-730	-168	-2200	3176280	24.45	28862	0.22	3913	0.03	3209055	24.7	279512.68	2539.87	344.41	282396.96	-114485	-64174	-14769	-193428	206374022
20010517	2330	台積電	745	380	-31	1094	3177024	24.46	29242	0.23	3882	0.03	3210148	24.72	282755.21	2602.55	345.57	285703.33	66068	33725	-2751	97042	206374024
20010518	2330	台積電	12867	498	40	13405	3189891	24.56	29740	0.23	3922	0.03	3223553	24.82	288685.18	2691.49	355.01	291731.68	1162506	44995	3614	1211115	206374027
20010521	2330	台積電	2946	-2124	-43	779	3192837	24.58	27616	0.21	3879	0.03	3224332	24.82	282566.08	2444.03	343.36	285353.47	260767	-188038	-3806	68923	206374034
20010522	2330	台積電	9176	101	-412	8865	3201932	24.65	27717	0.21	3467	0.03	3233116	24.89	288173.94	2494.55	312.1	290980.59	828465	9120	-37200	800385	206374038
20010523	2330	台積電	8421	1411	130	9962	3210353	24.72	29128	0.22	3597	0.03	3243078	24.97	303378.39	2752.61	339.99	306470.99	786662	131815	12145	930622	206374041
20010524	2330	台積電	2965	600	327	3892	3213317	24.74	29727	0.23	3924	0.03	3246968	25	302051.84	2794.37	368.93	305215.14	277946	56183	30663	364792	206374044
20010525	2330	台積電	7333	-12	100	7421	3220480	24.79	29715	0.23	4024	0.03	3254219	25.05	304335.38	2808.1	380.34	307523.82	690744	-1131	9420	699033	206374047
20010528	2330	台積電	970	313	154	1437	3221449	24.8	30028	0.23	4178	0.03	3255655	25.06	299594.81	2792.64	388.62	302776.07	90581	29249	14391	134221	206374053
20010529	2330	台積電	875	120	-64	931	3222331	24.81	30148	0.23	4114	0.03	3256593	25.07	299676.86	2803.8	382.67	302863.33	81682	11210	-5979	86913	206374056
20010530	2330	台積電	-3612	-190	75	-3727	3218719	24.78	29958	0.23	4189	0.03	3252866	25.04	289684.78	2696.25	377.08	292758.11	-331595	-17442	6885	-342152	206374060
20010531	2330	台積電	-3224	-1134	0	-4358	3215494	24.75	28824	0.22	4189	0.03	3248507	25	287786.78	2579.78	374.98	290741.54	-288250	-101357	0	-389607	206374062
20010601	2330	台積電	-3319	0	-35	-3354	3212174	24.73	28824	0.22	4154	0.03	3245152	24.98	285883.57	2565.37	369.77	288818.71	-296621	0	-3128	-299749	206374066
20010604	2330	台積電	3253	269	61	3583	3215427	24.75	29093	0.22	4215	0.03	3248735	25	289388.43	2618.4	379.42	292386.25	291320	24097	5464	320881	206374074
20010605	2330	台積電	1062	225	-3	1284	3216489	24.76	29318	0.23	4212	0.03	3250019	25.02	292700.5	2667.97	383.36	295751.83	95931	20324	-271	115984	206374077
20010606	2330	台積電	6712	790	-1	7501	3223201	24.81	30108	0.23	4211	0.03	3257520	25.07	301369.3	2815.13	393.8	304578.23	628445	73967	-93	702319	206374080
20010607	2330	台積電	1718	503	405	2626	3224818	24.83	30611	0.24	4616	0.04	3260045	25.11	299908.15	2846.86	429.36	303184.37	159578	46733	37628	243939	206374083
20010608	2330	台積電	28441	761	-1635	27567	3253254	25.05	31372	0.24	2981	0.02	3287607	25.31	315565.71	3043.12	289.23	318898.06	2752520	73649	-158235	2667934	206374085
20010611	2330	台積電	13235	-140	200	13295	3266487	25.15	31232	0.24	3181	0.02	3300900	25.41	323382.26	3092	314.99	326789.25	1290782	-13655	19506	1296633	206374092
20010612	2330	台積電	-597	24	80	-493	3265922	25.14	31256	0.24	3261	0.03	3300439	25.41	316794.47	3031.87	316.39	320142.73	-58189	2339	7796	-48054	206374095
20010613	2330	台積電	-1603	39	-105	-1669	3264318	25.13	31295	0.24	3156	0.02	3298769	25.39	306845.96	2941.76	296.74	310084.46	-153004	3721	-10018	-159301	206374097
