日期	股票代號	股票名稱	開盤價	最高價	最低價	收盤價	漲跌	漲幅(%)	振幅(%)	成交量	成交筆數	成交金額(千)	均張	成交量變動(%)	均張變動(%)	股本(百萬)	總市值(億)	市值比重(%)	本益比	股價淨值比	本益比(近四季)	週轉率(%)	成交值比重(%)	漲跌停	均價	成交量(股)	RTIME
20000104	2317	鴻海	240	250	237	248	14	5.98	5.56	11609	4180	2859370	2.8	71.02	21.74	11000	2728	2.096	36.8	7.55	40.3	1.05	1.252	0	246.31	11609000	123456
20000105	2317	鴻海	245	254	243	248	0	0	4.44	9077	3857	2254108	2.4	-21.81	-14.29	11000	2728	2.075	36.8	7.55	40.3	0.83	0.895	0	248.32	9077528	123456
20000106	2317	鴻海	249	254	242	248	0	0	4.84	10848	4048	2705029	2.7	19.51	12.5	11000	2728	2.058	36.8	7.55	40.3	0.99	1.011	0	249.35	10848121	123456
20000107	2317	鴻海	240	245	236	238	-10	-4.03	3.63	7305	2909	1748150	2.5	-32.66	-7.41	11000	2618	1.992	35.3	7.24	38.7	0.67	0.787	0	239.3	7305402	123456
20000110	2317	鴻海	240	247	236	243	5	2.1	4.62	8203	3705	1991432	2.2	12.29	-12	11000	2673	1.976	36.1	7.39	39.5	0.75	0.816	0	242.76	8203361	123456
20000111	2317	鴻海	258	258	241	241	-2	-0.82	7	13077	5850	3273172	2.2	59.42	0	11000	2651	1.998	35.8	7.33	39.2	1.23	1.005	0	250.29	13077319	123456
20000112	2317	鴻海	244	255	240	255	14	5.81	6.22	12145	5108	3027856	2.4	-7.13	9.09	11000	2805	2.068	37.8	7.76	41.5	1.08	1.277	0	249.29	12145679	123456
20000113	2317	鴻海	259	264	253	255	0	0	4.31	20729	9106	5380729	2.3	70.68	-4.17	11000	2805	2.071	37.8	7.76	41.5	1.92	2.081	0	259.57	20729243	123456
20000114	2317	鴻海	258	260	245	245	-10	-3.92	5.88	8729	3918	2195725	2.2	-57.89	-4.35	11000	2695	2.008	36.4	7.46	39.8	0.81	1.066	0	251.52	8729955	123456
20000115	2317	鴻海	246	253	246	251	6	2.45	2.86	6523	2971	1629939	2.2	-25.27	0	11000	2761	2.02	37.2	7.64	40.8	0.59	0.889	0	249.86	6523402	123456
20000117	2317	鴻海	253	259	251	254	3	1.2	3.19	7277	3296	1863443	2.2	11.56	0	11000	2794	2.015	37.7	7.73	41.3	0.67	0.932	0	256.07	7277000	123456
20000118	2317	鴻海	256	257	251	253	-1	-0.39	2.36	4140	2056	1048937	2	-43.11	-9.09	11000	2783	2.02	37.5	7.7	41.1	0.38	0.607	0	253.35	4140266	123456
20000119	2317	鴻海	253	254	246	247	-6	-2.37	3.16	4594	2107	1147423	2.2	10.97	10	11000	2717	1.992	36.6	7.52	40.2	0.42	0.701	0	249.76	4594169	123456
20000120	2317	鴻海	250	250	244	249	2	0.81	2.43	3031	1455	750145	2.1	-34.02	-4.55	11000	2739	2.01	36.9	7.58	40.5	0.27	0.545	0	247.45	3031536	123456
20000121	2317	鴻海	249	253	248	248	-1	-0.4	2.01	5453	2165	1367610	2.5	79.91	19.05	11000	2728	1.975	36.8	7.55	40.3	0.5	0.74	0	250.78	5453533	123456
20000124	2317	鴻海	253	253	245	245	-3	-1.21	3.23	3669	1675	908688	2.2	-32.72	-12	11000	2695	1.923	36.4	7.46	39.8	0.34	0.464	0	247.62	3669674	123456
20000125	2317	鴻海	245	248	243	243	-2	-0.82	2.04	2632	1449	644359	1.8	-28.26	-18.18	11000	2673	1.909	36.1	7.39	39.5	0.24	0.392	0	244.78	2632371	123456
20000126	2317	鴻海	243	248	242	244	1	0.41	2.47	5448	2187	1335133	2.5	106.99	38.89	11000	2684	1.874	36.2	7.42	39.7	0.5	0.606	0	245.02	5448972	123456
20000127	2317	鴻海	248	248	243	243	-1	-0.41	2.05	2809	1407	687436	2	-48.44	-20	11000	2673	1.859	36.1	7.39	39.5	0.26	0.336	0	244.64	2809943	123456
20000128	2317	鴻海	243	250	243	246	3	1.23	2.88	5412	2299	1337935	2.4	92.67	20	11000	2706	1.871	36.5	7.49	40	0.49	0.651	0	247.17	5412978	123456
20000129	2317	鴻海	246	249	245	249	3	1.22	1.63	2392	1386	592505	1.7	-55.8	-29.17	11000	2739	1.904	36.9	7.58	40.5	0.22	0.406	0	247.69	2392109	123456
20000131	2317	鴻海	250	252	248	249	0	0	1.61	3610	1624	902897	2.2	50.92	29.41	11000	2739	1.879	36.9	7.58	40.5	0.33	0.59	0	250.11	3610000	123456
20000201	2317	鴻海	251	252	245	246	-3	-1.2	2.81	4438	2031	1100568	2.2	22.94	0	11000	2706	1.835	36.5	7.49	40	0.41	0.551	0	247.95	4438677	123456
20000209	2317	鴻海	252	259	248	248	2	0.81	4.47	16006	5539	4039936	2.9	260.66	31.82	11000	2728	1.82	36.8	7.55	40.3	1.48	1.748	0	252.4	16006000	123456
20000210	2317	鴻海	248	253	245	253	5	2.02	3.23	9863	3462	2464441	2.8	-38.38	-3.45	11000	2783	1.845	37.5	7.7	41.1	0.89	1.148	0	249.86	9863281	123456
20000211	2317	鴻海	256	270	256	270	17	6.72	5.53	18151	7465	4773206	2.4	84.03	-14.29	11000	2970	1.953	40.1	8.22	43.9	1.61	1.886	1	262.96	18151889	123456
20000214	2317	鴻海	276	282	270	270	0	0	4.44	21421	7288	5941859	2.9	18.02	20.83	11000	2970	1.981	40.1	8.22	43.9	2	2.911	0	277.38	21421187	123456
20000215	2317	鴻海	275	286	270	285	15	5.56	5.93	12693	5139	3508727	2.5	-40.75	-13.79	11000	3135	2.096	42.3	8.67	46.3	1.12	2.203	0	276.42	12693278	123456
20000216	2317	鴻海	285	286	279	281	-4	-1.4	2.46	8495	3259	2392859	2.6	-33.07	4	11000	3091	2.041	41.7	8.55	45.7	0.77	1.316	0	281.66	8495596	123456
20000217	2317	鴻海	278	285	278	278	-3	-1.07	2.49	6582	2795	1849898	2.4	-22.52	-7.69	11000	3058	1.992	41.2	8.46	45.2	0.6	0.768	0	281.05	6582099	123456
20000218	2317	鴻海	283	283	275	275	-3	-1.08	2.88	5645	2409	1578038	2.3	-14.24	-4.17	11000	3025	1.99	40.8	8.37	44.7	0.52	0.609	0	279.52	5645427	123456
20000219	2317	鴻海	275	276	265	266	-9	-3.27	4	5007	2456	1353237	2	-11.3	-13.04	11000	2926	1.912	39.5	8.09	43.3	0.46	0.634	0	270.25	5007264	123456
20000221	2317	鴻海	265	265	256	256	-10	-3.76	3.38	4613	2089	1201672	2.2	-7.87	10	11000	2816	1.886	38	7.79	41.6	0.43	0.485	0	260.5	4613000	123456
20000222	2317	鴻海	256	265	256	260	4	1.56	3.52	7092	2990	1849405	2.4	53.74	9.09	11000	2860	1.952	38.6	7.91	42.3	0.65	0.936	0	260.74	7092936	123456
20000223	2317	鴻海	264	278	261	272	12	4.62	6.54	11326	4139	3067934	2.7	59.7	12.5	11000	2992	2.059	40.4	8.28	44.2	1.03	1.893	0	270.87	11326354	123456
20000224	2317	鴻海	280	283	274	279	7	2.57	3.31	11278	4289	3149865	2.6	-0.42	-3.7	11000	3069	2.119	41.4	8.49	45.4	1.03	1.945	0	279.29	11278275	123456
20000225	2317	鴻海	281	288	279	280	1	0.36	3.23	10895	4580	3092425	2.4	-3.4	-7.69	11000	3080	2.164	41.5	8.52	45.5	1	2.067	0	283.83	10895471	123456
20000229	2317	鴻海	283	287	279	286	6	2.14	2.86	7067	2986	2002475	2.4	-35.14	0	11000	3146	2.211	42.4	8.7	46.5	0.64	1.744	0	283.35	7067237	123456
20000301	2317	鴻海	288	290	281	281	-5	-1.75	3.15	5707	2605	1628101	2.2	-19.24	-8.33	11000	3091	2.116	41.7	8.55	45.7	0.53	1.232	0	285.26	5707524	123456
20000302	2317	鴻海	283	286	281	282	1	0.36	1.78	4376	1925	1238908	2.3	-23.32	4.55	11000	3102	2.133	41.8	8.58	45.9	0.4	0.984	0	283.11	4376097	123456
20000303	2317	鴻海	282	284	277	282	0	0	2.48	3315	1367	931934	2.4	-24.25	4.35	11000	3102	2.118	41.8	8.58	45.9	0.3	0.787	0	281.08	3315529	123456
20000304	2317	鴻海	284	284	276	276	-6	-2.13	2.84	2704	1361	755653	2	-18.43	-16.67	11000	3036	2.082	40.9	8.4	44.9	0.25	0.563	0	279.39	2704614	123456
20000306	2317	鴻海	276	282	273	280	4	1.45	3.26	3583	1565	993575	2.3	32.51	15	11000	3080	2.139	41.5	8.52	45.5	0.32	0.949	0	277.3	3583000	123456
20000307	2317	鴻海	280	286	280	286	6	2.14	2.14	5005	2245	1417869	2.2	39.69	-4.35	11000	3146	2.182	42.4	8.7	46.5	0.45	0.996	0	283.26	5005603	123456
20000308	2317	鴻海	286	295	284	294	8	2.8	3.85	9038	4203	2627281	2.2	80.58	0	11000	3234	2.235	43.6	8.95	47.8	0.81	1.871	0	290.67	9038566	123456
20000309	2317	鴻海	296	303	292	302	8	2.72	3.74	10302	4719	3070580	2.2	13.99	0	11000	3322	2.248	44.8	9.19	49.1	0.92	1.691	0	298.04	10302589	123456
20000310	2317	鴻海	305	310	297	303	1	0.33	4.3	9548	3930	2891897	2.4	-7.32	9.09	11000	3333	2.295	45	9.22	49.3	0.87	1.353	0	302.85	9548904	123456
20000313	2317	鴻海	282	297	282	283	-20	-6.6	4.95	9381	3375	2688993	2.8	-1.75	16.67	11000	3113	2.293	42	8.61	46	0.86	1.859	0	286.64	9381234	123456
20000314	2317	鴻海	287	288	275	285	2	0.71	4.59	9174	3253	2602190	2.8	-2.21	0	11000	3135	2.309	42.3	8.67	46.3	0.83	1.895	0	283.63	9174694	123456
20000315	2317	鴻海	284	285	275	277	-8	-2.81	3.51	8603	2345	2421912	3.7	-6.22	32.14	11000	3047	2.297	41.1	8.43	45	0.79	1.869	0	281.49	8603939	123456
20000316	2317	鴻海	265	295	265	295	18	6.5	10.83	9672	3619	2715257	2.7	12.43	-27.03	11000	3245	2.44	43.8	8.98	48	0.84	1.856	0	280.71	9672972	123456
20000317	2317	鴻海	285	305	285	299	4	1.36	6.78	14180	4595	4163787	3.1	46.61	14.81	11000	3289	2.451	44.4	9.1	48.6	1.27	2.396	0	293.63	14180562	123456
20000320	2317	鴻海	289	295	289	289	-10	-3.34	2.01	6815	2535	1972371	2.7	-51.94	-12.9	11000	3179	2.434	42.9	8.79	47	0.62	2.477	0	289.4	6815311	123456
20000321	2317	鴻海	281	308	281	303	14	4.84	9.34	12145	5557	3626572	2.2	78.21	-18.52	11000	3333	2.415	45	9.22	49.3	1.09	1.966	0	298.6	12145389	123456
20000322	2317	鴻海	301	310	299	307	4	1.32	3.63	8555	4141	2613311	2.1	-29.56	-4.55	11000	3377	2.425	45.5	9.34	49.9	0.77	1.186	0	305.47	8555029	123456
20000323	2317	鴻海	328	328	328	328	21	6.84	0	3510	1463	1149998	2.4	-58.97	14.29	11000	3608	2.464	48.7	9.98	53.3	0.32	0.469	1	327.63	3510083	123456
20000324	2317	鴻海	339	350	330	350	22	6.71	6.1	12368	4911	4234439	2.5	252.36	4.17	11000	3850	2.642	51.9	10.65	56.9	1.1	1.548	1	342.35	12368835	123456
20000327	2317	鴻海	355	374	355	367	17	4.86	5.43	10630	4741	3891948	2.2	-14.05	-12	11000	4037	2.678	54.5	11.17	59.7	0.96	1.498	0	366.12	10630248	123456
20000328	2317	鴻海	367	370	357	360	-7	-1.91	3.54	6432	2981	2329908	2.2	-39.49	0	11000	3960	2.615	53.4	10.95	58.5	0.59	0.798	0	362.22	6432303	123456
20000329	2317	鴻海	355	369	355	360	0	0	3.89	6979	3332	2529252	2.1	8.5	-4.55	11000	3960	2.626	53.4	10.95	58.5	0.64	1.08	0	362.41	6979018	123456
20000330	2317	鴻海	360	375	356	365	5	1.39	5.28	8593	4177	3141340	2.1	23.13	0	11000	4015	2.631	54.2	11.11	59.3	0.78	1.154	0	365.55	8593405	123456
20000331	2317	鴻海	359	365	340	353	-12	-3.29	6.85	8257	3160	2907054	2.6	-3.91	23.81	11000	3883	2.563	52.4	10.74	57.4	0.75	1.41	0	352.06	8257264	123456
20000401	2317	鴻海	350	358	343	357	4	1.13	4.25	5673	2935	2001523	1.9	-31.29	-26.92	11000	3927	2.54	50	10.58	58	0.51	0.903	0	352.79	5673450	123456
20000405	2317	鴻海	333	357	333	350	-7	-1.96	6.72	6393	3283	2204586	1.9	12.69	0	11000	3850	2.458	49	10.38	56.9	0.57	0.79	0	344.84	6393000	123456
20000406	2317	鴻海	340	349	328	328	-22	-6.29	6	6322	2804	2125582	2.3	-1.11	21.05	11000	3608	2.351	45.9	9.72	53.3	0.59	0.817	0	336.22	6322086	123456
20000407	2317	鴻海	330	338	328	334	6	1.83	3.05	6545	3228	2183387	2	3.53	-13.04	11000	3674	2.404	46.8	9.9	54.3	0.59	1.043	0	333.55	6545849	123456
20000408	2317	鴻海	339	340	334	334	0	0	1.8	3507	1967	1183399	1.8	-46.42	-10	11000	3674	2.394	46.8	9.9	54.3	0.32	0.538	0	337.37	3507668	123456
20000410	2317	鴻海	334	348	334	340	6	1.8	4.19	6709	3182	2294788	2.1	91.3	16.67	11000	3740	2.387	47.6	10.08	55.3	0.61	0.919	0	342.05	6709000	123456
20000411	2317	鴻海	335	340	330	331	-9	-2.65	2.94	4836	2303	1612480	2.1	-27.92	0	11000	3641	2.335	46.4	9.81	53.8	0.44	0.633	0	333.37	4836948	123456
20000412	2317	鴻海	340	340	326	326	-5	-1.51	4.23	5441	2470	1813087	2.2	12.51	4.76	11000	3586	2.334	45.7	9.66	53	0.51	0.783	0	333.17	5441867	123456
20000413	2317	鴻海	322	322	304	304	-22	-6.75	5.52	8232	3373	2534151	2.4	51.3	9.09	11000	3344	2.235	42.6	9.01	49.4	0.76	1.207	-1	307.84	8232058	123456
20000414	2317	鴻海	300	303	288	288	-16	-5.26	4.93	8563	2652	2530496	3.2	4.02	33.33	11000	3168	2.183	40.3	8.54	46.8	0.8	1.363	0	295.5	8563529	123456
20000415	2317	鴻海	268	276	268	274	-14	-4.86	2.78	7891	2839	2131599	2.8	-7.85	-12.5	11000	3014	2.197	38.4	8.12	44.6	0.71	1.364	0	270.1	7891812	123456
20000417	2317	鴻海	271	278	264	274	0	0	5.11	7467	3160	2020331	2.4	-5.37	-14.29	11000	3014	2.167	38.4	8.12	44.6	0.67	1.225	0	270.57	7467000	123456
20000418	2317	鴻海	290	290	281	283	9	3.28	3.28	9541	4071	2718534	2.3	27.78	-4.17	11000	3113	2.163	39.6	8.39	46	0.87	1.407	0	284.92	9541339	123456
20000419	2317	鴻海	288	293	282	282	-1	-0.35	3.89	8093	3986	2332648	2	-15.18	-13.04	11000	3102	2.204	39.5	8.36	45.9	0.75	1.267	0	288.2	8093754	123456
20000420	2317	鴻海	282	285	272	282	0	0	4.61	3248	1735	908597	1.9	-59.87	-5	11000	3102	2.205	39.5	8.36	45.9	0.29	0.68	0	279.74	3248021	123456
20000421	2317	鴻海	281	293	281	290	8	2.84	4.26	5542	2824	1603121	2	70.63	5.26	11000	3190	2.265	40.6	8.6	47.2	0.5	1.327	0	289.23	5542790	123456
20000424	2317	鴻海	288	288	275	275	-15	-5.17	4.48	2549	1347	714402	1.9	-54.01	-5	11000	3025	2.226	38.5	8.15	44.7	0.24	0.701	0	280.18	2549806	123456
20000425	2317	鴻海	271	289	271	289	14	5.09	6.55	3064	1633	865284	1.9	20.2	0	11000	3179	2.312	40.5	8.57	47	0.27	0.694	0	282.36	3064490	123456
20000426	2317	鴻海	293	293	275	277	-12	-4.15	6.23	4234	1842	1207595	2.3	38.19	21.05	11000	3047	2.316	38.8	8.21	45	0.4	0.851	0	285.19	4234331	123456
20000427	2317	鴻海	278	290	278	288	11	3.97	4.33	2817	1502	804239	1.9	-33.47	-17.39	11000	3168	2.41	40.3	8.54	46.8	0.25	0.716	0	285.46	2817310	123456
20000428	2317	鴻海	290	299	284	295	7	2.43	5.21	6244	2068	1823278	3	121.65	57.89	11000	3245	2.384	41.3	8.74	48	0.56	1.08	0	291.96	6244928	123456
20000429	2317	鴻海	293	293	285	288	-7	-2.37	2.71	4277	1789	1233188	2.4	-31.5	-20	11000	3168	2.337	40.3	8.54	46.8	0.39	0.887	0	288.26	4277986	123456
20000502	2317	鴻海	293	293	276	276	-12	-4.17	5.9	3606	1534	1012445	2.4	-15.69	0	11000	3036	2.276	38.7	8.18	38.7	0.33	1.057	0	280.77	3606000	123456
20000503	2317	鴻海	276	280	273	276	0	0	2.54	3331	1769	920456	1.9	-7.63	-20.83	11000	3036	2.339	38.7	8.18	38.7	0.3	1.05	0	276.29	3331524	123456
20000504	2317	鴻海	276	280	265	266	-10	-3.62	5.43	3403	1776	928046	1.9	2.16	0	11000	2926	2.255	37.3	7.89	37.3	0.32	0.772	0	272.68	3403416	123456
20000505	2317	鴻海	266	279	264	277	11	4.14	5.64	3718	1953	1010480	1.9	9.26	0	11000	3047	2.272	38.8	8.21	38.8	0.33	0.906	0	271.71	3718965	123456
20000506	2317	鴻海	277	278	267	268	-9	-3.25	3.97	2340	1208	639530	1.9	-37.06	0	11000	2948	2.208	37.5	7.94	37.5	0.22	0.547	0	273.29	2340123	123456
20000508	2317	鴻海	268	272	267	270	2	0.75	1.87	2857	1321	770864	2.2	22.09	15.79	11000	2970	2.235	37.8	8	37.8	0.26	0.923	0	269.82	2857000	123456
20000509	2317	鴻海	270	276	268	275	5	1.85	2.96	2940	1379	800821	2.1	2.91	-4.55	11000	3025	2.272	38.5	8.15	38.5	0.26	0.9	0	272.38	2940108	123456
20000510	2317	鴻海	278	281	270	270	-5	-1.82	4	3081	1623	851361	1.9	4.8	-9.52	11000	2970	2.248	37.8	8	37.8	0.29	0.924	0	276.31	3081156	123456
20000511	2317	鴻海	260	268	252	252	-18	-6.67	5.93	4006	1897	1033160	2.1	30.02	10.53	11000	2772	2.153	35.3	7.47	35.3	0.37	1.023	-1	257.85	4006794	123456
20000512	2317	鴻海	254	255	240	247	-5	-1.98	5.95	5560	2667	1373695	2.1	38.79	0	11000	2717	2.06	34.6	7.32	34.6	0.51	1.124	0	247.02	5560985	123456
20000515	2317	鴻海	247	248	239	242	-5	-2.02	3.64	2952	1206	717380	2.4	-46.91	14.29	11000	2662	2.044	33.9	7.17	33.9	0.27	0.763	0	242.94	2952970	123456
20000516	2317	鴻海	245	258	244	258	16	6.61	5.79	3060	1504	772469	2	3.66	-16.67	11000	2838	2.112	36.1	7.65	36.1	0.27	0.644	1	252.39	3060620	123456
20000517	2317	鴻海	276	276	273	276	18	6.98	1.16	2846	964	784423	3	-6.99	50	11000	3036	2.169	38.7	8.18	38.7	0.26	0.439	1	275.57	2846600	123456
20000518	2317	鴻海	276	292	276	288	12	4.35	5.8	9960	4321	2814534	2.3	249.96	-23.33	11000	3168	2.263	40.3	8.54	40.3	0.89	1.831	0	282.58	9960075	123456
20000519	2317	鴻海	287	290	281	283	-5	-1.74	3.13	5298	2144	1502871	2.5	-46.81	8.7	11000	3113	2.216	39.6	8.39	39.6	0.48	1.345	0	283.63	5298723	123456
20000520	2317	鴻海	276	283	270	273	-10	-3.53	4.59	3047	1480	849392	2.1	-42.49	-16	11000	3003	2.21	38.2	8.09	38.2	0.28	0.674	0	278.76	3047071	123456
20000522	2317	鴻海	276	280	270	277	4	1.47	3.66	4554	1805	1251304	2.5	49.46	19.05	11000	3047	2.245	38.8	8.21	38.8	0.41	1.272	0	274.77	4554000	123456
20000523	2317	鴻海	277	283	274	282	5	1.81	3.25	3289	1547	916434	2.1	-27.78	-16	11000	3102	2.325	39.5	8.36	39.5	0.3	1.164	0	278.63	3289061	123456
20000524	2317	鴻海	277	282	268	275	-7	-2.48	4.96	3086	1449	853501	2.1	-6.17	0	11000	3025	2.313	38.5	8.15	38.5	0.28	1.076	0	276.52	3086558	123456
20000525	2317	鴻海	280	282	268	269	-6	-2.18	5.09	3706	1911	1018382	1.9	20.09	-9.52	11000	2959	2.282	37.7	7.97	37.7	0.34	1.311	0	274.76	3706410	123456
20000526	2317	鴻海	264	275	260	268	-1	-0.37	5.58	4206	1746	1119291	2.4	13.49	26.32	11000	2948	2.241	37.5	7.94	37.5	0.38	1.443	0	266.08	4206561	123456
20000529	2317	鴻海	270	272	261	261	-7	-2.61	4.1	3343	1716	889196	1.9	-20.52	-20.83	11000	2871	2.173	36.6	7.74	36.6	0.31	1.129	0	265.96	3343316	123456
20000530	2317	鴻海	264	266	260	264	3	1.15	2.3	4336	2081	1137261	2.1	29.7	10.53	11000	2904	2.155	37	7.83	37	0.39	1.211	0	262.25	4336491	123456
20000531	2317	鴻海	274	282	270	282	18	6.82	4.55	4824	2166	1338260	2.2	11.25	4.76	11000	3102	2.255	39.5	8.36	39.5	0.43	0.878	1	277.41	4824089	123456
20000601	2317	鴻海	281	290	280	287	5	1.77	3.55	7491	3663	2139687	2	55.29	-9.09	11000	3157	2.318	40.2	8.51	40.2	0.68	2.621	0	285.61	7491595	123456
20000602	2317	鴻海	294	299	290	295	8	2.79	3.14	13385	5328	3938165	2.5	78.68	25	11000	3245	2.366	41.3	8.74	41.3	1.21	3.214	0	294.2	13385987	123456
20000603	2317	鴻海	300	314	300	311	16	5.42	4.75	12321	4766	3804721	2.6	-7.95	4	11000	3421	2.481	43.6	9.22	43.6	1.11	3.294	0	308.78	12321663	123456
20000605	2317	鴻海	311	311	305	311	0	0	1.93	5489	2254	1690271	2.4	-55.45	-7.69	11000	3421	2.472	43.6	9.22	43.6	0.49	1.902	0	307.94	5489000	123456
20000607	2317	鴻海	307	324	307	320	9	2.89	5.47	7893	3641	2511742	2.2	43.8	-8.33	11000	3520	2.494	44.8	9.49	44.8	0.71	1.697	0	318.19	7893858	123456
20000608	2317	鴻海	313	321	311	311	-9	-2.81	3.13	3902	1776	1232626	2.2	-50.56	0	11000	3421	2.436	43.6	9.22	43.6	0.36	0.79	0	315.83	3902852	123456
20000609	2317	鴻海	309	315	307	311	0	0	2.57	4637	1993	1440803	2.3	18.84	4.55	11000	3421	2.442	43.6	9.22	43.6	0.42	1.264	0	310.68	4637558	123456
20000612	2317	鴻海	311	314	308	311	0	0	1.93	3281	1490	1022691	2.2	-29.24	-4.35	11000	3421	2.464	43.6	9.22	43.6	0.3	1.078	0	311.63	3281706	123456
20000613	2317	鴻海	305	310	303	303	-8	-2.57	2.25	3003	1467	919360	2	-8.47	-9.09	11000	3333	2.415	42.4	8.98	42.4	0.28	0.969	0	306.11	3003381	123456
20000614	2317	鴻海	305	309	303	307	4	1.32	1.98	2827	1520	866011	1.9	-5.86	-5	11000	3377	2.432	43	9.1	43	0.26	0.735	0	306.28	2827539	123456
20000615	2317	鴻海	304	307	293	294	-13	-4.23	4.56	3595	1711	1074421	2.1	27.17	10.53	11000	3234	2.352	41.2	8.72	41.2	0.33	1.275	0	298.82	3595604	123456
20000616	2317	鴻海	295	303	294	300	6	2.04	3.06	3772	2188	1125766	1.7	4.92	-19.05	11000	3300	2.404	42	8.89	42	0.34	1.37	0	298.41	3772574	123456
20000617	2317	鴻海	300	301	293	294	-6	-2	2.67	2139	1039	634276	2.1	-43.29	23.53	11000	3234	2.371	41.2	8.72	41.2	0.2	0.962	0	296.52	2139089	123456
20000619	2317	鴻海	294	300	291	297	3	1.02	3.06	2054	1106	605774	1.9	-3.97	-9.52	11000	3267	2.403	41.6	8.8	41.6	0.19	0.936	0	294.92	2054000	123456
20000620	2317	鴻海	304	304	293	293	-4	-1.35	3.7	3165	1673	944869	1.9	54.09	0	11000	3223	2.386	41	8.69	41	0.29	1.16	0	298.46	3165816	123456
20000621	2317	鴻海	294	297	292	292	-1	-0.34	1.71	2093	1139	615975	1.8	-33.87	-5.26	11000	3212	2.393	40.9	8.66	40.9	0.19	0.883	0	294.21	2093661	123456
20000622	2317	鴻海	295	303	291	303	11	3.77	4.11	3714	2017	1110580	1.8	77.45	0	11000	3333	2.442	42.4	8.98	42.4	0.33	1.17	0	298.96	3714837	123456
20000623	2317	鴻海	302	303	295	295	-8	-2.64	2.64	1506	928	450030	1.6	-59.45	-11.11	11000	3245	2.398	41.3	8.74	41.3	0.14	0.598	0	298.72	1506507	123456
20000626	2317	鴻海	295	295	288	288	-7	-2.37	2.37	2299	1097	668811	2.1	52.66	31.25	11000	3168	2.385	40.3	8.54	40.3	0.21	0.973	0	290.85	2299468	123456
20000627	2317	鴻海	290	291	275	281	-7	-2.43	5.56	3947	1459	1122618	2.7	71.68	28.57	11000	3091	2.359	39.4	8.33	39.4	0.36	1.768	0	284.38	3947607	123456
20000628	2317	鴻海	276	280	270	274	-7	-2.49	3.56	3613	1405	993170	2.6	-8.46	-3.7	11000	3014	2.318	38.4	8.12	38.4	0.33	1.262	0	274.81	3613968	123456
20000629	2317	鴻海	284	284	272	276	2	0.73	4.38	5153	2271	1427455	2.3	42.62	-11.54	11000	3036	2.403	38.7	8.18	38.7	0.47	1.743	0	277.01	5153002	123456
20000630	2317	鴻海	276	282	271	278	2	0.72	3.99	7238	2619	2015694	2.8	40.46	21.74	11000	3058	2.336	38.9	8.24	38.9	0.66	2.538	0	278.49	7238024	123456
20000703	2317	鴻海	278	283	275	283	5	1.8	2.88	3439	1553	961540	2.2	-52.49	-21.43	11000	3113	2.375	48.6	7.7	39.6	0.31	1.266	0	279.55	3439610	123456
20000704	2317	鴻海	283	284	269	269	-14	-4.95	5.3	2431	1064	671974	2.3	-29.31	4.55	11000	2959	2.33	46.2	7.32	37.7	0.23	0.984	0	276.38	2431358	123456
20000705	2317	鴻海	269	287	269	287	18	6.69	6.69	6041	2819	1677603	2.1	148.5	-8.7	11000	3157	2.377	49.3	7.81	40.2	0.53	1.691	1	277.69	6041230	123456
20000706	2317	鴻海	283	290	281	286	-1	-0.35	3.14	3314	1584	947520	2.1	-45.14	0	11000	3146	2.406	49.1	7.78	40.1	0.3	1.089	0	285.88	3314367	123456
20000707	2317	鴻海	286	292	285	285	-1	-0.35	2.45	2729	1453	784434	1.9	-17.65	-9.52	11000	3135	2.429	49	7.76	39.9	0.25	1.127	0	287.35	2729877	123456
20000710	2317	鴻海	290	292	280	284	-1	-0.35	4.21	4095	1673	1180270	2.4	50.05	26.32	11000	3124	2.431	48.8	7.73	39.8	0.38	1.955	0	288.18	4095582	123456
20000711	2317	鴻海	284	287	281	282	-2	-0.7	2.11	2658	1268	753184	2.1	-35.09	-12.5	11000	3102	2.412	48.5	7.67	39.5	0.24	1.235	0	283.33	2658342	123456
20000712	2317	鴻海	280	288	280	283	1	0.35	2.84	1781	919	504773	1.9	-32.99	-9.52	11000	3113	2.449	48.6	7.7	39.6	0.16	0.92	0	283.3	1781736	123456
20000713	2317	鴻海	286	295	283	287	4	1.41	4.24	5754	1655	1666350	3.5	223.08	84.21	11000	3157	2.419	49.3	7.81	40.2	0.53	1.702	0	289.6	5754000	123456
20000714	2317	鴻海	287	307	287	303	16	5.57	6.97	8774	3542	2646408	2.5	52.49	-28.57	11000	3333	2.48	52.1	8.25	42.4	0.79	2.042	0	301.62	8774000	123456
20000715	2317	鴻海	242	243	237	240	-63	-20.79	1.98	9833	4263	2359984	2.3	12.07	-8	14529	3487	2.589	41.2	8.63	44.4	0.68	2.211	0	240.01	9833000	123456
20000717	2317	鴻海	242	246	240	242	2	0.83	2.5	5162	2566	1252796	2	-47.5	-13.04	14529	3516	2.591	41.6	8.7	44.7	0.36	1.304	0	242.7	5162000	123456
20000718	2317	鴻海	242	244	237	238	-4	-1.65	2.89	3715	1848	890203	2	-28.03	0	14529	3457.9	2.616	40.9	8.55	44	0.26	1.175	0	239.57	3715888	123456
20000719	2317	鴻海	236	242	234	241	3	1.26	3.36	3154	1528	751800	2.1	-15.1	5	14529	3501.5	2.632	41.4	8.66	44.5	0.21	1.234	0	238.34	3154292	123456
