年度	年季	股票代號	代號	股票名稱	名稱	市場別	財報類別	流動資產(千)	　現金及約當現金(千)	　透過損益按公允價值衡量之金融資產–流動(千)	　透過其他綜合損益按公允價值衡量之金融資產–流動(千)	　備供出售金融資產–流動(千)	　持有至到期日金融資產–流動(千)	　按攤銷後成本衡量之金融資產–流動(千)	　避險之金融資產–流動(千)	　合約資產–流動(千)	　以成本衡量之金融資產–流動(千)	　無活絡市場之債務工具投資–流動(千)	　短期投資合計(千)	　避險之衍生金融資產–流動(千)	　應收票據淨額(千)	　應收票據–關係人淨額(千)	　應收帳款淨額(千)	　應收帳款–關係人淨額(千)	　應收帳款與票據合計(千)	　應收建造合約款(千)	　應收建造合約款–關係人淨額(千)	　應收營業租賃款淨額(千)	　應收營業租賃款淨額–關係人淨額(千)	　應收融資租賃款淨額(千)	　應收融資租賃款淨額–關係人淨額(千)	　其他應收款(千)	　其他應收款–關係人(千)	　本期所得稅資產(千)	　生物資產(千)	　存貨(千)	　在建工程(千)	　預付款項(千)	　取得合約之增額成本–流動(千)	　待退回產品權利–流動(千)	　履行合約成本–流動(千)	　其他流動資產(千)	非流動資產(千)	　透過損益按公允價值衡量之金融資產–非流動(千)	　透過其他綜合損益按公允價值衡量之金融資產–非流動(千)	　備供出售金融資產–非流動(千)	　持有至到期日金融資產–非流動(千)	　避險之衍生金融資產–非流動(千)	　按攤銷後成本衡量之金融資產–非流動(千)	　避險之金融資產–非流動(千)	　合約資產–非流動(千)	　以成本衡量之金融資產–非流動(千)	　無活絡市場之債務工具投資–非流動(千)	　採用權益法之投資(千)	　長期投資合計(千)	　不動產、廠房及設備(千)	　　土地(千)	　　土地改良物(千)	　　房屋及建築(千)	　　機器設備(千)	　　運輸設備(千)	　　租賃資產淨額(千)	　　其他不動產、廠房及設備(千)	　礦產資源(千)	　使用權資產(千)	　投資性不動產(千)	　無形資產(千)	　　商標權(千)	　　專利權(千)	　　商譽(千)	　　其他無形資產(千)	　遞延所得稅資產(千)	　存出保證金(千)	　遞延費用(千)	　長期應收票據及款項(千)	　長期應收票據及款項–關係人(千)	　取得合約之增額成本–非流動(千)	　預付投資款(千)	　待退回產品權利–非流動(千)	　履行合約成本–非流動(千)	　其他非流動資產(千)	資產總計(千)	流動負債(千)	　短期借款(千)	　應付短期票券(千)	　透過損益按公允價值衡量之金融負債–流動(千)	　避險之衍生金融負債–流動(千)	　避險之金融負債–流動(千)	　合約負債–流動(千)	　按攤銷後成本衡量之金融負債–流動(千)	　以成本衡量之金融負債–流動(千)	　應付票據(千)	　應付票據–關係人(千)	　應付帳款(千)	　應付帳款–關係人(千)	　應付建造合約款(千)	　應付建造合約款–關係人(千)	　其他應付款(千)	　其他應付款項–關係人(千)	　應付租賃款–流動(千)	　淨確定福利負債–流動(千）	　本期所得稅負債(千)	　負債準備–流動(千)	　與待出售非流動資產直接相關之負債(千)	　租賃負債–流動(千)	　預收款項(千)	　一年或一營業週期內到期長期負債(千)	　退款負債–流動(千)	　　一年或一營業週期內到期或執行賣回權公司債(千)	　　一年或一營業週期內到期長期借款(千)	　　一年或一營業週期內到期長期應付票據及款項－非關係人(千)	　　一年或一營業週期內到期長期應付票據及款項－關係人(千)	　財務保證負債–流動(千)	　其他流動負債(千)	非流動負債(千)	　透過損益按公允價值衡量之金融負債–非流動(千)	　避險之衍生金融負債–非流動(千)	　避險之金融負債–非流動(千)	　按攤銷後成本衡量之金融負債–非流動(千)	　以成本衡量之金融負債–非流動(千)	　合約負債–非流動(千)	　應付公司債(千)	　長期借款(千)	　長期應付票據及款項(千)	　長期應付票據及款項–關係人(千)	　長期遞延收入(千)	　特別股負債–非流動(千)	　長期負債合計(千)	　負債準備–非流動(千)	　遞延所得稅負債(千)	　租賃負債–非流動(千)	　淨確定福利負債–非流動(千)	　存入保證金(千)	　退款負債–非流動(千)	　財務保證負債–非流動(千)	　其他非流動負債(千)	負債總計(千)	股本(千)	　普通股股本(千)	　特別股股本(千)	　債券換股權利證書(千)	　預收股本(千)	　待分配股票股利(千)	　特別股轉換普通股權利證書(千)	資本公積(千)	　資本公積–發行溢價(千)	　資本公積–庫藏股票交易(千)	　資本公積–取得或處分子公司股權價格與帳面價值差額(千)	　資本公積–處分資產增益(千)	　資本公積–受贈資產(千)	　資本公積–採用權益法認列關聯企業及合資股權淨值之變動數(千)	　資本公積–合併溢額(千)	　資本公積–員工認股權(千)	　資本公積–認股權(千)	　資本公積–其他(千)	保留盈餘(千)	　法定盈餘公積(千)	　特別盈餘公積(千)	　未分配盈餘(千)	其他權益(千)	　國外營運機構財務報表換算之兌換差額(千)	　透過其他綜合損益按公允價值衡量之金融資產未實現評價損益(千)	　備供出售金融資產未實現損益(千)	　現金流量避險中屬有效避險部分之避險工具損益(千)	　國外營運機構淨投資避險中屬有效避險部分之避險工具損益(千)	　按公允價值衡量之金融負債信用風險變動影響數(千)	　確定福利計畫再衡量數(千)	　避險工具之損益(千)	　不動產重估增值(千)	　與待出售非流動資產直接相關之權益(千)	　其他權益項目(千)	庫藏股票(千)	共同控制下前手權益(千)	合併前非屬共同控制股權(千)	母公司業主權益(千)	非控制權益(千)	權益總計(千)	每股淨值(元)	原始每股淨值(元)	公告每股淨值(元)	負債及權益總計(千)	預收股款之約當發行股數(股)	母公司暨子公司所持有之母公司庫藏股(股)	銷貨收入淨額累計(千)	　銷貨收入累計(千)	　銷貨退回累計(千)	　銷貨折讓累計(千)	營業收入淨額累計(千)	營業成本累計(千)	營業毛利累計(千)	　聯屬公司間未實現利益累計(千)	　聯屬公司間已實現利益累計(千)	營業毛利淨額累計(千)	營業費用累計(千)	　推銷費用累計(千)	　管理費用累計(千)	　研發費用累計(千)	　預期信用減損損益累計(千)	　其他營業費用累計(千)	其他收益及費損累計(千)	　其他收益累計(千)	　其他費損累計(千)	營業利益累計(千)	營業外收入及支出累計(千)	其他收入累計(千)	　利息收入累計(千)	　租金收入累計(千)	　權利金收入累計(千)	　股利收入累計(千)	　廉價購買利益累計(千)	　手續費收入累計(千)	　違約金收入累計(千)	　歸墊收入累計(千)	　壞帳轉回利益累計(千)	　沖銷逾期應付款利益累計(千)	　其他收入累計(千)	其他利益及損失累計(千)	　處分不動產、廠房及設備利益累計(千)	　處分投資性不動產利益累計(千)	　處分無形資產利益累計(千)	　處分投資利益累計(千)	　售後租回移轉權利利益累計(千)	　使用權資產轉租利益累計(千)	　租賃修改利益累計(千)	　外幣兌換利益累計(千)	　透過損益按公允價值衡量之金融資產及負債利益累計(千)	　按攤銷後成本衡量之金融負債利益累計(千)	　當期原始認列生物資產之利益累計(千)	　生物資產當期公允價值減出售成本變動之利益累計(千)	　公允價值調整利益–投資性不動產累計(千)	　不動產、廠房及設備重估價利益累計(千)	　無形資產重估價利益累計(千)	　減損迴轉利益累計(千)	　手續費支出累計(千)	　停工損失累計(千)	　虧損性合約損失累計(千)	　保證合約損失累計(千)	　賠償損失累計(千)	　什項支出累計(千)	　處分不動產、廠房及設備損失累計(千)	　處分投資性不動產損失累計(千)	　處分無形資產損失累計(千)	　處分投資損失累計(千)	　售後租回移轉權利損失累計(千)	　使用權資產轉租損失累計(千)	　租賃修改損失累計(千)	　外幣兌換損失累計(千)	　透過損益按公允價值衡量之金融資產及負債損失累計(千)	　按攤銷後成本衡量之金融負債損失累計(千)	　當期原始認列生物資產之損失累計(千)	　生物資產當期公允價值減出售成本變動之損失累計(千)	　公允價值調整損失–投資性不動產累計(千)	　不動產、廠房及設備重估價損失累計(千)	　無形資產重估價損失累計(千)	　減損損失累計(千)	　其他利益及損失累計(千)	　處分不動產、廠房及設備淨損益累計(千)	　處分投資性不動產淨損益累計(千)	　處分無形資產淨損益累計(千)	　處分投資淨損益累計(千)	　售後租回移轉權利淨損益累計(千)	　使用權資產轉租淨損益累計(千)	　租賃修改淨損益累計(千)	　外幣兌換淨損益累計(千)	　透過損益按公允價值衡量之金融資產及負債淨損益累計(千)	　按攤銷後成本衡量之金融負債淨損益累計(千)	　當期原始認列生物資產之淨損益累計(千)	　生物資產當期公允價值減出售成本變動之淨損益累計(千)	　公允價值調整利淨損益–投資性不動產累計(千)	　不動產、廠房及設備重估價利淨損益累計(千)	　無形資產重估價淨損益累計(千)	　減損迴轉淨損益累計(千)	財務成本累計(千)	　避險工具之利益累計(千)	　歸因於所規避風險之被避險項目之利益–公允價值避險累計(千)	　現金流量避險無效而認列於損益之利益累計(千)	　現金流量避險有效而自權益轉列之利益累計(千)	　國外營運機構淨投資避險無效而認列於損益之利益累計(千)	　利息費用累計(千)	　負債性特別股股息累計(千)	　避險工具之損失累計(千)	　歸因於所規避風險之被避險項目之損失–公允價值避險累計(千)	　現金流量避險無效而認列於損益之損失累計(千)	　現金流量避險有效自權益轉列之損失累計(千)	　國外營運機構淨投資避險無效而認列於損益之損失累計(千)	　其他財務成本累計(千)	預期信用減損損益累計(千)	　預期信用減損利益累計(千)	　預期信用減損損失累計(千)	採用權益法之關聯企業及合資損益之份額累計(千)	　採用權益法認列之關聯企業及合資利益之份額累計(千)	　採用權益法認列之關聯企業及合資損失之份額累計(千)	除列按攤銷後成本衡量金融資產淨損益累計(千)	　除列按攤銷後成本衡量金融資產利益累計(千)	　除列按攤銷後成本衡量金融資產損失累計(千)	金融資產重分類淨損益累計(千)	　金融資產重分類利益累計(千)	　金融資產重分類損失累計(千)	營業外收入累計(千)	營業外支出累計(千)	稅前純益累計(千)	所得稅累計(千)	繼續營業單位損益累計(千)	停業部門損益累計(千)	合併前非屬共同控制股權損益累計(千)	稅後純益累計(千)	其他綜合損益累計(千)	　不重分類至損益之項目累計(千)	　　確定福利計畫之再衡量數累計(千)	　　不動產重估增值累計(千)	　　指定按公允價值衡量之金融負債信用風險變動影響數累計(千)	　　與待出售非流動資產直接相關之權益–不重分類至損益累計(千)	　　透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益累計(千)	　　避險工具之損益–不重分類至損益累計(千)	　　採權益法認列之關聯企業及合資其他綜合損益之份額–不重分類至損益累計(千)	　　不重分類至損益之其他項目累計(千)	　　與不重分類之項目相關之所得稅累計(千)	　後續可能重分類至損益之項目累計(千)	　　合併前非屬共同控制股權綜合損益淨額累計(千)	　　國外營運機構財務報表換算之兌換差額累計(千)	　　備供出售金融資產未實現評價損益累計(千)	　　現金流量避險中屬有效避險部分之避險工具損益累計(千)	　　國外營運機構淨投資避險中屬有效避險部分之避險工具損益累計(千)	　　與待出售非流動資產直接相關之權益–可能重分類至損益累計(千)	　　透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益累計(千)	　　避險工具之損益–可能重分類至損益累計(千)	　　採權益法認列關聯企業及合資其他綜合損益之份額–可能重分類至損益累計(千)	　　可能重分類至損益之其他項目累計(千)	　　與可能重分類至損益之項目相關之所得稅累計(千)	綜合損益累計(千)	稅後純益歸屬累計(千)	　母公司業主–稅後純益累計(千)	　非控制權益–稅後純益累計(千)	　共同控制下前手權益–稅後純益累計(千)	綜合損益歸屬累計(千)	　母公司業主–綜合損益累計(千)	　非控制權益–綜合損益累計(千)	　共同控制下前手權益–綜合損益累計(千)	EBITDA累計(千)	公告累計基本每股盈餘(元)	公告累計稀釋每股盈餘(元)	原始累計每股稅前盈餘(元)	原始累計每股稅後盈餘(元)	原始累計每股綜合盈餘(元)	累計每股稅前盈餘(元)	累計每股稅後盈餘(元)	累計每股綜合盈餘(元)	銷貨收入淨額(千)	　銷貨收入(千)	　銷貨退回(千)	　銷貨折讓(千)	營業收入淨額(千)	營業成本(千)	營業毛利(千)	　聯屬公司間未實現利益(千)	　聯屬公司間已實現利益(千)	營業毛利淨額(千)	營業費用(千)	　推銷費用(千)	　管理費用(千)	　研發費用(千)	　預期信用減損損益(千)	　其他營業費用(千)	其他收益及費損(千)	　其他收益(千)	　其他費損(千)	營業利益(千)	營業外收入及支出(千)	其他收入(千)	　利息收入(千)	　租金收入(千)	　權利金收入(千)	　股利收入(千)	　廉價購買利益(千)	　手續費收入(千)	　違約金收入(千)	　歸墊收入(千)	　壞帳轉回利益(千)	　沖銷逾期應付款利益(千)	　其他收入(千)	其他利益及損失(千)	　手續費支出(千)	　停工損失(千)	　虧損性合約損失(千)	　保證合約損失(千)	　賠償損失(千)	　什項支出(千)	　其他利益及損失(千)	　處分不動產、廠房及設備淨損益(千)	　處分投資性不動產淨損益(千)	　處分無形資產淨損益(千)	　處分投資淨損益(千)	　售後租回移轉權利淨損益(千)	　使用權資產轉租淨損益(千)	　租賃修改淨損益(千)	　外幣兌換淨損益(千)	　透過損益按公允價值衡量之金融資產及負債淨損益(千)	　按攤銷後成本衡量之金融負債淨損益(千)	　當期原始認列生物資產之淨損益(千)	　生物資產當期公允價值減出售成本變動之淨損益(千)	　公允價值調整利淨損益–投資性不動產(千)	　不動產、廠房及設備重估價利淨損益(千)	　無形資產重估價淨損益(千)	　減損迴轉淨損益(千)	財務成本(千)	　避險工具之利益(千)	　歸因於所規避風險之被避險項目之利益–公允價值避險(千)	　現金流量避險無效而認列於損益之利益(千)	　現金流量避險有效而自權益轉列之利益(千)	　國外營運機構淨投資避險無效而認列於損益之利益(千)	　利息費用(千)	　負債性特別股股息(千)	　避險工具之損失(千)	　歸因於所規避風險之被避險項目之損失–公允價值避險(千)	　現金流量避險無效而認列於損益之損失(千)	　現金流量避險有效自權益轉列之損失(千)	　國外營運機構淨投資避險無效而認列於損益之損失(千)	　其他財務成本(千)	預期信用減損損益(千)	　預期信用減損利益(千)	　預期信用減損損失(千)	採用權益法之關聯企業及合資損益之份額(千)	　採用權益法認列之關聯企業及合資利益之份額(千)	　採用權益法認列之關聯企業及合資損失之份額(千)	除列按攤銷後成本衡量金融資產淨損益(千)	　除列按攤銷後成本衡量金融資產利益(千)	　除列按攤銷後成本衡量金融資產損失(千)	金融資產重分類淨損益(千)	　金融資產重分類利益(千)	　金融資產重分類損失(千)	營業外收入(千)	營業外支出(千)	稅前純益(千)	所得稅(千)	繼續營業單位損益(千)	停業部門損益(千)	合併前非屬共同控制股權損益(千)	稅後純益(千)	其他綜合損益(千)	　不重分類至損益之項目(千)	　　確定福利計畫之再衡量數(千)	　　不動產重估增值(千)	　　指定按公允價值衡量之金融負債信用風險變動影響數(千)	　　與待出售非流動資產直接相關之權益–不重分類至損益(千)	　　透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益(千)	　　避險工具之損益–不重分類至損益(千)	　　採權益法認列之關聯企業及合資其他綜合損益之份額–不重分類至損益(千)	　　不重分類至損益之其他項目(千)	　　與不重分類之項目相關之所得稅(千)	　後續可能重分類至損益之項目(千)	　　合併前非屬共同控制股權綜合損益淨額(千)	　　國外營運機構財務報表換算之兌換差額(千)	　　備供出售金融資產未實現評價損益(千)	　　現金流量避險中屬有效避險部分之避險工具損益(千)	　　國外營運機構淨投資避險中屬有效避險部分之避險工具損益(千)	　　與待出售非流動資產直接相關之權益–可能重分類至損益(千)	　　透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益(千)	　　避險工具之損益–可能重分類至損益(千)	　　採權益法認列關聯企業及合資其他綜合損益之份額–可能重分類至損益(千)	　　可能重分類至損益之其他項目(千)	　　與可能重分類至損益之項目相關之所得稅(千)	綜合損益(千)	稅後純益歸屬(千)	　母公司業主–稅後純益(千)	　非控制權益–稅後純益(千)	　共同控制下前手權益–稅後純益(千)	綜合損益歸屬(千)	　母公司業主–綜合損益(千)	　非控制權益–綜合損益(千)	　共同控制下前手權益–綜合損益(千)	EBITDA(千)	公告基本每股盈餘(元)	公告稀釋每股盈餘(元)	原始每股稅前盈餘(元)	原始每股稅後盈餘(元)	原始每股綜合盈餘(元)	每股稅前盈餘(元)	每股稅後盈餘(元)	每股綜合盈餘(元)	營業活動現金流量累計(千)	投資活動現金流量累計(千)	籌資活動現金流量累計(千)	現金流量匯率影響數累計(千)	本期現金及約當現金增減數累計(千)	原始累計每股營業現金流量(元)	原始累計每股現金流量(元)	營業活動現金流量(千)	投資活動現金流量(千)	籌資活動現金流量(千)	現金流量匯率影響數(千)	本期現金及約當現金增減數(千)	原始每股營業現金流量(元)	原始每股現金流量(元)	固定資產比率(%)	固定資產對權益比率(%)	固定資產對長期負債比率(%)	固定資產對長期資金比率(%)	負債比率(%)	長期資金佔固定資產比率(%)	權益對負債比率(%)	權益對長期負債比率(%)	運用資本對資產總額比率(%)	淨值比率(%)	歸屬於母公司–淨值比率(%)	長期負債對淨值比率(%)	固定資產對淨值比率(%)	槓桿比率(%)	流動比率(%)	速動比率(%)	現金與流動資產比率(%)	現金與流動負債比率(%)	運用資本與流動資產比率(%)	短期借款與流動資產比率(%)	應付款項週轉率(次)	應付款項週轉率–不含關係人(次)	應付款項週轉率累季(次)	應付款項週轉率累季–不含關係人(次)	應付款項週轉天數(天)	應付款項週轉天數–不含關係人(天)	應付款項週轉天數累季(天)	應付款項週轉天數累季–不含關係人(天)	應收款項週轉率(次)	應收款項週轉率–不含關係人(次)	應收款項週轉率累季(次)	應收款項週轉率累季–不含關係人(次)	應收款項週轉天數(天)	應收款項週轉天數–不含關係人(天)	應收款項週轉天數累季(天)	應收款項週轉天數累季–不含關係人(天)	存貨週轉率(次)	存貨週轉率累季(次)	存貨週轉天數(天)	存貨週轉天數累季(天)	固定資產週轉率(次)	固定資產週轉率累季(次)	總資產週轉率(次)	總資產週轉率累季(次)	淨值週轉率(次)	淨值週轉率累季(次)	營業利益佔實收資本比率(%)	營業利益佔實收資本比率累季(%)	稅前純益佔實收資本比率(%)	稅前純益佔實收資本比率累季(%)	毛利率(%)	毛利率累季(%)	營業費用率(%)	營業費用率累季(%)	營業利益率(%)	營業利益率累季(%)	營業利益率(減利息費用)(%)	營業利益率(減利息費用)累季(%)	稅前純益率(%)	稅前純益率累季(%)	稅後純益率(%)	稅後純益率累季(%)	歸屬於母公司–稅後純益(%)	歸屬於母公司–稅後純益累季(%)	EBITDA利潤率(%)	EBITDA利潤率累季(%)	稅前權益報酬率(%)	稅前權益報酬率累季(%)	稅後權益報酬率(%)	稅後權益報酬率累季(%)	歸屬於母公司–稅後權益報酬率(%)	歸屬於母公司–稅後權益報酬率累季(%)	稅前資產報酬率(%)	稅前資產報酬率累季(%)	稅後資產報酬率(%)	稅後資產報酬率累季(%)	歸屬於母公司–稅後資產報酬率(%)	歸屬於母公司–稅後資產報酬率累季(%)	稅後固定資產報酬率(%)	稅後固定資產報酬率累季(%)	歸屬於母公司–稅後固定資產報酬率(%)	歸屬於母公司–稅後固定資產報酬率累季(%)	利息費用對營業收入比率(%)	利息費用對營業收入比率累季(%)	利息保障倍數(倍)	利息保障倍數累季(倍)	營收季變動率(%)	營收成長率(%)	營收成長率累季(%)	總資產成長率(%)	淨值成長率(%)	固定資產成長率(%)	研發費用比率(%)	研發費用比率累季(%)	管銷費用比率(%)	管銷費用比率累季(%)	現金流量比率(%)	現金流量比率累季(%)	營業利益季變動率(%)	營業利益成長率(%)	營業利益成長率累季(%)	稅前純益季變動率(%)	稅前純益成長率(%)	稅前純益成長率累季(%)	稅後純益季變動率(%)	稅後純益成長率(%)	稅後純益成長率累季(%)	歸屬於母公司–稅後純益季變動率(%)	歸屬於母公司–稅後純益成長率(%)	歸屬於母公司–稅後純益成長率累季(%)	稅額扣抵比率(%)	預計稅額扣抵比率(%)	員工人數	公告累計基本每股盈餘成長率(%)	公告基本每股盈餘成長率(%)	公告基本每股盈餘季變動(%)	原始每股營業額(元)	原始累計每股營業額(元)	原始每股營業利益(元)	原始累計每股營業利益(元)	期末股價淨值比	季底收盤價(元)	DPZ–Score	DPZ等級	Z–Score	Z等級	財務信評	WACC	加權平均股本(百萬)	更新日期	公告日期	建立日期	CTIME	RTIME
2000	200001	2317	2317	鴻海	鴻海	1	個別	26456494	546142												475219		10873627	3279449	14628295											7984399		3085183				212475	25755558													6210475	71497		676610	4442392			1019976				83705		83705		0							1000000			18461378	52212052	15079648	125975	890386									6289480	350718			5940810				643265												839014	982705															712796		241183				28726	16062353	11000000	11000000						11123114	10931455			3352		188307				0	14197884	1397373		12800511	-171299	-171299										0				36149699		36149699	24.88	32.86	32.86	52212052			14365234	14366275	710	331	14365234	12532061	1833173			1833173	925322	492241	159894	273187		0				1028512	938625													16462				70071																		389								53220									0				70071				-53220									22833						22833							0													1015067	76442	1967137	301717				1665420																									1665420	1665420							1967137	1.51		1.79	1.51		1.35	1.15		14365234	14366275	710	331	14365234	12532061	1833173			1833173	925322	492241	159894	273187		0				1028512	938625													16462						389	0				70071				-53220									22833						22833							0													1015067	76442	1967137	301717				1665420																									1665420	1665420							1967137	1.51		1.79	1.51		1.35	1.15		-2553612	-1043459	-858666	4924	-4450813	-2.32	-4.05	-2553612	-1043459	-858666	4924	-4450813	-2.32	-4.05	11.89	17.18		17.18	30.76	582.08	225.06		21.79	69.24	69.24		17.18	44.43	175.45	102.04	2.06	3.62	43	0.48	0.93	0.98	3.73	3.9	96.44	92.29	96.44	92.29	1.06	1.34	4.24	5.38	85	66.92	85	66.92	1.68	6.71	53.62	53.62	2.39	9.55	0.28	1.12	0.41	1.62	4.65	4.65	8.89	8.89	12.76	12.76	6.44	6.44	7.16	7.16	7	7	13.69	13.69	11.59	11.59	11.59	11.59	14	14	5.55	5.55	4.7	4.7	4.7	4.7	3.84	3.84	3.25	3.25	3.25	3.25	27.68	27.68	27.68	27.68	0.16	0.16	87.15	87.15	-10.05	48.21	48.21	51.52	96.64	34.97	1.9	1.9	4.54	4.54	-16.93	-16.93	-2.95	33.12	33.12	-10.01	35.77	35.77	-22.5	36.34	36.34	-22.5	36.34	36.34				-9.04	-9.04	-23.35	13.06	13.06	0.94	0.94	10.74	353	5.85	3	16.8	3	3		11000	20181205		20151229	2015/12/29 上午 08:21:45	289543879
2000	200002	2317	2317	鴻海	鴻海	1	個別	26997062	333896												532244		12878332	2463460	15874036											7747024		2496730				545376	28508862													6999358	71497		699751	4864441			1363669				16000		16000		0										21493504	55505924	17372623	3896255	1235377									5525746	936478			3296838				501122												1980807	1024705															737729		245385				41591	18397328	11000000	11000000				3529000		10935785	10931455			3618		712				0	11697611	2138532		9559079	-53800	-53800										0				37108596		37108596	25.54	33.74	33.73	55505924			32627082	32630577	2750	745	32627082	28273930	4353152			4353152	2230209	1270936	356907	602366		0				2334037	2382589													80216				107881																		16607								11058									0				107881				-11058									91974						91974							0													2502228	119639	4716626	714313				4002313																									4002313	4002313							4716626	2.75		4.29	3.64		3.25	2.75		18261848	18264302	2040	414	18261848	15741869	2519979			2519979	1304887	778695	197013	329179		0				1305525	1443964													63754						16218	0				37810				42162									69141						69141							0													1487161	43197	2749489	412596				2336893																									2336893	2336893							2749489	1.24		2.5	2.12		1.89	1.61		-4826705	-3090625	3255872	-1601	-4663059	-4.39	-4.24	-2273093	-2047166	4114538	-6525	-212246	-2.07	-0.19	12.61	18.86		18.86	33.14	530.17	201.71		17.34	66.86	66.86		18.86	49.58	155.4	96.44	1.24	1.92	35.65	14.43	1.29	1.36	4.64	5	69.94	66.26	77.61	72.06	1.2	1.48	4.6	5.57	75.16	61.01	78.28	64.62	2	7.7	44.97	46.77	2.76	10.18	0.34	1.23	0.5	1.82	5.95	10.64	12.53	21.5	13.8	13.34	7.15	6.84	7.15	7.15	6.77	6.87	15.06	14.46	12.8	12.27	12.8	12.27	15	14	7.51	13.12	6.38	11.14	6.38	11.14	5.1	8.91	4.34	7.56	4.34	7.56	35.38	62.42	35.38	62.42	0.38	0.28	40.77	52.28	27.13	45.75	46.82	49.33	87.9	51.28	1.8	1.85	5.34	4.99	-13.08	-27.78	26.93	48.98	41.55	39.77	35.9	35.85	40.32	34.2	35.08	40.32	34.2	35.08				-4.51	1.64	-17.88	16.6	29.66	1.19	1.19	8.24	278	5.13	3	12.18	3	3		11000	20181205		20151229	2015/12/29 上午 08:25:21	289543904
2000	200003	2317	2317	鴻海	鴻海	1	個別	41675600	548003												776334		17003311	2771553	20551198											15243779		4800779				531841	33424779													9074996	71497		699413	5907412			2396674				322271		322271		0							442945			23584567	75100379	33390078	7438382	3453669									13025123	1872805			5424121				537759												1638219	1289596															918553		253268				117775	34679674	14529000	14529000						10935785	10931455			3618		712				0	14774340	2138532		12635808	181580	181580										0				40420705		40420705	27.82	27.82	27.82	75100379			59076949	59086953	7309	2695	59076949	51140527	7936422			7936422	3447024	1852921	652900	941203		0				4720405	3735425													-49656				155567																		55223																150000	0				155567												-150000	208127						208127							0													4148775	413350	8455830	1376788				7079042																									7079042	7079042							8455830	4.87		5.82	4.87		5.82	4.87		26449867	26456376	4559	1950	26449867	22866597	3583270			3583270	1216815	581985	295993	338837		0				2386368	1352836													-129872						38616	0				47686													116153						116153							0													1646547	293711	3739204	662475				3076729																									3076729	3076729							3739204	2.12		2.57	2.12		2.57	2.12		-6707397	-5653562	7915369	-3362	-4448952	-4.62	-3.06	-1880692	-2562937	4659497	-1761	214107	-1.29	0.15	12.08	22.45		22.45	46.18	445.41	116.55		11.03	53.82	53.82		22.45	85.8	124.81	64.78	1.31	1.64	19.88	17.85	1.32	1.43	3.67	3.95	68.43	62.9	98.1	91.03	1.45	1.7	4.77	5.67	61.97	53.06	75.54	63.51	1.99	6.15	45.24	58.58	3.29	10.57	0.41	1.26	0.68	2.1	9.37	18.54	14.68	33.21	13.55	13.43	4.6	5.83	9.02	7.99	8.58	7.64	14.14	14.31	11.63	11.98	11.63	11.98	14	14	9.65	22.49	7.94	18.83	7.94	18.83	5.73	13.48	4.71	11.29	4.71	11.29	38.28	95.02	38.28	95.02	0.44	0.35	33.19	41.63	44.84	94.2	64.82	73.63	84.61	69.09	1.28	1.59	3.32	4.24	-5.63	-20.09	82.79	69.19	54.29	36	40.34	37.8	31.66	33.72	34.49	31.66	33.72	34.49				-4.32	-4.07	70.97	18.2	40.66	1.64	1.64	6.9	192	3.56	3	6.71	3	3		12053	20181205		20151229	2015/12/29 上午 08:29:12	289543929
