日期	股票代號	股票名稱	外資買賣超	投信買賣超	自營商買賣超	買賣超合計	外資持股(張)	外資持股比率(%)	投信持股(張)	投信持股比率(%)	自營商持股(張)	自營商持股比率(%)	法人持股合計	法人持股比率(%)	外資持股市值(百萬)	投信持股市值(百萬)	自營商持股市值(百萬)	法人持股市值(百萬)	外資買賣超金額(千)	投信買賣超金額(千)	自營商買賣超金額(千)	法人買賣超金額(千)	RTIME
20001002	2317	鴻海	-2254		78		294782	20.29			3582	0.25			52766.15		641.18		-414758		14353		
20001003	2317	鴻海	-6274		2		288508	19.86			3584	0.25			48180.98		598.53		-1069171		550		
20001004	2317	鴻海	311		0		288819	19.88			3584	0.25			46788.69		580.61		50343		0		
20001005	2317	鴻海	-2056		105		286762	19.74			3689	0.25			45308.45		582.86		-323444		16432		
20001006	2317	鴻海	-659		77		286103	19.69			3766	0.26			48351.46		636.45		-108948		11977		
20001007	2317	鴻海	1258		-137		287360	19.78			3629	0.25			50862.85		642.33		220077		-23926		
20001009	2317	鴻海	2873		-20		290230	19.98			3609	0.25			50209.92		624.36		504441		-3480		
20001011	2317	鴻海	908		-107		291185	20.04			3502	0.24			50375.15		605.85		155456		-17914		
20001012	2317	鴻海	2188		28		293372	20.19			3530	0.24			51046.88		614.22		381620		4920		
20001013	2317	鴻海	-299		197		293073	20.17			3727	0.26			50994.79		648.5		-50860		32368		
20001016	2317	鴻海	837		-118		293911	20.23			3609	0.25			49377.1		606.31		148776		-19801		
20001017	2317	鴻海	-307		-146		293628	20.21			3463	0.24			49329.64		581.78		-51826		-24522		
20001018	2317	鴻海	-34		-72		293526	20.2			3391	0.23			46083.65		532.39		-5439		-11439		
20001019	2317	鴻海	2305		6		295830	20.36			3397	0.23			43339.23		497.66		337632		872		
20001020	2317	鴻海	1352		0		297182	20.45			3397	0.23			46360.54		529.93		210885		0		
20001021	2317	鴻海	294		-43		297476	20.47			3354	0.23			49381.17		556.76		48784		-7138		
20001023	2317	鴻海	6469		-213		303945	20.92			3141	0.22			53190.54		549.68		1121078		-37382		
20001024	2317	鴻海	1695		-379		305640	21.04			2762	0.19			57154.76		516.49		310429		-68979		
20001025	2317	鴻海	-151		-353		305489	21.03			2409	0.17			58959.38		464.94		-29041		-67594		
20001026	2317	鴻海	-2491		88		302983	20.85			2497	0.17			56657.95		466.94		-466421		16454		
20001027	2317	鴻海	-1471		30		301501	20.75			2527	0.17			54571.81		457.39		-267060		5450		
20001030	2317	鴻海	270		0		301770	20.77			2527	0.17			52809.91		442.22		47123		0		
20001031	2317	鴻海	-521		18		301249	20.73			2545	0.18			50911.24		430.1		-88893		3016		
20001101	2317	鴻海	827		-10		302076	20.79			2535	0.17			50144.74		420.81		138675		-1680		
20001102	2317	鴻海	2725		231		304800	20.98			2766	0.19			53949.76		489.58		468808		39695		
20001103	2317	鴻海	1907		-154		306707	21.11			2612	0.18			57967.77		493.67		358319		-28976		
20001104	2317	鴻海	1076		-29		307783	21.18			2583	0.18			56632.22		475.27		203612		-5593		
20001106	2317	鴻海	2490		200		310273	21.36			2783	0.19			58952.02		528.77		467000		37115		
20001107	2317	鴻海	-695		51		309578	21.31			2834	0.2			62844.4		575.3		-138178		9984		
20001108	2317	鴻海	2263		290		311841	21.46			3124	0.22			65486.65		656.04		469050		62619		
20001109	2317	鴻海	-955		374		310884	21.4			3498	0.24			64974.86		731.08		-197103		77705		
20001110	2317	鴻海	-109		149		310774	21.39			3647	0.25			62776.54		736.69		-22418		30298		
20001113	2317	鴻海	-2046		-66		308728	21.25			3581	0.25			60510.78		701.88		-389551		-13161		
20001114	2317	鴻海	514		23		309181	21.28			3604	0.25			59981.18		699.18		99789		4511		
20001115	2317	鴻海	2671		-243		311851	21.46			3361	0.23			61122.96		658.76		535195		-48690		
20001116	2317	鴻海	2709		-298		314573	21.65			3063	0.21			61027.17		594.22		529128		-58176		
20001117	2317	鴻海	-1136		-29		419467	28.87			3034	0.21			83054.59		600.73		-218237		-5424		
20001118	2317	鴻海	-58		-19		419389	28.87			3015	0.21			79683.98		572.85		-11325		-3680		
20001120	2317	鴻海	-474		20		418915	28.83			3035	0.21			74148.02		537.2		-85538		3560		
20001121	2317	鴻海	-1490		-10		417425	28.73			3025	0.21			78893.39		571.72		-272879		-1840		
20001122	2317	鴻海	-1054		-350		416370	28.66			2675	0.18			77861.26		500.22		-203526		-67780		
20001123	2317	鴻海	69		-20		416438	28.66			2655	0.18			79539.83		507.1		12785		-3805		
20001124	2317	鴻海	-85		105		416353	28.66			2760	0.19			80772.57		535.44		-16726		21050		
20001127	2317	鴻海	-1255		-110		415098	28.57			2650	0.18			78868.71		503.5		-242805		-21590		
20001128	2317	鴻海	891		-335		415989	28.63			2315	0.16			79038		439.85		169762		-63470		
20001129	2317	鴻海	442		-20		416430	28.66			2295	0.16			80371.16		442.94		84607		-3650		
20001130	2317	鴻海	-322		-500		416108	28.64			1795	0.12			78228.47		337.46		-61866		-95984		
20001201	2317	鴻海	-504		-181		415604	28.61			1614	0.11			79796.13		309.89		-94132		-33648		
20001202	2317	鴻海	-151		-227		415453	28.59			1387	0.1			77274.42		257.98		-28610		-43170		
20001204	2317	鴻海	-631		0		414822	28.55			1387	0.1			74668.12		249.66		-114634		0		
20001205	2317	鴻海	-510		-73		414343	28.52			1314	0.09			72095.72		228.64		-89278		-12819		
20001206	2317	鴻海	2115		-145		416458	28.66			1169	0.08			71630.78		201.07		372651		-25474		
20001207	2317	鴻海	44		9		416501	28.67			1178	0.08			71638.25		202.62		7466		1547		
20001208	2317	鴻海	-84		9		416415	28.66			1187	0.08			72872.71		207.72		-14554		1559		
20001211	2317	鴻海	640		-100		417055	28.71			1087	0.07			73401.76		191.31		112480		-17575		
20001212	2317	鴻海	4752	1630	-333	6049	421807	29.03	38349	2.64	754	0.05	460910	31.72	79299.8	7209.61	141.75	86651.16	881354	302316	-61761	1121909	206072654
20001213	2317	鴻海	61	760	157	978	421867	29.04	39109	2.69	911	0.06	461887	31.79	80576.71	7469.82	174	88220.53	11403	144195	29787	185385	206373653
20001214	2317	鴻海	-2249	56	0	-2193	419561	28.88	39165	2.7	911	0.06	459637	31.64	78877.62	7363.02	171.27	86411.91	-419334	10437	0	-408897	206373657
20001215	2317	鴻海	-116	-136	30	-222	419445	28.87	39028	2.69	941	0.06	459414	31.62	77177.97	7181.26	173.14	84532.37	-21493	-25206	5544	-41155	206373661
20001216	2317	鴻海	-892	-950	-1	-1843	418553	28.81	38078	2.62	940	0.06	457571	31.49	75758.18	6892.21	170.14	82820.53	-165386	-176158	-185	-341729	206373666
20001218	2317	鴻海	-3832	-35	17	-3850	414721	28.54	38043	2.62	957	0.07	453721	31.23	72990.98	6695.66	168.43	79855.07	-679758	-6208	3016	-682950	206373672
20001219	2317	鴻海	-985	-1140	-51	-2176	413736	28.48	36903	2.54	906	0.06	451545	31.08	71576.41	6384.31	156.74	78117.46	-170779	-197653	-8842	-377274	206373676
20001220	2317	鴻海	-3494	-574	-8	-4076	410241	28.24	36329	2.5	898	0.06	447468	30.8	70151.36	6212.34	153.56	76517.26	-591887	-97219	-1354	-690460	206373680
20001221	2317	鴻海	-216	-396	-3	-615	410025	28.22	35933	2.47	895	0.06	446853	30.75	68064.26	5964.96	148.57	74177.79	-35903	-65760	-498	-102161	206373685
20001222	2317	鴻海	-554	115	-37	-476	409471	28.18	36048	2.48	858	0.06	446377	30.72	69200.71	6092.2	145	75437.91	-92573	19216	-6182	-79539	206373689
20001226	2317	鴻海	43	583	-10	616	409514	28.19	36631	2.52	848	0.06	446993	30.77	69207.98	6190.64	143.31	75541.93	7277	98582	-1692	104167	206373702
20001227	2317	鴻海	-219	-307	20	-506	409295	28.17	36324	2.5	868	0.06	446487	30.73	67124.46	5957.14	142.35	73223.95	-36072	-50520	3291	-83301	206373707
20001228	2317	鴻海	470	-185	-121	164	409765	28.2	36139	2.49	747	0.05	446651	30.74	68840.6	6071.35	125.5	75037.45	77898	-30662	-20054	27182	206373712
20001229	2317	鴻海	1402	-125	-2	1275	411167	28.3	36014	2.48	745	0.05	447926	30.83	69076.1	6050.35	125.16	75251.61	235082	-20963	-335	213784	206373716
20001230	2317	鴻海	-44	-460	30	-474	411123	28.3	35554	2.45	775	0.05	447452	30.8	67835.34	5866.41	127.88	73829.63	-7358	-76926	5016	-79268	206373720
20010102	2317	鴻海	302	-330	168	140	411425	28.32	35224	2.42	943	0.06	447592	30.8	71588	6128.98	164.08	77881.06	51439	-56209	28615	23845	206373729
20010103	2317	鴻海	-1148	232	-45	-961	410277	28.24	35456	2.44	898	0.06	446631	30.74	70157.41	6062.98	153.56	76373.95	-198478	40110	-7780	-166148	206373732
20010104	2317	鴻海	-32	1579	1127	2674	410244	28.24	37035	2.55	2025	0.14	449304	30.93	74664.58	6740.37	368.55	81773.5	-5803	283667	202465	480329	206373735
20010105	2317	鴻海	-574	830	2440	2696	409670	28.2	37865	2.61	4465	0.31	452000	31.12	77018.1	7118.62	839.42	84976.14	-107331	155135	456060	503864	206373737
20010108	2317	鴻海	1252	-4116	244	-2620	410923	28.28	33749	2.32	4709	0.32	449381	30.92	73966.27	6074.82	847.62	80888.71	231695	-761707	45154	-484858	206373741
20010109	2317	鴻海	617	-1268	1195	544	411540	28.33	32480	2.24	5904	0.41	449924	30.98	78192.66	6171.3	1121.76	85485.72	115388	-237374	223621	101635	206373744
20010110	2317	鴻海	1165	1023	-1591	597	412703	28.41	33503	2.31	4313	0.3	450519	31.02	78413.73	6365.66	819.47	85598.86	221453	194544	-302560	113437	206373746
20010111	2317	鴻海	-376	89	144	-143	412327	28.38	33592	2.31	4457	0.31	450376	31	79166.83	6449.76	855.74	86472.33	-73670	17411	28171	-28088	206373749
20010112	2317	鴻海	578	247	-624	201	412904	28.42	33839	2.33	3833	0.26	450576	31.01	78864.83	6463.34	732.1	86060.27	111367	47624	-120313	38678	206373751
20010115	2317	鴻海	-2104	293	178	-1633	410800	28.27	34132	2.35	4011	0.28	448943	30.9	77641.36	6451.04	758.08	84850.48	-393953	54862	33329	-305762	206373755
20010116	2317	鴻海	-115	-554	-356	-1025	410685	28.27	33578	2.31	3655	0.25	447918	30.83	80494.43	6581.29	716.38	87792.1	-22522	-108599	-69723	-200844	206373758
20010117	2317	鴻海	4999	-3	430	5426	415684	28.61	33574	2.31	4085	0.28	453343	31.2	83136.86	6714.94	817	90668.8	1008839	-666	86787	1094960	206373761
20010118	2317	鴻海	2182	-503	-737	942	417866	28.76	33071	2.28	3348	0.23	454285	31.27	81901.8	6482.05	656.21	89040.06	433673	-99971	-146479	187223	206373763
20010129	2317	鴻海	2900	-619	392	2673	420777	28.96	32452	2.23	3740	0.26	456969	31.45	80789.25	6230.92	718.08	87738.25	576636	-123082	77945	531499	206373776
20010130	2317	鴻海	2101	-109	91	2083	422877	29.11	32343	2.23	3831	0.26	459051	31.6	86689.88	6630.46	785.36	94105.7	417106	-21648	18074	413532	206373778
20010131	2317	鴻海	4344	465	-593	4216	427221	29.4	32808	2.26	3238	0.22	463267	31.88	90570.95	6955.44	686.46	98212.85	919147	98389	-125473	892063	206373780
20010201	2317	鴻海	1626	-264	19	1381	428808	29.51	32544	2.24	3257	0.22	464609	31.97	89192.12	6769.3	677.46	96638.88	341321	-55424	3989	289886	206373783
20010202	2317	鴻海	109	-473	202	-162	428874	29.52	32071	2.21	3459	0.24	464404	31.97	88348.16	6606.77	712.55	95667.48	22870	-99865	42649	-34346	206373787
20010205	2317	鴻海	991	-1866	169	-706	429864	29.59	30205	2.08	3628	0.25	463697	31.92	85113.09	5980.73	718.34	91812.16	198665	-374264	33897	-141702	206373791
20010206	2317	鴻海	2889	-560	-620	1709	432753	29.79	29645	2.04	3008	0.21	465406	32.04	87416.12	5988.43	607.62	94012.17	585658	-113523	-125686	346449	206373794
20010207	2317	鴻海	115	-306	118	-73	432867	29.79	29339	2.02	3126	0.22	465332	32.03	85274.84	5779.92	615.82	91670.58	22802	-61124	23570	-14752	206373796
20010208	2317	鴻海	1414	-24	-346	1044	434280	29.89	29315	2.02	2780	0.19	466375	32.1	87290.47	5892.46	558.78	93741.71	282121	-4789	-69047	208285	206373799
20010209	2317	鴻海	1001	295	387	1683	435281	29.96	29610	2.04	3167	0.22	468058	32.22	90103.36	6129.41	655.57	96888.34	207777	61234	80329	349340	206373801
20010212	2317	鴻海	634	30	475	1139	435915	30	29640	2.04	3642	0.25	469197	32.29	89798.64	6105.98	750.25	96654.87	131774	6237	98758	236769	206373805
20010213	2317	鴻海	-1453	349	-426	-1530	434460	29.9	29989	2.06	3216	0.22	467665	32.18	90802.24	6267.85	672.14	97742.23	-306318	73562	-89792	-322548	206373807
20010214	2317	鴻海	731	181	-262	650	435190	29.95	30170	2.08	2954	0.2	468314	32.23	87908.54	6094.48	596.71	94599.73	149208	36980	-53529	132659	206373810
20010215	2317	鴻海	324	-945	3	-618	435513	29.98	29225	2.01	2957	0.2	467695	32.19	91022.4	6108.15	618.01	97748.56	66593	-194804	618	-127593	206373812
20010216	2317	鴻海	1441	-480	310	1271	436954	30.07	28745	1.98	3267	0.22	468966	32.27	88701.82	5835.36	663.2	95200.38	299096	-99634	64347	263809	206373815
20010219	2317	鴻海	14	-97	-216	-299	436968	30.08	28648	1.97	3051	0.21	468667	32.26	86519.82	5672.42	604.1	92796.34	2794	-19360	-43112	-59678	206373820
20010220	2317	鴻海	198	1267	369	1834	437166	30.09	29915	2.06	3420	0.24	470501	32.39	87433.36	5983.12	684	94100.48	40677	260292	75807	376776	206373822
20010221	2317	鴻海	896	-327	-91	478	438044	30.15	29588	2.04	3329	0.23	470961	32.42	90237.23	6095.25	685.77	97018.25	181422	-66210	-18426	96786	206373824
20010222	2317	鴻海	-384	127	-67	-324	437660	30.12	29715	2.05	3262	0.22	470637	32.39	87094.36	5913.4	649.14	93656.9	-77321	25526	-13466	-65261	206373827
20010223	2317	鴻海	-805	364	-90	-531	436855	30.07	30079	2.07	3172	0.22	470106	32.36	87807.87	6046	637.57	94491.44	-160742	72684	-17972	-106030	206373829
20010226	2317	鴻海	-516	1981	-60	1405	436339	30.03	32060	2.21	3112	0.21	471511	32.45	87267.82	6412.12	622.4	94302.34	-105011	403153	-12211	285931	206373833
20010227	2317	鴻海	1400	55	-5	1450	437540	30.12	32115	2.21	3107	0.21	472762	32.54	87945.73	6455.24	624.51	95025.48	284968	11196	-1018	295146	206373835
20010301	2317	鴻海	-1867	636	-84	-1315	435673	29.99	32751	2.25	3023	0.21	471447	32.45	86263.44	6484.82	598.55	93346.81	-373885	127365	-16822	-263342	206373839
20010302	2317	鴻海	-629	-103	-204	-936	435044	29.94	32648	2.25	2819	0.19	470511	32.38	83528.6	6268.53	541.25	90338.38	-122374	-20035	-39680	-182089	206373842
20010305	2317	鴻海	129	-574	-90	-535	435173	29.95	32074	2.21	2729	0.19	469976	32.35	83553.37	6158.23	523.97	90235.57	24600	-109557	-17163	-102120	206373848
20010306	2317	鴻海	858	105	-114	849	436033	30.01	32179	2.21	2615	0.18	470827	32.4	84154.52	6210.57	504.7	90869.79	167199	20462	-22215	165446	206373850
20010307	2317	鴻海	2981	-37	88	3032	439016	30.22	32142	2.21	2703	0.19	473861	32.62	89120.31	6524.85	548.71	96193.87	599294	-7440	17694	609548	206373853
20010308	2317	鴻海	-914	-25	150	-789	438102	30.15	32117	2.21	2853	0.2	473072	32.56	87182.36	6391.3	567.75	94141.41	-182553	-4993	29960	-157586	206373855
20010309	2317	鴻海	-167	-196	65	-298	437934	30.14	31921	2.2	2918	0.2	472773	32.54	86711.06	6320.38	577.76	93609.2	-32965	-38527	12777	-58715	206373858
20010312	2317	鴻海	65	-233	5	-163	437999	30.15	31688	2.18	2923	0.2	472610	32.53	85847.87	6210.87	572.91	92631.65	12678	-45656	979	-31999	206373863
20010313	2317	鴻海	425	112	842	1379	438424	30.18	31800	2.19	3765	0.26	473989	32.63	89000.08	6455.42	764.3	96219.8	85742	22612	169991	278345	206373865
20010314	2317	鴻海	4695	1426	650	6771	443118	30.5	33226	2.29	4415	0.3	480759	33.09	94384.21	7077.16	940.4	102401.77	990079	300757	137091	1427927	206373867
20010315	2317	鴻海	189	116	882	1187	443307	30.51	33342	2.29	5297	0.36	481946	33.16	94867.75	7135.21	1133.56	103136.52	40495	24867	189074	254436	206373870
20010316	2317	鴻海	-726	-14	140	-600	442547	30.46	33328	2.29	5437	0.37	481312	33.12	91164.87	6865.59	1120.02	99150.48	-151895	-2928	29277	-125546	206373873
20010319	2317	鴻海	-322	-110	126	-306	442215	30.44	33217	2.29	5563	0.38	480995	33.11	89769.66	6743.19	1129.29	97642.14	-65472	-22392	25556	-62308	206373879
20010320	2317	鴻海	-825	369	45	-411	441389	30.38	33586	2.31	5608	0.39	480583	33.08	88719.35	6750.93	1127.21	96597.49	-166827	74590	9096	-83141	206373881
20010321	2317	鴻海	-1302	-1070	66	-2306	440087	30.29	32516	2.24	5674	0.39	478277	32.92	86257.11	6373.27	1112.1	93742.48	-256918	-211058	13019	-454957	206373884
20010322	2317	鴻海	286	-425	66	-73	440372	30.31	32091	2.21	5740	0.4	478203	32.92	88955.24	6482.52	1159.48	96597.24	57060	-85030	13204	-14766	206373886
20010323	2317	鴻海	1478	-185	204	1497	445650	30.67	31906	2.2	5944	0.41	483500	33.28	90021.4	6445.15	1200.69	97667.24	303271	-37960	41858	307169	206373889
20010326	2317	鴻海	4320	-743	863	4440	446169	30.71	31163	2.14	6807	0.47	484139	33.32	91464.85	6388.56	1395.44	99248.85	879105	-151215	175638	903528	206373895
20010327	2317	鴻海	-35	-80	-229	-344	446134	30.71	31083	2.14	6578	0.45	483795	33.3	91011.54	6341.07	1341.91	98694.52	-7302	-16690	-47776	-71768	206373899
20010328	2317	鴻海	-343	520	367	544	445791	30.68	31603	2.18	6945	0.48	484339	33.34	90049.98	6383.95	1402.89	97836.82	-69938	106028	74832	110922	206373901
20010329	2317	鴻海	-1876	-12	-17	-1905	443915	30.55	31591	2.17	6928	0.48	482434	33.2	88783.05	6318.34	1385.6	96486.99	-375944	-2403	-3405	-381752	206373904
20010330	2317	鴻海	-455	-542	102	-895	443460	30.52	31049	2.14	7030	0.48	481539	33.14	89135.51	6240.97	1413.03	96789.51	-91564	-109093	20527	-180130	206373907
20010402	2317	鴻海	-1991	-177	-692	-2860	441469	30.39	30872	2.12	6338	0.44	478679	32.95	87410.92	6112.77	1254.92	94778.61	-392406	-34885	-136386	-563677	206373913
20010403	2317	鴻海	-698	231	-1451	-1918	440771	30.34	31103	2.14	4887	0.34	476761	32.82	86391.17	6096.31	957.85	93445.33	-136885	45302	-284555	-376138	206373915
20010404	2317	鴻海	-2368	379	-100	-2089	438402	30.17	31482	2.17	4787	0.33	474671	32.67	85926.94	6170.59	938.25	93035.78	-463918	74234	-19587	-409271	206373918
20010406	2317	鴻海	1612	17	-13	1616	440014	30.29	31499	2.17	4774	0.33	476287	32.79	87122.86	6236.92	945.25	94305.03	320064	3376	-2582	320858	206373922
20010409	2317	鴻海	-916	219	1	-696	439098	30.22	31718	2.18	4775	0.33	475591	32.73	86063.3	6216.85	935.9	93216.05	-179105	42821	195	-136089	206373928
20010410	2317	鴻海	-740	1105	415	780	438358	30.17	32823	2.26	5190	0.36	476371	32.79	85041.54	6367.78	1006.86	92416.18	-147053	219585	82468	155000	206373930
20010411	2317	鴻海	-396	-1058	-813	-2267	437962	30.14	31765	2.19	4377	0.3	474104	32.63	84964.71	6162.53	849.14	91976.38	-76649	-204765	-157348	-438762	206373933
20010412	2317	鴻海	1360	-7	-111	1242	439322	30.24	31758	2.19	4266	0.29	475346	32.72	86985.84	6288.2	844.67	94118.71	268002	-1379	-21874	244749	206373936
20010413	2317	鴻海	-507	-790	-6	-1303	438813	30.2	30968	2.13	4260	0.29	474041	32.62	84252.18	5945.97	817.92	91016.07	-99043	-154326	-1172	-254541	206373939
20010416	2317	鴻海	-468	10	-145	-603	438345	30.17	30978	2.13	4115	0.28	473438	32.58	84162.32	5947.89	790.08	90900.29	-90095	1925	-27913	-116083	206373945
20010417	2317	鴻海	507	193	0	700	438852	30.21	31171	2.15	4115	0.28	474138	32.64	85137.31	6047.29	798.31	91982.91	98107	37368	0	135475	206373947
20010418	2317	鴻海	1169	-567	0	602	440021	30.29	30604	2.11	4115	0.28	474740	32.68	86244.12	5998.5	806.54	93049.16	229289	-111222	0	118067	206373950
20010419	2317	鴻海	2719	611	525	3855	442739	30.47	31215	2.15	4640	0.32	478594	32.94	89876.2	6336.77	941.92	97154.89	551335	123899	106459	781693	206373953
20010420	2317	鴻海	1894	440	-338	1996	444633	30.6	31655	2.18	4302	0.3	480590	33.08	90260.68	6426.09	873.31	97560.08	386281	89738	-68935	407084	206373957
20010423	2317	鴻海	525	-325	-242	-42	445158	30.64	31330	2.16	4060	0.28	480548	33.08	91257.48	6422.77	832.3	98512.55	106802	-66173	-49273	-8644	206373963
20010424	2317	鴻海	975	-216	148	907	446132	30.71	31114	2.14	4208	0.29	481454	33.14	89672.72	6254.03	845.81	96772.56	197584	-43794	30007	183797	206373966
20010425	2317	鴻海	-567	150	47	-370	445557	30.67	31264	2.15	4255	0.29	481076	33.11	89111.59	6252.92	851	96215.51	-112379	29730	9316	-73333	206373969
20010426	2317	鴻海	-599	117	166	-316	444957	30.63	31381	2.16	4421	0.3	480759	33.09	87656.72	6182.18	870.94	94709.84	-118333	23113	32793	-62427	206373972
20010427	2317	鴻海	-1692	-100	62	-1730	443263	30.51	31281	2.15	4483	0.31	479027	32.97	85549.94	6037.35	865.22	92452.51	-329314	-19463	12068	-336709	206373974
20010430	2317	鴻海	-1269	365	-6	-910	441994	30.42	31646	2.18	4477	0.31	478117	32.91	85305.03	6107.79	864.06	92276.88	-246960	71033	-1168	-177095	206373981
20010502	2317	鴻海	117	260	-237	140	442111	30.43	31906	2.2	4240	0.29	478257	32.92	84443.27	6094.16	809.84	91347.27	22453	50141	-45705	26889	206373985
20010503	2317	鴻海	820	400	5	1225	442931	30.49	32306	2.22	4245	0.29	479482	33	86371.62	6299.79	827.78	93499.19	159326	77720	972	238018	206373988
20010504	2317	鴻海	726	367	-137	956	443657	30.54	32673	2.25	4108	0.28	480438	33.07	84294.9	6207.98	780.52	91283.4	140416	70981	-26497	184900	206373992
20010507	2317	鴻海	278	127	-19	386	443935	30.56	32800	2.26	4089	0.28	480824	33.1	85679.53	6330.52	789.18	92799.23	53526	24453	-3658	74321	206373998
20010508	2317	鴻海	2182	-30	64	2216	446117	30.71	32770	2.26	4153	0.29	483040	33.26	86100.65	6324.73	801.53	93226.91	420420	-5780	12331	426971	206374001
20010509	2317	鴻海	933	20	42	995	447049	30.77	32790	2.26	4195	0.29	484034	33.32	86727.6	6361.38	813.83	93902.81	180860	3881	8148	192889	206374004
20010510	2317	鴻海	464	-2	-420	42	447513	30.8	32788	2.26	3775	0.26	484076	33.32	85475.08	6262.62	721.02	92458.72	88410	-381	-80026	8003	206374007
20010511	2317	鴻海	2762	-594	-242	1926	450275	30.99	32194	2.22	3533	0.24	486002	33.45	87803.64	6277.95	688.94	94770.53	529422	-113876	-46393	369153	206374009
20010514	2317	鴻海	1092	-58	-74	960	451366	31.07	32136	2.21	3459	0.24	486961	33.52	88016.41	6266.64	674.5	94957.55	212688	-11306	-14426	186956	206374016
20010515	2317	鴻海	756	-347	-11	398	452122	31.12	31789	2.19	3448	0.24	487359	33.55	87259.58	6135.39	665.46	94060.43	146634	-67305	-2134	77195	206374019
20010516	2317	鴻海	1198	-138	-77	983	453319	31.2	31651	2.18	3371	0.23	488341	33.61	87490.68	6108.76	650.6	94250.04	231026	-26625	-14857	189544	206374022
20010517	2317	鴻海	1158	-85	-57	1016	454477	31.28	31566	2.17	3314	0.23	489357	33.68	88623.13	6155.49	646.23	95424.85	225810	-16575	-11115	198120	206374024
20010518	2317	鴻海	1001	-63	108	1046	455478	31.35	31503	2.17	3422	0.24	490403	33.76	89273.8	6174.71	670.71	96119.22	195385	-12296	21080	204169	206374027
20010521	2317	鴻海	881	19	-72	828	456359	31.41	31522	2.17	3350	0.23	491231	33.81	87621.04	6052.34	643.2	94316.58	169408	3653	-13845	159216	206374034
20010522	2317	鴻海	1124	-200	-25	899	457482	31.49	31322	2.16	3325	0.23	492129	33.88	88751.66	6076.58	645.05	95473.29	215834	-38432	-4804	172598	206374038
20010523	2317	鴻海	1238	-566	-19	653	458720	31.57	30756	2.12	3306	0.23	492782	33.92	89909.27	6028.29	647.98	96585.54	243515	-111332	-3737	128446	206374041
20010524	2317	鴻海	696	-649	-109	-62	459416	31.62	30107	2.07	3197	0.22	492720	33.91	90505.11	5931.2	629.81	97066.12	137189	-127924	-21484	-12219	206374044
20010525	2317	鴻海	796	-325	25	496	460212	31.68	29782	2.05	3222	0.22	493216	33.95	90661.88	5867.17	634.73	97163.78	157409	-64285	4945	98069	206374047
20010528	2317	鴻海	-386	-95	-64	-545	459826	31.65	29687	2.04	3158	0.22	492671	33.91	88746.53	5729.71	609.49	95085.73	-75050	-18471	-12444	-105965	206374053
20010529	2317	鴻海	668	-177	21	512	460495	31.69	29510	2.03	3179	0.22	493184	33.94	89336.09	5725.06	616.73	95677.88	129464	-34319	4071	99216	206374056
20010530	2317	鴻海	1277	-2382	24	-1081	461777	31.78	27128	1.87	3203	0.22	492108	33.87	89123.02	5235.82	618.18	94977.02	243320	-453866	4573	-205973	206374060
20010531	2317	鴻海	-171	-418	31	-558	461601	31.77	26710	1.84	3234	0.22	491545	33.83	87704.25	5075.01	614.46	93393.72	-32449	-79320	5882	-105887	206374062
20010601	2317	鴻海	-1504	-690	-9	-2203	460097	31.67	26020	1.79	3225	0.22	489342	33.68	83277.58	4709.73	583.72	88571.03	-276517	-126843	-1654	-405014	206374066
20010604	2317	鴻海	480	-1	-6	473	460576	31.7	26019	1.79	3219	0.22	489814	33.71	83364.4	4709.55	582.64	88656.59	85880	-179	-1074	84627	206374074
20010605	2317	鴻海	-1860	-304	-400	-2564	458716	31.57	25715	1.77	2819	0.19	487250	33.53	82569.02	4628.81	507.42	87705.25	-332010	-54264	-71400	-457674	206374077
20010606	2317	鴻海	-3387	-480	-170	-4037	455329	31.34	25235	1.74	2649	0.18	483213	33.26	83780.68	4643.35	487.42	88911.45	-620431	-87926	-31140	-739497	206374080
20010607	2317	鴻海	-420	-278	20	-678	454909	31.31	24957	1.72	2669	0.18	482535	33.21	82338.67	4517.33	483.09	87339.09	-76570	-50682	3646	-123606	206374083
20010608	2317	鴻海	-163	-537	-6	-706	454746	31.3	24420	1.68	2663	0.18	481829	33.16	83218.65	4468.97	487.33	88174.95	-30038	-98899	-1105	-130042	206374085
20010611	2317	鴻海	992	434	-16	1410	455738	31.37	24854	1.71	2647	0.18	483239	33.26	86590.25	4722.37	502.93	91815.55	185840	81349	-2999	264190	206374092
20010612	2317	鴻海	151	15	-26	140	455888	31.38	24869	1.71	2621	0.18	483378	33.27	86618.75	4725.22	497.99	91841.96	28466	2846	-4934	26378	206374095
20010613	2317	鴻海	-1145	-55	231	-969	454742	31.3	24814	1.71	2852	0.2	482408	33.21	85036.87	4640.33	533.32	90210.52	-215912	-10366	43539	-182739	206374097
20010614	2317	鴻海	-1439	40	0	-1399	453303	31.2	24854	1.71	2852	0.2	481009	33.11	82954.45	4548.39	521.92	88024.76	-264127	7338	0	-256789	206374100
20010615	2317	鴻海	309	-328	1	-18	453611	31.22	24526	1.69	2853	0.2	480990	33.11	84371.72	4561.95	530.66	89464.33	56511	-60106	183	-3412	206374103
20010618	2317	鴻海	-543	-5	2	-546	453006	31.18	24521	1.69	2855	0.2	480382	33.07	82900.17	4487.45	522.46	87910.08	-99287	-914	365	-99836	206374110
