年度	年季	股票代號	代號	股票名稱	名稱	市場別	財報類別	流動資產(千)	　現金及約當現金(千)	　透過損益按公允價值衡量之金融資產–流動(千)	　透過其他綜合損益按公允價值衡量之金融資產–流動(千)	　備供出售金融資產–流動(千)	　持有至到期日金融資產–流動(千)	　按攤銷後成本衡量之金融資產–流動(千)	　避險之金融資產–流動(千)	　合約資產–流動(千)	　以成本衡量之金融資產–流動(千)	　無活絡市場之債務工具投資–流動(千)	　短期投資合計(千)	　避險之衍生金融資產–流動(千)	　應收票據淨額(千)	　應收票據–關係人淨額(千)	　應收帳款淨額(千)	　應收帳款–關係人淨額(千)	　應收帳款與票據合計(千)	　應收建造合約款(千)	　應收建造合約款–關係人淨額(千)	　應收營業租賃款淨額(千)	　應收營業租賃款淨額–關係人淨額(千)	　應收融資租賃款淨額(千)	　應收融資租賃款淨額–關係人淨額(千)	　其他應收款(千)	　其他應收款–關係人(千)	　本期所得稅資產(千)	　生物資產(千)	　存貨(千)	　在建工程(千)	　預付款項(千)	　取得合約之增額成本–流動(千)	　待退回產品權利–流動(千)	　履行合約成本–流動(千)	　其他流動資產(千)	非流動資產(千)	　透過損益按公允價值衡量之金融資產–非流動(千)	　透過其他綜合損益按公允價值衡量之金融資產–非流動(千)	　備供出售金融資產–非流動(千)	　持有至到期日金融資產–非流動(千)	　避險之衍生金融資產–非流動(千)	　按攤銷後成本衡量之金融資產–非流動(千)	　避險之金融資產–非流動(千)	　合約資產–非流動(千)	　以成本衡量之金融資產–非流動(千)	　無活絡市場之債務工具投資–非流動(千)	　採用權益法之投資(千)	　長期投資合計(千)	　不動產、廠房及設備(千)	　　土地(千)	　　土地改良物(千)	　　房屋及建築(千)	　　機器設備(千)	　　運輸設備(千)	　　租賃資產淨額(千)	　　其他不動產、廠房及設備(千)	　礦產資源(千)	　使用權資產(千)	　投資性不動產(千)	　無形資產(千)	　　商標權(千)	　　專利權(千)	　　商譽(千)	　　其他無形資產(千)	　遞延所得稅資產(千)	　存出保證金(千)	　遞延費用(千)	　長期應收票據及款項(千)	　長期應收票據及款項–關係人(千)	　取得合約之增額成本–非流動(千)	　預付投資款(千)	　待退回產品權利–非流動(千)	　履行合約成本–非流動(千)	　其他非流動資產(千)	資產總計(千)	流動負債(千)	　短期借款(千)	　應付短期票券(千)	　透過損益按公允價值衡量之金融負債–流動(千)	　避險之衍生金融負債–流動(千)	　避險之金融負債–流動(千)	　合約負債–流動(千)	　按攤銷後成本衡量之金融負債–流動(千)	　以成本衡量之金融負債–流動(千)	　應付票據(千)	　應付票據–關係人(千)	　應付帳款(千)	　應付帳款–關係人(千)	　應付建造合約款(千)	　應付建造合約款–關係人(千)	　其他應付款(千)	　其他應付款項–關係人(千)	　應付租賃款–流動(千)	　淨確定福利負債–流動(千）	　本期所得稅負債(千)	　負債準備–流動(千)	　與待出售非流動資產直接相關之負債(千)	　租賃負債–流動(千)	　預收款項(千)	　一年或一營業週期內到期長期負債(千)	　退款負債–流動(千)	　　一年或一營業週期內到期或執行賣回權公司債(千)	　　一年或一營業週期內到期長期借款(千)	　　一年或一營業週期內到期長期應付票據及款項－非關係人(千)	　　一年或一營業週期內到期長期應付票據及款項－關係人(千)	　財務保證負債–流動(千)	　其他流動負債(千)	非流動負債(千)	　透過損益按公允價值衡量之金融負債–非流動(千)	　避險之衍生金融負債–非流動(千)	　避險之金融負債–非流動(千)	　按攤銷後成本衡量之金融負債–非流動(千)	　以成本衡量之金融負債–非流動(千)	　合約負債–非流動(千)	　應付公司債(千)	　長期借款(千)	　長期應付票據及款項(千)	　長期應付票據及款項–關係人(千)	　長期遞延收入(千)	　特別股負債–非流動(千)	　長期負債合計(千)	　負債準備–非流動(千)	　遞延所得稅負債(千)	　租賃負債–非流動(千)	　淨確定福利負債–非流動(千)	　存入保證金(千)	　退款負債–非流動(千)	　財務保證負債–非流動(千)	　其他非流動負債(千)	負債總計(千)	股本(千)	　普通股股本(千)	　特別股股本(千)	　債券換股權利證書(千)	　預收股本(千)	　待分配股票股利(千)	　特別股轉換普通股權利證書(千)	資本公積(千)	　資本公積–發行溢價(千)	　資本公積–庫藏股票交易(千)	　資本公積–取得或處分子公司股權價格與帳面價值差額(千)	　資本公積–處分資產增益(千)	　資本公積–受贈資產(千)	　資本公積–採用權益法認列關聯企業及合資股權淨值之變動數(千)	　資本公積–合併溢額(千)	　資本公積–員工認股權(千)	　資本公積–認股權(千)	　資本公積–其他(千)	保留盈餘(千)	　法定盈餘公積(千)	　特別盈餘公積(千)	　未分配盈餘(千)	其他權益(千)	　國外營運機構財務報表換算之兌換差額(千)	　透過其他綜合損益按公允價值衡量之金融資產未實現評價損益(千)	　備供出售金融資產未實現損益(千)	　現金流量避險中屬有效避險部分之避險工具損益(千)	　國外營運機構淨投資避險中屬有效避險部分之避險工具損益(千)	　按公允價值衡量之金融負債信用風險變動影響數(千)	　確定福利計畫再衡量數(千)	　避險工具之損益(千)	　不動產重估增值(千)	　與待出售非流動資產直接相關之權益(千)	　其他權益項目(千)	庫藏股票(千)	共同控制下前手權益(千)	合併前非屬共同控制股權(千)	母公司業主權益(千)	非控制權益(千)	權益總計(千)	每股淨值(元)	原始每股淨值(元)	公告每股淨值(元)	負債及權益總計(千)	預收股款之約當發行股數(股)	母公司暨子公司所持有之母公司庫藏股(股)	銷貨收入淨額累計(千)	　銷貨收入累計(千)	　銷貨退回累計(千)	　銷貨折讓累計(千)	營業收入淨額累計(千)	營業成本累計(千)	營業毛利累計(千)	　聯屬公司間未實現利益累計(千)	　聯屬公司間已實現利益累計(千)	營業毛利淨額累計(千)	營業費用累計(千)	　推銷費用累計(千)	　管理費用累計(千)	　研發費用累計(千)	　預期信用減損損益累計(千)	　其他營業費用累計(千)	其他收益及費損累計(千)	　其他收益累計(千)	　其他費損累計(千)	營業利益累計(千)	營業外收入及支出累計(千)	其他收入累計(千)	　利息收入累計(千)	　租金收入累計(千)	　權利金收入累計(千)	　股利收入累計(千)	　廉價購買利益累計(千)	　手續費收入累計(千)	　違約金收入累計(千)	　歸墊收入累計(千)	　壞帳轉回利益累計(千)	　沖銷逾期應付款利益累計(千)	　其他收入累計(千)	其他利益及損失累計(千)	　處分不動產、廠房及設備利益累計(千)	　處分投資性不動產利益累計(千)	　處分無形資產利益累計(千)	　處分投資利益累計(千)	　售後租回移轉權利利益累計(千)	　使用權資產轉租利益累計(千)	　租賃修改利益累計(千)	　外幣兌換利益累計(千)	　透過損益按公允價值衡量之金融資產及負債利益累計(千)	　按攤銷後成本衡量之金融負債利益累計(千)	　當期原始認列生物資產之利益累計(千)	　生物資產當期公允價值減出售成本變動之利益累計(千)	　公允價值調整利益–投資性不動產累計(千)	　不動產、廠房及設備重估價利益累計(千)	　無形資產重估價利益累計(千)	　減損迴轉利益累計(千)	　手續費支出累計(千)	　停工損失累計(千)	　虧損性合約損失累計(千)	　保證合約損失累計(千)	　賠償損失累計(千)	　什項支出累計(千)	　處分不動產、廠房及設備損失累計(千)	　處分投資性不動產損失累計(千)	　處分無形資產損失累計(千)	　處分投資損失累計(千)	　售後租回移轉權利損失累計(千)	　使用權資產轉租損失累計(千)	　租賃修改損失累計(千)	　外幣兌換損失累計(千)	　透過損益按公允價值衡量之金融資產及負債損失累計(千)	　按攤銷後成本衡量之金融負債損失累計(千)	　當期原始認列生物資產之損失累計(千)	　生物資產當期公允價值減出售成本變動之損失累計(千)	　公允價值調整損失–投資性不動產累計(千)	　不動產、廠房及設備重估價損失累計(千)	　無形資產重估價損失累計(千)	　減損損失累計(千)	　其他利益及損失累計(千)	　處分不動產、廠房及設備淨損益累計(千)	　處分投資性不動產淨損益累計(千)	　處分無形資產淨損益累計(千)	　處分投資淨損益累計(千)	　售後租回移轉權利淨損益累計(千)	　使用權資產轉租淨損益累計(千)	　租賃修改淨損益累計(千)	　外幣兌換淨損益累計(千)	　透過損益按公允價值衡量之金融資產及負債淨損益累計(千)	　按攤銷後成本衡量之金融負債淨損益累計(千)	　當期原始認列生物資產之淨損益累計(千)	　生物資產當期公允價值減出售成本變動之淨損益累計(千)	　公允價值調整利淨損益–投資性不動產累計(千)	　不動產、廠房及設備重估價利淨損益累計(千)	　無形資產重估價淨損益累計(千)	　減損迴轉淨損益累計(千)	財務成本累計(千)	　避險工具之利益累計(千)	　歸因於所規避風險之被避險項目之利益–公允價值避險累計(千)	　現金流量避險無效而認列於損益之利益累計(千)	　現金流量避險有效而自權益轉列之利益累計(千)	　國外營運機構淨投資避險無效而認列於損益之利益累計(千)	　利息費用累計(千)	　負債性特別股股息累計(千)	　避險工具之損失累計(千)	　歸因於所規避風險之被避險項目之損失–公允價值避險累計(千)	　現金流量避險無效而認列於損益之損失累計(千)	　現金流量避險有效自權益轉列之損失累計(千)	　國外營運機構淨投資避險無效而認列於損益之損失累計(千)	　其他財務成本累計(千)	預期信用減損損益累計(千)	　預期信用減損利益累計(千)	　預期信用減損損失累計(千)	採用權益法之關聯企業及合資損益之份額累計(千)	　採用權益法認列之關聯企業及合資利益之份額累計(千)	　採用權益法認列之關聯企業及合資損失之份額累計(千)	除列按攤銷後成本衡量金融資產淨損益累計(千)	　除列按攤銷後成本衡量金融資產利益累計(千)	　除列按攤銷後成本衡量金融資產損失累計(千)	金融資產重分類淨損益累計(千)	　金融資產重分類利益累計(千)	　金融資產重分類損失累計(千)	營業外收入累計(千)	營業外支出累計(千)	稅前純益累計(千)	所得稅累計(千)	繼續營業單位損益累計(千)	停業部門損益累計(千)	合併前非屬共同控制股權損益累計(千)	稅後純益累計(千)	其他綜合損益累計(千)	　不重分類至損益之項目累計(千)	　　確定福利計畫之再衡量數累計(千)	　　不動產重估增值累計(千)	　　指定按公允價值衡量之金融負債信用風險變動影響數累計(千)	　　與待出售非流動資產直接相關之權益–不重分類至損益累計(千)	　　透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益累計(千)	　　避險工具之損益–不重分類至損益累計(千)	　　採權益法認列之關聯企業及合資其他綜合損益之份額–不重分類至損益累計(千)	　　不重分類至損益之其他項目累計(千)	　　與不重分類之項目相關之所得稅累計(千)	　後續可能重分類至損益之項目累計(千)	　　合併前非屬共同控制股權綜合損益淨額累計(千)	　　國外營運機構財務報表換算之兌換差額累計(千)	　　備供出售金融資產未實現評價損益累計(千)	　　現金流量避險中屬有效避險部分之避險工具損益累計(千)	　　國外營運機構淨投資避險中屬有效避險部分之避險工具損益累計(千)	　　與待出售非流動資產直接相關之權益–可能重分類至損益累計(千)	　　透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益累計(千)	　　避險工具之損益–可能重分類至損益累計(千)	　　採權益法認列關聯企業及合資其他綜合損益之份額–可能重分類至損益累計(千)	　　可能重分類至損益之其他項目累計(千)	　　與可能重分類至損益之項目相關之所得稅累計(千)	綜合損益累計(千)	稅後純益歸屬累計(千)	　母公司業主–稅後純益累計(千)	　非控制權益–稅後純益累計(千)	　共同控制下前手權益–稅後純益累計(千)	綜合損益歸屬累計(千)	　母公司業主–綜合損益累計(千)	　非控制權益–綜合損益累計(千)	　共同控制下前手權益–綜合損益累計(千)	EBITDA累計(千)	公告累計基本每股盈餘(元)	公告累計稀釋每股盈餘(元)	原始累計每股稅前盈餘(元)	原始累計每股稅後盈餘(元)	原始累計每股綜合盈餘(元)	累計每股稅前盈餘(元)	累計每股稅後盈餘(元)	累計每股綜合盈餘(元)	銷貨收入淨額(千)	　銷貨收入(千)	　銷貨退回(千)	　銷貨折讓(千)	營業收入淨額(千)	營業成本(千)	營業毛利(千)	　聯屬公司間未實現利益(千)	　聯屬公司間已實現利益(千)	營業毛利淨額(千)	營業費用(千)	　推銷費用(千)	　管理費用(千)	　研發費用(千)	　預期信用減損損益(千)	　其他營業費用(千)	其他收益及費損(千)	　其他收益(千)	　其他費損(千)	營業利益(千)	營業外收入及支出(千)	其他收入(千)	　利息收入(千)	　租金收入(千)	　權利金收入(千)	　股利收入(千)	　廉價購買利益(千)	　手續費收入(千)	　違約金收入(千)	　歸墊收入(千)	　壞帳轉回利益(千)	　沖銷逾期應付款利益(千)	　其他收入(千)	其他利益及損失(千)	　手續費支出(千)	　停工損失(千)	　虧損性合約損失(千)	　保證合約損失(千)	　賠償損失(千)	　什項支出(千)	　其他利益及損失(千)	　處分不動產、廠房及設備淨損益(千)	　處分投資性不動產淨損益(千)	　處分無形資產淨損益(千)	　處分投資淨損益(千)	　售後租回移轉權利淨損益(千)	　使用權資產轉租淨損益(千)	　租賃修改淨損益(千)	　外幣兌換淨損益(千)	　透過損益按公允價值衡量之金融資產及負債淨損益(千)	　按攤銷後成本衡量之金融負債淨損益(千)	　當期原始認列生物資產之淨損益(千)	　生物資產當期公允價值減出售成本變動之淨損益(千)	　公允價值調整利淨損益–投資性不動產(千)	　不動產、廠房及設備重估價利淨損益(千)	　無形資產重估價淨損益(千)	　減損迴轉淨損益(千)	財務成本(千)	　避險工具之利益(千)	　歸因於所規避風險之被避險項目之利益–公允價值避險(千)	　現金流量避險無效而認列於損益之利益(千)	　現金流量避險有效而自權益轉列之利益(千)	　國外營運機構淨投資避險無效而認列於損益之利益(千)	　利息費用(千)	　負債性特別股股息(千)	　避險工具之損失(千)	　歸因於所規避風險之被避險項目之損失–公允價值避險(千)	　現金流量避險無效而認列於損益之損失(千)	　現金流量避險有效自權益轉列之損失(千)	　國外營運機構淨投資避險無效而認列於損益之損失(千)	　其他財務成本(千)	預期信用減損損益(千)	　預期信用減損利益(千)	　預期信用減損損失(千)	採用權益法之關聯企業及合資損益之份額(千)	　採用權益法認列之關聯企業及合資利益之份額(千)	　採用權益法認列之關聯企業及合資損失之份額(千)	除列按攤銷後成本衡量金融資產淨損益(千)	　除列按攤銷後成本衡量金融資產利益(千)	　除列按攤銷後成本衡量金融資產損失(千)	金融資產重分類淨損益(千)	　金融資產重分類利益(千)	　金融資產重分類損失(千)	營業外收入(千)	營業外支出(千)	稅前純益(千)	所得稅(千)	繼續營業單位損益(千)	停業部門損益(千)	合併前非屬共同控制股權損益(千)	稅後純益(千)	其他綜合損益(千)	　不重分類至損益之項目(千)	　　確定福利計畫之再衡量數(千)	　　不動產重估增值(千)	　　指定按公允價值衡量之金融負債信用風險變動影響數(千)	　　與待出售非流動資產直接相關之權益–不重分類至損益(千)	　　透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益(千)	　　避險工具之損益–不重分類至損益(千)	　　採權益法認列之關聯企業及合資其他綜合損益之份額–不重分類至損益(千)	　　不重分類至損益之其他項目(千)	　　與不重分類之項目相關之所得稅(千)	　後續可能重分類至損益之項目(千)	　　合併前非屬共同控制股權綜合損益淨額(千)	　　國外營運機構財務報表換算之兌換差額(千)	　　備供出售金融資產未實現評價損益(千)	　　現金流量避險中屬有效避險部分之避險工具損益(千)	　　國外營運機構淨投資避險中屬有效避險部分之避險工具損益(千)	　　與待出售非流動資產直接相關之權益–可能重分類至損益(千)	　　透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益(千)	　　避險工具之損益–可能重分類至損益(千)	　　採權益法認列關聯企業及合資其他綜合損益之份額–可能重分類至損益(千)	　　可能重分類至損益之其他項目(千)	　　與可能重分類至損益之項目相關之所得稅(千)	綜合損益(千)	稅後純益歸屬(千)	　母公司業主–稅後純益(千)	　非控制權益–稅後純益(千)	　共同控制下前手權益–稅後純益(千)	綜合損益歸屬(千)	　母公司業主–綜合損益(千)	　非控制權益–綜合損益(千)	　共同控制下前手權益–綜合損益(千)	EBITDA(千)	公告基本每股盈餘(元)	公告稀釋每股盈餘(元)	原始每股稅前盈餘(元)	原始每股稅後盈餘(元)	原始每股綜合盈餘(元)	每股稅前盈餘(元)	每股稅後盈餘(元)	每股綜合盈餘(元)	營業活動現金流量累計(千)	投資活動現金流量累計(千)	籌資活動現金流量累計(千)	現金流量匯率影響數累計(千)	本期現金及約當現金增減數累計(千)	原始累計每股營業現金流量(元)	原始累計每股現金流量(元)	營業活動現金流量(千)	投資活動現金流量(千)	籌資活動現金流量(千)	現金流量匯率影響數(千)	本期現金及約當現金增減數(千)	原始每股營業現金流量(元)	原始每股現金流量(元)	固定資產比率(%)	固定資產對權益比率(%)	固定資產對長期負債比率(%)	固定資產對長期資金比率(%)	負債比率(%)	長期資金佔固定資產比率(%)	權益對負債比率(%)	權益對長期負債比率(%)	運用資本對資產總額比率(%)	淨值比率(%)	歸屬於母公司–淨值比率(%)	長期負債對淨值比率(%)	固定資產對淨值比率(%)	槓桿比率(%)	流動比率(%)	速動比率(%)	現金與流動資產比率(%)	現金與流動負債比率(%)	運用資本與流動資產比率(%)	短期借款與流動資產比率(%)	應付款項週轉率(次)	應付款項週轉率–不含關係人(次)	應付款項週轉率累季(次)	應付款項週轉率累季–不含關係人(次)	應付款項週轉天數(天)	應付款項週轉天數–不含關係人(天)	應付款項週轉天數累季(天)	應付款項週轉天數累季–不含關係人(天)	應收款項週轉率(次)	應收款項週轉率–不含關係人(次)	應收款項週轉率累季(次)	應收款項週轉率累季–不含關係人(次)	應收款項週轉天數(天)	應收款項週轉天數–不含關係人(天)	應收款項週轉天數累季(天)	應收款項週轉天數累季–不含關係人(天)	存貨週轉率(次)	存貨週轉率累季(次)	存貨週轉天數(天)	存貨週轉天數累季(天)	固定資產週轉率(次)	固定資產週轉率累季(次)	總資產週轉率(次)	總資產週轉率累季(次)	淨值週轉率(次)	淨值週轉率累季(次)	營業利益佔實收資本比率(%)	營業利益佔實收資本比率累季(%)	稅前純益佔實收資本比率(%)	稅前純益佔實收資本比率累季(%)	毛利率(%)	毛利率累季(%)	營業費用率(%)	營業費用率累季(%)	營業利益率(%)	營業利益率累季(%)	營業利益率(減利息費用)(%)	營業利益率(減利息費用)累季(%)	稅前純益率(%)	稅前純益率累季(%)	稅後純益率(%)	稅後純益率累季(%)	歸屬於母公司–稅後純益(%)	歸屬於母公司–稅後純益累季(%)	EBITDA利潤率(%)	EBITDA利潤率累季(%)	稅前權益報酬率(%)	稅前權益報酬率累季(%)	稅後權益報酬率(%)	稅後權益報酬率累季(%)	歸屬於母公司–稅後權益報酬率(%)	歸屬於母公司–稅後權益報酬率累季(%)	稅前資產報酬率(%)	稅前資產報酬率累季(%)	稅後資產報酬率(%)	稅後資產報酬率累季(%)	歸屬於母公司–稅後資產報酬率(%)	歸屬於母公司–稅後資產報酬率累季(%)	稅後固定資產報酬率(%)	稅後固定資產報酬率累季(%)	歸屬於母公司–稅後固定資產報酬率(%)	歸屬於母公司–稅後固定資產報酬率累季(%)	利息費用對營業收入比率(%)	利息費用對營業收入比率累季(%)	利息保障倍數(倍)	利息保障倍數累季(倍)	營收季變動率(%)	營收成長率(%)	營收成長率累季(%)	總資產成長率(%)	淨值成長率(%)	固定資產成長率(%)	研發費用比率(%)	研發費用比率累季(%)	管銷費用比率(%)	管銷費用比率累季(%)	現金流量比率(%)	現金流量比率累季(%)	營業利益季變動率(%)	營業利益成長率(%)	營業利益成長率累季(%)	稅前純益季變動率(%)	稅前純益成長率(%)	稅前純益成長率累季(%)	稅後純益季變動率(%)	稅後純益成長率(%)	稅後純益成長率累季(%)	歸屬於母公司–稅後純益季變動率(%)	歸屬於母公司–稅後純益成長率(%)	歸屬於母公司–稅後純益成長率累季(%)	稅額扣抵比率(%)	預計稅額扣抵比率(%)	員工人數	公告累計基本每股盈餘成長率(%)	公告基本每股盈餘成長率(%)	公告基本每股盈餘季變動(%)	原始每股營業額(元)	原始累計每股營業額(元)	原始每股營業利益(元)	原始累計每股營業利益(元)	期末股價淨值比	季底收盤價(元)	DPZ–Score	DPZ等級	Z–Score	Z等級	財務信評	WACC	加權平均股本(百萬)	更新日期	公告日期	建立日期	CTIME	RTIME
2000	200001	2454	2454	聯發科	聯發科	1	個別	5689906	2915173												24418		1221066		1245484											696512						832737	494143													250278			74123	131549			44606				46885				46885										196980	6184049	2255751									57139		165867	932978							122549												977218	13649																	9149				4500	2269400	1167743	1167743						70000										70000	2676906	104428		2572478																3914649		3914649	18.06	33.52		6184049			2573589	2573653		64	2573589	1638958	934631			934631	323440	37698	202805	82937		0				611191	35541	33884	33884										0	785				3310																		13																2512	0				3310												-2512																											38066	2525	646732	32819				613913																									613913	613913							646732	2.83		5.54	5.26		2.98	2.83		2573589	2573653		64	2573589	1638958	934631			934631	323440	37698	202805	82937		0				611191	35541	33884	33884										0	785						13	0				3310												-2512																											38066	2525	646732	32819				613913																									613913	613913							646732	2.83		5.54	5.26		2.98	2.83																4.05	6.39		6.39	36.7	1564.12	172.5		55.53	63.3	63.3		6.39	57.97	252.24	221.36	51.23	129.23	60.36		1.49	7.79	5.98	31.18	60.21	11.55	60.21	11.55	2.3	2.32	9.21	9.29	39.08	38.73	39.08	38.73	2.68	10.72	33.57	33.57	10.34	41.35	0.45	1.81	0.71	2.85	49.38	49.38	52.25	52.25	36.32	36.32	12.57	12.57	23.75	23.75	23.75	23.75	25.13	25.13	23.85	23.85	23.85	23.85	25	25	17.93	17.93	17.02	17.02	17.02	17.02	11.38	11.38	10.8	10.8	10.8	10.8	246.61	246.61	246.61	246.61											3.22	3.22	9.35	9.35																					22.04	22.04	5.23	5.23	0									20181205		20151229	2015/12/29 上午 08:21:58	289549620
2000	200002	2454	2454	聯發科	聯發科	1	個別	6063689	2525143														1208070	19633	1227703											1194185						1116658	1557157													249848			74123	131549			44176				59910				59910										1247399	7620846	2900764									8592		362548	1244915			1054697				131718												98294	23271								13500					13500				9771				0	2924035	1167743	1167743				1000923		71260										71260	2456885	269013		2187872																4696811		4696811	21.66	40.22		7620846			5569363	5569630		267	5569363	3486609	2082754			2082754	651451	59810	443558	148083		0				1431303	79095	68852	68852										0	8786				9448				2325														475																2512	0				9448				2325								-2512																											82082	2987	1510398	100770				1409628																									1409628	1409628							1510398	6.5		12.93	12.07		6.97	6.5		2995774	2995977		203	2995774	1847651	1148123			1148123	328011	22112	240753	65146		0				820112	43554	34968	34968										0	8001						462	0				6138												0																											44016	462	863666	67951				795715																									795715	795715							863666	3.67		7.4	6.81		3.98	3.67		1575457	-2206206	-1313		-632062	13.49	-5.41								3.28	5.32	1850.73	5.3	38.37	1885.27	160.63	34791.19	41.5	61.63	61.63	0.29	5.32	62.26	209.04	167.87	41.64	87.05	52.16		0.97	2.24	3.76	8.59	93.2	40.16	95.71	41.91	2.42	2.44	10.05	10.23	37.15	36.86	35.83	35.19	1.95	8.11	46.05	44.41	11.98	44.78	0.43	1.74	0.7	2.79	66.19	115.52	69.71	121.9	38.32	37.4	10.95	11.7	27.38	25.7	27.38	25.7	28.83	27.12	26.56	25.31	26.56	25.31	29	27	20.06	37.77	18.48	35.25	18.48	35.25	12.51	23.59	11.53	22.02	11.53	22.02	318.21	566.74	318.21	566.74					16.4						2.17	2.66	8.77	9.04		54.31	34.18			33.54			29.61			29.61								29.68	25.65	47.69	7.02	7.02	0									20180831		20151229	2015/12/29 上午 08:25:34	279940356
2000	200003	2454	2454	聯發科	聯發科	1	個別	5746098	1978504												228200		1613005	12645	1853850											1548811						364933	2935106													259016			75522	131549			51945				58818				58818		900663								1716609	8681204	2689162									3714		502301	670496			1307830				123068												81753	24012								13500					13500				10512				0	2713174	2168666	2168666						71260										71260	3728104	269014		3459090																5968030		5968030	27.53	27.52		8681204			9468551	9469464		913	9468551	5675870	3792681			3792681	1086842	103183	746365	237294		0				2705839	118151	85671	85671										0	30002				21552				10996														34																2512	0				21552				10996								-2512	452						452							0													121573	3422	2823990	143143				2680847																									2680847	2680847							2823990	8.48		13.02	12.36		13.03	12.37		3899188	3899834		646	3899188	2189261	1709927			1709927	435391	43373	302807	89211		0				1274536	39056	16819	16819										0	21216						-441	0				12104				8671								0																											39491	435	1313592	42373				1271219																									1271219	1271219							1313592	1.98		6.06	5.86		6.06	5.86		1663062	-2840450	-1313		-1178701	7.67	-5.44	87605	-634244	0		-546639	0.4	-2.52	2.98	4.34	1918.64	4.33	31.25	2309.33	219.96	44207.63	35.21	68.75	68.75	0.23	4.34	45.46	213.68	156.08	34.43	73.57	53.2		0.85	1.35	4.3	7.52	105.96	66.59	83.76	47.84	2.53	2.56	8.88	8.98	35.56	35.19	40.54	40.08	1.6	7.29	56.38	49.35	15.33	49.84	0.48	1.82	0.73	2.72	56.9	120.8	58.64	126.08	43.85	40.06	11.17	11.48	32.69	28.58	32.69	28.57	33.69	29.82	32.6	28.31	32.6	28.31	34	30	24.63	60.94	23.84	57.85	23.84	57.85	16.12	40.74	15.6	38.67	15.6	38.67	499.63	1058.32	499.63	1058.32		0		6248.77	30.16						2.29	2.51	8.88	8.97	3.26	61.84	55.41			52.09			59.76			59.76								-46.05	17.98	43.66	5.88	5.88	0		8.21	3						20180831		20151229	2015/12/29 上午 08:29:25	279940395
2000	200004	2454	2454	聯發科	聯發科	1	個別	6193690	4085269														1130919	5439	1136358											936930						35133	3028792													306266			75522	173790			56954				103200				103200										2619326	9222482	2578932									7786		283602	342016							144558												1800970	29824								13500					13500				16324				0	2608756	2168666	2168666						71260										71260	4373800	269013		4104787																6613726		6613726	30.51	30.5	30.49	9222482			12861702	12862667		965	12861702	7498313	5363389			5363389	1706805	117139	1037186	552480		0				3656584	-161372	124595	124595										0	-312238				103380				77406														494																492530	0				103380				77406								-492530																											331652	493024	3495212	168669				3326543																									3326543	3326543							3495212	15.34		16.12	15.34		16.12	15.34		3393151	3393203		52	3393151	1822443	1570708			1570708	619963	13956	290821	315186		0				950745	-279523	38924	38924										0	-342240						460	0				81828				66410								-490018																											210079	489602	671222	25526				645696																									645696	645696							671222	6.86		3.1	2.98		3.1	2.98		3429172	-2499795	-1313		928064	15.81	4.28	1766110	340655	0		2106765	8.14	9.71	3.32	4.63	2268.64	4.62	28.29	2163.88	253.52	48990.56	39.2	71.71	71.71	0.2	4.63	39.44	240.16	203.83	65.96	158.41	58.36		1.17	1.73	8.98	30.67	76.98	51.98	40.1	11.74	2.27	2.28	12.1	12.25	39.66	39.42	29.76	29.4	1.47	10.25	61.38	35.12	12.01	46.44	0.38	1.79	0.54	2.59	42.45	163.25	29.97	156.04	46.29	41.7	18.27	13.27	28.02	28.43	28.02	28.43	19.78	27.18	19.03	25.86	19.03	25.86	20	27	10.67	70.51	10.26	67.1	10.26	67.1	7.5	48.52	7.21	46.18	7.21	46.18	228.45	1201.2	228.45	1201.2					-12.98		127.28	77.92	100.37	23.69	9.29	4.3	8.98	8.97	68.48	132.97	-25.4		117.28	-48.9		96.7	-49.21		102.12	-49.21		102.12				5.07		246.46	15.65	59.31	4.38	4.38	0		9.33	3						20180831		20151229	2015/12/29 上午 08:33:38	279940434
