日期	股票代號	股票名稱	外資買賣超	投信買賣超	自營商買賣超	買賣超合計	外資持股(張)	外資持股比率(%)	投信持股(張)	投信持股比率(%)	自營商持股(張)	自營商持股比率(%)	法人持股合計	法人持股比率(%)	外資持股市值(百萬)	投信持股市值(百萬)	自營商持股市值(百萬)	法人持股市值(百萬)	外資買賣超金額(千)	投信買賣超金額(千)	自營商買賣超金額(千)	法人買賣超金額(千)	RTIME
20010723	2454	聯發科	0	40	0	40	0	0	40	0.02	0	0	40	0.02	0	11.88	0	11.88	0	11880	0	11880	205805065
20010724	2454	聯發科	996	5020	527	6543	0	0	5060	2.33	527	0.24	5587	2.57	0	1598.96	166.53	1765.49	312813	1576631	165515	2054959	206374218
20010725	2454	聯發科	566	2173	124	2863	0	0	7233	3.33	651	0.3	7884	3.63	0	2444.75	220.04	2664.79	187069	718198	40983	946250	206374221
20010726	2454	聯發科	30	419	-34	415	0	0	7652	3.53	617	0.28	8269	3.81	0	2762.37	222.74	2985.11	10714	149650	-12143	148221	206374225
20010727	2454	聯發科	839	14	33	886	0	0	7666	3.53	650	0.3	8316	3.83	0	2759.76	234	2993.76	309071	5158	12156	326385	206374229
20010731	2454	聯發科	720	577	108	1405	0	0	8243	3.8	758	0.35	9001	4.15	0	3173.56	291.83	3465.39	271073	217235	40661	528969	206374241
20010801	2454	聯發科	169	353	-10	512	0	0	8596	3.96	748	0.34	9344	4.3	0	3171.92	276.01	3447.93	63643	132937	-3766	192814	206374243
20010802	2454	聯發科	607	103	-10	700	0	0	8699	4.01	738	0.34	9437	4.35	0	3305.62	280.44	3586.06	228547	38782	-3765	263564	206374246
20010803	2454	聯發科	57	-110	-125	-178	0	0	8589	3.96	613	0.28	9202	4.24	0	3323.94	237.23	3561.17	22165	-42775	-48608	-69218	206374249
20010806	2454	聯發科	6	322	-67	261	0	0	8911	4.11	546	0.25	9457	4.36	0	3555.49	217.85	3773.34	2357	126513	-26325	102545	206374257
20010807	2454	聯發科	3	103	18	124	0	0	9014	4.16	564	0.26	9578	4.42	0	3533.49	221.09	3754.58	1179	40485	7075	48739	206374261
20010808	2454	聯發科	43	35	17	95	0	0	9049	4.17	581	0.27	9630	4.44	0	3610.55	231.82	3842.37	16918	13771	6688	37377	206374264
20010809	2454	聯發科	-340	123	-59	-276	0	0	9172	4.23	522	0.24	9694	4.47	0	3604.6	205.15	3809.75	-135235	48923	-23468	-109780	206374267
20010810	2454	聯發科	163	110	-1	272	0	0	9282	4.28	521	0.24	9803	4.52	0	3610.7	202.67	3813.37	63506	42857	-390	105973	206374271
20010813	2454	聯發科	43	154	-117	80	0	0	9436	4.35	404	0.19	9840	4.54	0	3642.3	155.94	3798.24	16810	60206	-45741	31275	206374280
20010814	2454	聯發科	0	264	51	315	0	0	9700	4.47	455	0.21	10155	4.68	0	3802.4	178.36	3980.76	0	101004	19512	120516	206374284
20010815	2454	聯發科	131	138	15	284	0	0	9838	4.54	470	0.22	10308	4.76	0	3866.33	184.71	4051.04	51522	54275	5899	111696	206374287
20010816	2454	聯發科	15	59	1	75	0	0	9897	4.56	471	0.22	10368	4.78	0	3770.76	179.45	3950.21	5783	22747	386	28916	206374291
20010817	2454	聯發科	46	60	39	145	0	0	9957	4.59	510	0.24	10467	4.83	0	3823.49	195.84	4019.33	17416	22717	14765	54898	206374294
20010820	2454	聯發科	60	418	163	641	0	0	10375	4.78	673	0.31	11048	5.09	0	4170.75	270.55	4441.3	23880	166368	64875	255123	206374301
20010821	2454	聯發科	22	279	87	388	0	0	10654	4.91	760	0.35	11414	5.26	0	4346.83	310.08	4656.91	8941	113394	35359	157694	206374306
20010822	2454	聯發科	-164	429	128	393	0	0	11083	5.11	888	0.41	11971	5.52	0	4344.54	348.1	4692.64	-65715	171901	51289	157475	206374309
20010823	2454	聯發科	88	-206	-53	-171	0	0	10877	5.01	835	0.38	11712	5.39	0	4242.03	325.65	4567.68	34496	-80752	-20776	-67032	206374312
20010824	2454	聯發科	142	-47	136	231	0	0	10830	4.99	971	0.45	11801	5.44	0	4115.4	368.98	4484.38	54228	-17949	51937	88216	206374315
20010827	2454	聯發科	90	18	57	165	0	0	10848	5	1028	0.47	11876	5.47	0	4187.33	396.81	4584.14	34529	6906	21869	63304	206374323
20010828	2454	聯發科	52	-73	53	32	0	0	10775	4.97	1081	0.5	11856	5.47	0	4062.18	407.54	4469.72	19701	-27657	20080	12124	206374326
20010829	2454	聯發科	184	399	145	728	0	0	11174	5.15	1226	0.57	12400	5.72	0	4279.64	469.56	4749.2	70647	153196	55673	279516	206374329
20010830	2454	聯發科	0	-117	-204	-321	0	0	15526	4.91	1512	0.48	17038	5.39	0	4347.45	423.47	4770.92	0	-32760	-57120	-89880	206374333
20010831	2454	聯發科	-25	-146	-307	-478	0	0	15380	4.87	1205	0.38	16585	5.25	0	4444.99	348.36	4793.35	-7232	-42232	-88802	-138266	206374336
20010903	2454	聯發科	190	173	-74	289	0	0	15553	4.92	1131	0.36	16684	5.28	0	4417.22	321.32	4738.54	54194	49345	-21107	82432	206374343
20010904	2454	聯發科	345	570	-56	859	0	0	16123	5.1	1075	0.34	17198	5.44	0	4708.09	314.02	5022.11	100112	165402	-16250	249264	206374346
20010905	2454	聯發科	-1	238	-183	54	0	0	16361	5.18	892	0.28	17253	5.46	0	4597.61	250.76	4848.37	-286	68139	-52393	15460	206374349
20010906	2454	聯發科	1	-30	-26	-55	0	0	16331	5.17	866	0.27	17197	5.44	0	4425.86	234.79	4660.65	274	-8235	-7136	-15097	206374353
20010907	2454	聯發科	76	-14	0	62	0	0	16317	5.16	866	0.27	17183	5.43	0	4536.29	240.86	4777.15	20440	-3765	0	16675	206374356
20010910	2454	聯發科	127	-22	-32	73	0	0	16295	5.16	834	0.26	17129	5.42	0	4546.47	232.8	4779.27	34954	-6055	-8807	20092	206374364
20010911	2454	聯發科	95	118	-117	96	0	0	16413	5.19	717	0.23	17130	5.42	0	4267.54	186.52	4454.06	25036	31098	-30834	25300	206374367
20010913	2454	聯發科	2	-3	0	-1	0	0	16410	5.19	717	0.23	17127	5.42	0	3971.37	173.61	4144.98	484	-727	0	-243	206374373
20010914	2454	聯發科	344	-127	175	392	0	0	16283	5.15	892	0.28	17175	5.43	0	3680.09	201.68	3881.77	78174	-28861	39768	89081	206374376
20010919	2454	聯發科	-50	306	-24	232	0	0	16589	5.25	868	0.27	17457	5.52	0	3898.56	204.07	4102.63	-11228	68715	-5389	52098	206374389
20010920	2454	聯發科	424	-127	5	302	0	0	16462	5.21	873	0.28	17335	5.49	0	3737.01	198.26	3935.27	96824	-29001	1142	68965	206374392
20010921	2454	聯發科	516	-300	-74	142	0	0	16162	5.11	799	0.25	16961	5.36	0	3555.77	175.87	3731.64	113624	-66060	-16294	31270	206374395
20010924	2454	聯發科	0	660	49	709	0	0	16822	5.32	848	0.27	17670	5.59	0	3919.67	197.68	4117.35	0	150401	11166	161567	206374403
20010925	2454	聯發科	936	1076	133	2145	0	0	17898	5.66	981	0.31	18879	5.97	0	4259.87	233.57	4493.44	228168	262296	32421	522885	206374407
20010926	2454	聯發科	-31	972	-4	937	0	0	18870	5.97	977	0.31	19847	6.28	0	4793.13	248.26	5041.39	-7741	242738	-999	233998	206374411
20010927	2454	聯發科	811	313	-6	1118	0	0	19183	6.07	971	0.31	20154	6.38	0	4949.37	250.62	5199.99	205889	79461	-1523	283827	206374415
20010928	2454	聯發科	176	-186	-574	-584	0	0	18997	6.01	397	0.13	19394	6.14	0	4787.4	100.14	4887.54	44508	-47037	-145158	-147687	206374419
20011002	2454	聯發科	36	-273	-170	-407	0	0	18724	5.93	227	0.07	18951	6	0	4437.73	53.89	4491.62	8614	-65323	-40678	-97387	206374429
20011003	2454	聯發科	25	-200	-90	-265	0	0	18524	5.86	137	0.04	18661	5.9	0	4297.71	31.88	4329.59	5823	-46584	-20962	-61723	206374432
20011004	2454	聯發科	303	-186	-63	54	0	0	18338	5.8	74	0.02	18412	5.82	0	4382.93	17.78	4400.71	73590	-45174	-15300	13116	206374435
20011005	2454	聯發科	392	-69	30	353	0	0	18269	5.78	104	0.03	18373	5.81	0	4384.7	25.06	4409.76	94104	-16564	7201	84741	206374438
20011008	2454	聯發科	370	24	0	394	0	0	18293	5.79	104	0.03	18397	5.82	0	4353.88	24.85	4378.73	87787	5694	0	93481	206374446
20011009	2454	聯發科	-6	-62	0	-68	0	0	18231	5.77	104	0.03	18335	5.8	0	4466.74	25.58	4492.32	-1460	-15095	0	-16555	206374449
20011011	2454	聯發科	1346	-129	-30	1187	0	0	18102	5.73	74	0.02	18176	5.75	0	4634.27	19.05	4653.32	344105	-32978	-7670	303457	206374456
20011012	2454	聯發科	1430	131	-122	1439	0	0	18233	5.77	0	0	18233	5.77	0	4631.33	0	4631.33	365637	33495	-31194	367938	206374460
20011015	2454	聯發科	593	167	-61	699	0	0	18400	5.82	0	0	18400	5.82	0	4747.35	0	4747.35	152419	42924	-15679	179664	206374467
20011016	2454	聯發科	123	48	3	174	0	0	18448	5.84	3	0	18451	5.84	0	4759.74	0.77	4760.51	31504	12294	768	44566	206374470
20011017	2454	聯發科	1330	-898	19	451	0	0	17550	5.55	22	0.01	17572	5.56	0	4387.5	5.55	4393.05	334057	-225702	4822	113177	206374474
20011018	2454	聯發科	142	14	23	179	0	0	17563	5.56	45	0.01	17608	5.57	0	4478.77	11.53	4490.3	35819	3491	5818	45128	206374477
20011019	2454	聯發科	815	539	-2	1352	0	0	18103	5.73	43	0.01	18146	5.74	0	4652.47	11.1	4663.57	210555	139302	-517	349340	206374481
20011022	2454	聯發科	744	301	-87	958	0	0	18404	5.82	0	0	18404	5.82	0	5024.29	0	5024.29	199405	80696	-23324	256777	206374489
20011023	2454	聯發科	1060	178	-185	1053	0	0	18582	5.88	0	0	18582	5.88	0	5072.89	0	5072.89	287949	48353	-50256	286046	206374492
20011024	2454	聯發科	222	413	293	928	0	0	18995	6.01	293	0.09	19288	6.1	0	5299.6	81.75	5381.35	61474	114364	81135	256973	206374495
20011025	2454	聯發科	873	390	-207	1056	0	0	19385	6.13	86	0.03	19471	6.16	0	5602.26	24.91	5627.17	248377	110959	-58837	300499	206374499
20011026	2454	聯發科	1653	211	43	1907	0	0	19596	6.2	129	0.04	19725	6.24	0	6055.16	39.92	6095.08	504694	64423	13129	582246	206374502
20011029	2454	聯發科	374	-196	0	178	0	0	19400	6.14	129	0.04	19529	6.18	0	5917	39.41	5956.41	113958	-59721	0	54237	206374510
20011030	2454	聯發科	198	79	7	284	0	0	19479	6.16	136	0.04	19615	6.2	0	5668.39	39.63	5708.02	58549	23360	2070	83979	206374513
20011031	2454	聯發科	160	138	40	338	0	0	19617	6.21	176	0.06	19793	6.27	0	5826.25	52.33	5878.58	47382	40867	11846	100095	206374517
20011101	2454	聯發科	342	435	208	985	0	0	20052	6.35	384	0.12	20436	6.47	0	6336.43	121.41	6457.84	106553	135529	64804	306886	206374521
20011102	2454	聯發科	1333	400	13	1746	0	0	20452	6.47	397	0.13	20849	6.6	0	6708.26	130.28	6838.54	430985	129328	4203	564516	206374525
20011105	2454	聯發科	425	-244	-242	-61	0	0	20208	6.39	155	0.05	20363	6.44	0	6709.06	51.53	6760.59	142885	-82032	-81360	-20507	206374535
20011106	2454	聯發科	-149	-302	28	-423	0	0	19906	6.3	183	0.06	20089	6.36	0	6509.26	59.97	6569.23	-49166	-99651	9304	-139513	206374539
20011107	2454	聯發科	170	7	105	282	0	0	19912	6.3	288	0.09	20200	6.39	0	6571.09	95.17	6666.26	55544	2091	34307	91942	206374543
20011108	2454	聯發科	248	137	7	392	0	0	20049	6.34	295	0.09	20344	6.43	0	6455.91	95.12	6551.03	80252	44333	2266	126851	206374547
20011109	2454	聯發科	-493	111	155	-227	0	0	20160	6.38	450	0.14	20610	6.52	0	6572.23	146.83	6719.06	-159984	35955	50299	-73730	206374551
20011112	2454	聯發科	122	210	-36	296	0	0	20370	6.45	414	0.13	20784	6.58	0	6742.54	137.17	6879.71	40435	69600	-11931	98104	206374559
20011113	2454	聯發科	101	729	14	844	0	0	21099	6.68	428	0.14	21527	6.82	0	6962.74	141.37	7104.11	33406	241124	4631	279161	206374562
20011114	2454	聯發科	814	723	165	1702	0	0	21822	6.91	593	0.19	22415	7.1	0	7441.37	202.35	7643.72	277232	246239	56196	579667	206374565
20011115	2454	聯發科	-93	313	-105	115	0	0	22135	7	488	0.15	22623	7.15	0	7902.27	174.36	8076.63	-32852	110567	-37092	40623	206374569
20011116	2454	聯發科	659	1	55	715	0	0	22136	7.01	543	0.17	22679	7.18	0	7725.53	189.65	7915.18	231289	351	19303	250943	206374573
20011119	2454	聯發科	303	40	83	426	0	0	22176	7.02	626	0.2	22802	7.22	0	7983.43	225.5	8208.93	108237	14289	29649	152175	206374581
20011120	2454	聯發科	786	-1	58	843	0	0	22175	7.02	684	0.22	22859	7.24	0	7805.67	240.91	8046.58	282684	-360	20865	303189	206374585
20011121	2454	聯發科	280	217	-45	452	0	0	22392	7.09	639	0.2	23031	7.29	0	8173.15	233.38	8406.53	99568	77165	-16002	160731	206374589
20011122	2454	聯發科	1293	-50	-149	1094	0	0	22342	7.07	490	0.16	22832	7.23	0	8512.38	186.84	8699.22	483853	-18711	-55757	409385	206374592
20011123	2454	聯發科	897	54	-102	849	0	0	22396	7.09	388	0.12	22784	7.21	0	8868.9	153.81	9022.71	353978	21319	-40269	335028	206374600
20011126	2454	聯發科	1045	-350	-67	628	0	0	22046	6.98	321	0.1	22367	7.08	0	9215.31	134.35	9349.66	432703	-144924	-27742	260037	206374608
20011127	2454	聯發科	596	-80	-117	399	0	0	21966	6.95	204	0.06	22170	7.01	0	9203.84	85.64	9289.48	246536	-33092	-48397	165047	206374612
20011128	2454	聯發科	-164	-209	238	-135	0	0	21757	6.89	442	0.14	22199	7.03	0	8811.67	179.17	8990.84	-67355	-85836	97746	-55445	206374616
20011129	2454	聯發科	-409	-270	51	-628	0	0	21487	6.8	493	0.16	21980	6.96	0	8852.73	203.28	9056.01	-164246	-108426	20480	-252192	206374619
20011130	2454	聯發科	-107	-120	227	0	0	0	21367	6.76	720	0.23	22087	6.99	0	8653.72	291.76	8945.48	-44003	-48984	92661	-326	206374623
20011203	2454	聯發科	-479	-103	-17	-599	0	0	21264	6.73	703	0.22	21967	6.95	0	9207.4	304.57	9511.97	-205764	-44245	-7302	-257311	206374632
20011204	2454	聯發科	-143	-15	-20	-178	0	0	21249	6.72	683	0.22	21932	6.94	0	9243.4	297.28	9540.68	-61959	-6499	-8666	-77124	206374635
20011205	2454	聯發科	1134	-502	-78	554	0	0	20747	6.57	605	0.19	21352	6.76	0	9647.45	281.51	9928.96	520008	-230338	-35789	253881	206374639
20011206	2454	聯發科	70	-35	-55	-20	0	0	20712	6.55	550	0.17	21262	6.72	0	10293.96	273.55	10567.51	34701	-17350	-27265	-9914	206374643
20011207	2454	聯發科	-384	-277	-50	-711	0	0	20435	6.47	500	0.16	20935	6.63	0	10565	258.71	10823.71	-196800	-141963	-25625	-364388	206374647
20011210	2454	聯發科	-378	-260	50	-588	0	0	20175	6.38	550	0.17	20725	6.55	0	9926.2	270.8	10197	-190503	-130756	25146	-296113	206374657
20011211	2454	聯發科	-189	-268	-186	-643	0	0	19907	6.3	364	0.12	20271	6.42	0	10451.28	191.31	10642.59	-97413	-137985	-95765	-331163	206374661
20011212	2454	聯發科	-742	-457	105	-1094	0	0	19450	6.16	469	0.15	19919	6.31	0	10444.76	252.07	10696.83	-400558	-246638	56668	-590528	206374665
20011213	2454	聯發科	-440	103	114	-223	0	0	19553	6.19	583	0.18	20136	6.37	0	10167.66	303.37	10471.03	-231273	54139	59920	-117214	206374668
20011214	2454	聯發科	-817	-19	101	-735	0	0	19533	6.18	684	0.22	20217	6.4	0	9962.24	349.04	10311.28	-416915	-9900	51540	-375275	206374672
20011217	2454	聯發科	36	-203	-104	-271	0	0	19330	6.12	580	0.18	19910	6.3	0	9936.03	298.33	10234.36	18145	-103709	-53131	-138695	206374682
20011218	2454	聯發科	-238	-83	-212	-533	0	0	19247	6.09	368	0.12	19615	6.21	0	9681.64	185.31	9866.95	-121596	-42334	-108130	-272060	206374686
20011219	2454	聯發科	37	-10	-239	-212	0	0	19237	6.09	129	0.04	19366	6.13	0	9676.61	65.09	9741.7	18698	-5096	-121795	-108193	206374690
20011220	2454	聯發科	-157	176	-100	-81	0	0	19413	6.14	29	0.01	19442	6.15	0	9881.62	14.96	9896.58	-80316	90037	-51157	-41436	206374694
20011221	2454	聯發科	-310	-318	-165	-793	0	0	19095	6.04	0	0	19095	6.04	0	9127.6	0	9127.6	-151866	-155981	-80832	-388679	206374698
20011224	2454	聯發科	-95	372	-53	224	0	0	19467	6.16	0	0	19467	6.16	0	9441.5	0	9441.5	-46055	180144	-25693	108396	206374708
20011225	2454	聯發科	0	77	-92	-15	0	0	19544	6.18	0	0	19544	6.18	0	10123.79	0	10123.79	0	39409	-47087	-7678	206374712
20011226	2454	聯發科	17	110	142	269	0	0	19653	6.22	142	0.04	19795	6.26	0	10317.93	74.55	10392.48	9073	58286	75794	143153	206374716
20011227	2454	聯發科	-47	279	32	264	0	0	19932	6.31	174	0.06	20106	6.37	0	10564.07	92.22	10656.29	-25259	149943	17198	141882	206374720
20011228	2454	聯發科	-72	6	-63	-129	0	0	19938	6.31	111	0.04	20049	6.35	0	11045.76	61.49	11107.25	-39293	3274	-34381	-70400	206374723
20011231	2454	聯發科	-386	-78	-13	-477	0	0	19860	6.28	98	0.03	19958	6.31	0	11677.8	57.62	11735.42	-222073	-44875	-7479	-274427	206374733
20020102	2454	聯發科	-6	85	70	149	0	0	19945	6.31	168	0.05	20113	6.36	0	11907.28	100.3	12007.58	-3495	49507	40771	86783	206374738
20020103	2454	聯發科	-586	2	67	-517	0	0	19947	6.31	235	0.07	20182	6.38	0	11369.9	133.95	11503.85	-338737	1156	38729	-298852	206374740
20020104	2454	聯發科	-156	-56	12	-200	0	0	19891	6.29	247	0.08	20138	6.37	0	11477.22	142.52	11619.74	-90565	-32511	6967	-116109	206374742
20020107	2454	聯發科	-178	-94	-30	-302	0	0	19797	6.26	217	0.07	20014	6.33	0	11541.77	126.51	11668.28	-103645	-54734	-17468	-175847	206374751
20020108	2454	聯發科	-460	-137	72	-525	0	0	19660	6.22	289	0.09	19949	6.31	0	11894.42	174.84	12069.26	-276000	-82200	43200	-315000	206374753
20020109	2454	聯發科	126	-354	128	-100	0	0	19306	6.11	417	0.13	19723	6.24	0	11506.5	248.53	11755.03	75291	-211533	76486	-59756	206374755
20020110	2454	聯發科	18	-501	-79	-562	0	0	18805	5.95	338	0.11	19143	6.06	0	11377.15	204.49	11581.64	10376	-297043	-46839	-333506	206374758
20020111	2454	聯發科	-291	-266	9	-548	0	0	18539	5.87	347	0.11	18886	5.98	0	10641.5	199.18	10840.68	-169338	-154791	5238	-318891	206374761
20020114	2454	聯發科	140	642	28	810	0	0	19181	6.07	375	0.12	19556	6.19	0	11297.73	220.88	11518.61	81198	373952	16310	471460	206374766
20020115	2454	聯發科	-191	832	0	641	0	0	20013	6.33	375	0.12	20388	6.45	0	12308.12	230.62	12538.74	-114984	500872	0	385888	206374768
20020116	2454	聯發科	60	1026	-71	1015	0	0	21039	6.66	304	0.1	21343	6.76	0	13759.64	198.82	13958.46	39038	667546	-46195	660389	206374771
20020117	2454	聯發科	-562	182	88	-292	0	0	21221	6.72	392	0.12	21613	6.84	0	13751.34	254.02	14005.36	-357927	115912	56045	-185970	206374773
20020118	2454	聯發科	-176	127	198	149	0	0	21348	6.76	590	0.19	21938	6.95	0	14559.47	402.38	14961.85	-119087	85932	133973	100818	206374775
20020121	2454	聯發科	-181	-54	328	93	0	0	21294	6.74	918	0.29	22212	7.03	0	15118.88	651.78	15770.66	-127652	-38084	231325	65589	206374781
20020122	2454	聯發科	-478	1	221	-256	0	0	21295	6.74	1139	0.36	22434	7.1	0	15971.4	854.25	16825.65	-346583	725	160240	-185618	206374783
20020123	2454	聯發科	-858	62	88	-708	0	0	21357	6.76	1227	0.39	22584	7.15	0	14950.04	858.9	15808.94	-625584	45157	64094	-516333	206374786
20020124	2454	聯發科	-1197	-108	101	-1204	0	0	21249	6.72	1328	0.42	22577	7.14	0	15023.18	938.9	15962.08	-831233	-74998	70137	-836094	206374788
20020125	2454	聯發科	-510	-72	-74	-656	0	0	21177	6.7	1254	0.4	22431	7.1	0	15056.99	891.59	15948.58	-371844	-52434	-53890	-478168	206374791
20020128	2454	聯發科	-360	-288	100	-548	0	0	20889	6.61	1354	0.43	22243	7.04	0	14455.33	936.97	15392.3	-252885	-202308	70246	-384947	206374797
20020129	2454	聯發科	-549	-182	109	-622	0	0	20707	6.55	1463	0.46	22170	7.01	0	14391.5	1016.78	15408.28	-382276	-126614	75829	-433061	206374800
20020130	2454	聯發科	-221	-270	107	-384	0	0	20437	6.47	1570	0.5	22007	6.97	0	13938.17	1070.74	15008.91	-151500	-185090	73350	-263240	206374803
20020131	2454	聯發科	-1278	-420	158	-1540	0	0	20017	6.33	1728	0.55	21745	6.88	0	13111.27	1131.84	14243.11	-839940	-276036	103842	-1012134	206374805
20020201	2454	聯發科	-621	-167	48	-740	0	0	19850	6.28	1776	0.56	21626	6.84	0	12902.5	1154.4	14056.9	-408395	-109958	31566	-486787	206374808
20020204	2454	聯發科	-527	75	14	-438	0	0	19925	6.31	1790	0.57	21715	6.88	0	13130.58	1179.61	14310.19	-350219	49822	9300	-291097	206374814
20020205	2454	聯發科	47	170	-21	196	0	0	20095	6.36	1769	0.56	21864	6.92	0	13704.79	1206.46	14911.25	31673	114562	-14151	132084	206374817
20020206	2454	聯發科	152	363	73	588	0	0	20458	6.47	1842	0.58	22300	7.05	0	14525.18	1307.82	15833	107355	256380	51558	415293	206374819
20020218	2454	聯發科	-15	-28	173	130	0	0	20430	6.47	2015	0.64	22445	7.11	0	14117.13	1392.36	15509.49	-10644	-19867	122752	92241	206374840
20020219	2454	聯發科	-73	20	-281	-334	0	0	20450	6.47	1734	0.55	22184	7.02	0	14008.25	1187.79	15196.04	-51231	13921	-195595	-232905	206374843
20020220	2454	聯發科	-103	-120	-282	-505	0	0	20330	6.43	1452	0.46	21782	6.89	0	13926.05	994.62	14920.67	-71118	-82855	-194710	-348683	206374845
20020221	2454	聯發科	11	116	-321	-194	0	0	20446	6.47	1131	0.36	21577	6.83	0	13433.02	743.07	14176.09	7345	77449	-214319	-129525	206374848
20020222	2454	聯發科	39	-164	-2	-127	0	0	20282	6.42	1129	0.36	21411	6.78	0	13244.15	737.24	13981.39	25044	-105314	-1284	-81554	206374852
20020225	2454	聯發科	12	-65	3	-50	0	0	20217	6.4	1132	0.36	21349	6.76	0	12777.14	715.42	13492.56	7731	-41879	1933	-32215	206374858
20020226	2454	聯發科	-760	242	-194	-712	0	0	20459	6.47	938	0.3	21397	6.77	0	13277.89	608.76	13886.65	-497580	158440	-127013	-466153	206374862
20020227	2454	聯發科	-35	286	71	322	0	0	20744	6.56	1009	0.32	21753	6.88	0	14127.07	687.13	14814.2	-23564	192283	47801	216520	206374865
20020301	2454	聯發科	8	48	31	87	0	0	20792	6.58	1040	0.33	21832	6.91	0	14118.18	706.16	14824.34	5425	32545	21019	58989	206374870
20020304	2454	聯發科	1608	163	-45	1726	0	0	20955	6.63	995	0.31	21950	6.94	0	14920.39	708.44	15628.83	1133318	114882	-31716	1216484	206374876
20020305	2454	聯發科	76	10	161	247	0	0	20965	6.63	1156	0.37	22121	7	0	15200.06	838.1	16038.16	54756	7291	117387	179434	206374879
20020306	2454	聯發科	-128	123	-68	-73	0	0	21088	6.67	1088	0.34	22176	7.01	0	15289.24	788.8	16078.04	-91636	88057	-48681	-52260	206374882
20020307	2454	聯發科	-6	-141	-38	-185	0	0	20947	6.63	1050	0.33	21997	6.96	0	14872.8	745.5	15618.3	-4318	-101479	-27349	-133146	206374885
20020308	2454	聯發科	-104	-52	-26	-182	0	0	20895	6.61	1024	0.32	21919	6.93	0	14626.92	716.8	15343.72	-73621	-36810	-18405	-128836	206374889
20020311	2454	聯發科	50	38	75	163	0	0	20933	6.62	1099	0.35	22032	6.97	0	15239.66	800.07	16039.73	35956	27326	53933	117215	206374896
20020312	2454	聯發科	-120	13	26	-81	0	0	20946	6.63	1125	0.36	22071	6.99	0	15186.28	815.62	16001.9	-86664	9389	18777	-58498	206374899
20020313	2454	聯發科	-20	132	235	347	0	0	21078	6.67	1360	0.43	22438	7.1	0	15429.54	995.52	16425.06	-14813	97768	174055	257010	206374902
20020314	2454	聯發科	-128	44	71	-13	0	0	21122	6.68	1431	0.45	22553	7.13	0	15715.21	1064.66	16779.87	-94442	32464	52386	-9592	206374905
20020315	2454	聯發科	-229	166	-55	-118	0	0	21288	6.74	1376	0.44	22664	7.18	0	15561.97	1005.86	16567.83	-171854	124407	-41219	-88666	206374909
20020318	2454	聯發科	-330	181	44	-105	0	0	21469	6.79	1420	0.45	22889	7.24	0	15629.87	1033.76	16663.63	-241197	132292	32160	-76745	206374916
20020319	2454	聯發科	-492	-253	-8	-753	0	0	21216	6.71	1412	0.45	22628	7.16	0	14915.27	992.64	15907.91	-348011	-178957	-5659	-532627	206374919
20020320	2454	聯發科	-266	-136	97	-305	0	0	21080	6.67	1509	0.48	22589	7.15	0	15009.39	1074.41	16083.8	-186613	-95268	67948	-213933	206374922
20020321	2454	聯發科	35	50	-2	83	0	0	21130	6.69	1507	0.48	22637	7.17	0	14897.07	1062.44	15959.51	24879	35746	-1430	59195	206374925
20020322	2454	聯發科	-49	34	102	87	0	0	21164	6.7	1609	0.51	22773	7.21	0	15153.85	1152.04	16305.89	-35100	24356	73066	62322	206374928
20020325	2454	聯發科	-37	-10	-23	-70	0	0	21154	6.69	1586	0.5	22740	7.19	0	15040.92	1127.65	16168.57	-26451	-7149	-16442	-50042	206374936
20020326	2454	聯發科	-237	337	142	242	0	0	21491	6.8	1728	0.55	23219	7.35	0	16333.62	1313.28	17646.9	-178290	253519	106823	182052	206374940
20020327	2454	聯發科	289	40	-591	-262	0	0	21531	6.81	1137	0.36	22668	7.17	0	15847.26	836.83	16684.09	217296	30075	-444367	-196996	206374943
20020328	2454	聯發科	49	464	237	750	0	0	21995	6.96	1374	0.43	23369	7.39	0	16980.6	1060.73	18041.33	36735	351438	179506	567679	206374947
20020329	2454	聯發科	130	131	104	365	0	0	22126	7	1478	0.47	23604	7.47	0	16794.09	1121.8	17915.89	98272	99028	78618	275918	206374950
20020401	2454	聯發科	0	41	52	93	0	0	22167	7.02	1530	0.48	23697	7.5	0	16780.87	1158.21	17939.08	0	31037	39364	70401	206374959
20020402	2454	聯發科	11	-148	-18	-155	0	0	22019	6.97	1512	0.48	23531	7.45	0	16933.07	1162.73	18095.8	8506	-114447	-13919	-119860	206374962
20020403	2454	聯發科	-239	-135	132	-242	0	0	21884	6.93	1644	0.52	23528	7.45	0	16304.03	1224.78	17528.81	-180653	-101702	99443	-182912	206374965
20020404	2454	聯發科	-204	-419	-107	-730	0	0	21465	6.79	1537	0.49	23002	7.28	0	15304.97	1095.88	16400.85	-146096	-300071	-76630	-522797	206374968
20020408	2454	聯發科	144	-262	-13	-131	0	0	21203	6.71	1524	0.48	22727	7.19	0	14863.72	1068.32	15932.04	101428	-185702	-9214	-93488	206374978
20020409	2454	聯發科	-94	4	-81	-171	0	0	21207	6.71	1443	0.46	22650	7.17	0	14993.77	1020.2	16013.97	-66657	2837	-57439	-121259	206374981
20020410	2454	聯發科	3	43	-164	-118	0	0	21250	6.72	1279	0.4	22529	7.12	0	15087.93	908.09	15996.02	2128	30504	-116340	-83708	206374986
20020411	2454	聯發科	55	83	-10	128	0	0	21333	6.75	1269	0.4	22602	7.15	0	15274.86	908.6	16183.46	39616	59784	-7203	92197	206374990
